P_1_5,P_2_5,P_3_5,P_4_5,P_5_5
3.496613957,3.28231844,3.181277581,3.137392822,2.78307154
3.496613957,3.521623245,3.362857704,2.98102099,3.307981624
3.496613957,3.015572356,3.037314132,3.064491255,3.564530421
3.496613957,3.61560637,3.466309927,3.04076754,2.710443101
3.496613957,4.251418709,4.032094122,4.209810737,4.006581942
3.496613957,3.739738378,3.970282375,4.678523782,4.966472182
3.496613957,3.46303852,3.482104341,1.731246679,1.697261976
3.496613957,2.326981216,2.550360869,2.897593382,2.554199055
3.496613957,3.947112478,4.187297402,5.006029523,4.028114243
3.496613957,4.46387411,4.163917285,5.421916515,5.190286511
3.496613957,4.906892497,4.88464724,5.445321469,5.09114862
3.496613957,3.112297693,3.061748422,1.944933683,2.051147734
3.496613957,3.966313161,3.921891625,3.670270282,3.7794158
3.496613957,3.961457393,3.738493978,4.487371082,3.890614005
3.496613957,3.684394496,4.161674882,4.471529438,3.965230459
3.496613957,3.585919647,3.739471937,2.491236809,2.458588065
3.496613957,2.144977732,2.3570622,3.980120246,4.560373444
3.496613957,3.525202239,3.644437293,3.535786622,3.730416472
3.496613957,3.210337368,2.921362092,3.229861839,3.367983994
3.496613957,3.959839846,3.419098973,3.565686363,3.597021956
3.496613957,3.673534428,3.706654263,4.249499783,3.518009745
3.496613957,4.170398463,4.179894895,4.084116201,3.515295322
3.496613957,3.191166474,2.935160642,2.768775715,2.557026668
3.496613957,4.015741155,4.225097084,4.660171066,4.39676483
3.496613957,2.973490947,3.031204546,2.837681824,2.502820864
3.496613957,4.18233447,4.178979636,3.619678139,3.365896162
3.496613957,3.042617919,2.945447742,2.233387278,1.862165075
3.496613957,4.124974941,4.274260373,4.021312152,4.197341305
3.496613957,4.40554341,4.417812491,3.479675697,3.849071545
3.496613957,3.586777102,3.399793161,3.401266612,2.988802486
3.496613957,3.108762076,2.967147789,3.263755749,3.09407214
3.496613957,3.012973256,3.023599266,2.7890612,3.284165914
3.496613957,2.671592292,3.031624694,2.825751666,3.051812585
3.496613957,3.521067146,3.056900136,4.523255902,4.655711031
3.496613957,5.201227513,4.79513175,5.91894036,6.2605565
3.496613957,4.819971047,4.744318015,5.005318285,5.197678919
3.496613957,2.907118739,3.055543324,3.751556802,3.585804728
3.496613957,3.187304747,3.469977487,3.323845027,2.540923969
3.496613957,2.222564513,2.413246948,0.541061533,-0.500388064
3.496613957,3.02672464,3.175054857,3.965511115,3.915280425
3.496613957,2.609805043,2.485403914,3.582377815,3.304503142
3.496613957,2.902094942,2.815187152,3.444212546,3.603042502
3.496613957,4.630397452,4.348979039,4.451035007,4.360917982
3.496613957,3.348787374,3.341462239,3.779582944,3.637332446
3.496613957,2.875860238,2.709171554,2.239825837,1.462309947
3.496613957,4.705069107,4.308535268,5.254788805,4.849603274
3.496613957,3.892338923,3.890909543,4.38926206,4.825749082
3.496613957,3.253930542,3.439596816,5.685283609,5.562551741
3.496613957,2.404935447,2.439804359,3.464948941,3.43879624
3.496613957,3.669016781,3.549710155,3.83750646,3.988243988
3.496613957,4.625795655,4.548441625,5.449302019,5.483741419
3.496613957,3.04761045,3.124638674,2.858270156,2.684782326
3.496613957,2.91094621,2.688084559,3.500948888,4.245614537
3.496613957,3.983806197,3.987649157,5.0029579,4.862843942
3.496613957,3.26845687,3.581642632,3.991236425,3.489301992
3.496613957,4.067039743,3.932627057,2.365247451,1.560376304
3.496613957,3.008022641,2.89609939,4.017968809,4.098819042
3.496613957,4.139250642,4.111497293,5.238719726,4.955441132
3.496613957,3.840824743,3.55594055,3.947414647,4.689170782
3.496613957,3.045536458,2.660187819,3.412243321,3.270903511
3.496613957,3.071134014,2.913067696,2.968677135,1.888744616
3.496613957,4.195953256,3.705581099,4.574998054,4.282134669
3.496613957,2.73878517,2.463593272,3.906998191,4.499708298
3.496613957,3.916852018,3.74112124,2.737592163,2.346826852
3.496613957,4.501894644,4.453136786,3.653240842,3.099965965
3.496613957,3.95452169,3.948763044,4.595960206,4.539106528
3.496613957,2.770856715,2.890071148,3.990323804,4.542982634
3.496613957,1.851345551,1.997032357,0.564696533,0.012049521
3.496613957,4.330078665,4.618449701,3.804479449,3.836394771
3.496613957,4.153201597,4.33264146,2.320097005,2.069620288
3.496613957,3.256502452,3.107633991,1.576181028,2.08958086
3.496613957,4.187777178,4.374404906,4.184586639,3.534111477
3.496613957,4.113847535,3.886442488,3.389337804,3.130399813
3.496613957,4.324310954,4.074251395,2.818659393,3.419059864
3.496613957,4.222269428,4.251790524,4.34714555,4.13317429
3.496613957,4.280602972,4.015126517,5.773617466,6.042812869
3.496613957,4.015539358,3.786133769,2.622884042,2.907432081
3.496613957,3.19780588,3.225045328,4.896101611,4.151000372
3.496613957,4.123260518,4.060522471,3.568379521,3.556767906
3.496613957,3.35748424,3.451101874,2.384092074,2.444505731
3.496613957,2.922500017,3.183234095,4.007935983,5.326259772
3.496613957,2.716620669,2.907170348,3.335211235,3.837331744
3.496613957,2.239173113,2.344553189,2.954026589,2.961607713
3.496613957,2.573644188,2.462584607,2.960955012,4.192058327
3.496613957,3.010113469,3.548307395,4.560889253,4.947201003
3.496613957,3.969722596,3.936815666,5.084069949,4.037934034
3.496613957,3.197484447,3.090355479,3.331914047,3.725476942
3.496613957,3.379908164,3.604982368,3.238054122,2.911266523
3.496613957,2.734678497,2.663069023,3.654252642,3.779023715
3.496613957,3.12302768,3.131111359,2.672777382,2.992195612
3.496613957,3.752434239,3.387152044,2.991365099,2.958944805
3.496613957,2.563721553,2.683180394,2.636653572,3.039331702
3.496613957,3.466015963,3.485722619,3.898128074,4.654376605
3.496613957,3.420287597,3.104472579,2.654211634,2.266770554
3.496613957,4.526477506,4.600709847,5.359012807,5.730824475
3.496613957,4.85475045,5.051305033,4.687522962,4.009811984
3.496613957,3.518475055,3.681733591,4.06078487,4.127761195
3.496613957,3.33270492,3.246722418,2.673026112,3.288644463
3.496613957,3.204316471,3.391868143,3.35198372,3.730932256
3.496613957,2.439006296,2.558728963,2.471649562,1.147452714
3.496613957,3.142035906,2.869708209,3.468410658,3.960010942
3.496613957,2.766769849,3.010802644,4.002195708,4.052063739
3.496613957,3.830435608,4.017059666,4.182390181,4.472134584
3.496613957,4.57675646,4.499990337,4.803442062,5.083146444
3.496613957,3.916846195,3.939031278,4.475441877,4.291894529
3.496613957,2.785069233,2.779516331,2.821041601,2.594173925
3.496613957,2.933867874,2.753483714,3.296041177,3.003840153
3.496613957,3.447077646,3.361459408,4.009479099,4.258800238
3.496613957,4.174376811,3.810578621,2.396264493,2.487579817
3.496613957,2.559868664,2.447095778,-0.175218153,-0.145348651
3.496613957,3.523810882,3.782771736,4.635841301,3.552290919
3.496613957,4.766898664,4.504191193,3.83593982,3.376077645
3.496613957,3.485047415,3.227213742,4.449099005,4.126587113
3.496613957,3.694932691,3.658915462,3.068823448,3.03634519
3.496613957,4.02678896,3.812935838,4.595143797,4.251266192
3.496613957,3.705246885,3.132510768,2.958377298,2.929131541
3.496613957,3.15976578,3.150124325,3.761196872,4.466193109
3.496613957,3.4922285,3.48527407,3.821282363,3.344394247
3.496613957,3.623512376,3.662262046,4.138788161,5.098473967
3.496613957,3.992281262,3.92010235,3.201188014,2.807427164
3.496613957,4.061449915,3.990747424,5.253924013,5.437117965
3.496613957,4.227536637,4.505155634,4.886711151,4.677463617
3.496613957,3.759914441,3.843143375,3.987313306,3.803315841
3.496613957,4.394405113,4.391937114,3.480796286,3.465274088
3.496613957,3.738449472,3.51641937,2.603139554,1.959797411
3.496613957,3.594393936,3.381819153,3.835505058,4.042206115
3.496613957,2.41984153,2.667026095,3.23166274,2.592711522
3.496613957,2.863577525,3.005002461,3.586890596,3.54942394
3.496613957,3.365259452,3.357251053,3.270286523,3.273877342
3.496613957,2.869478949,3.102394533,2.123774097,2.690155222
3.496613957,3.32459858,3.190017707,4.371654144,4.521047777
3.496613957,2.911778923,2.848896314,2.351304047,2.702038958
3.496613957,3.310855223,3.374495044,3.458142994,3.456816293
3.496613957,3.961980896,3.778356795,3.370589722,2.696764698
3.496613957,2.845437398,2.815132782,1.430802998,1.444409897
3.496613957,2.902435056,2.707898714,1.881460167,1.473057879
3.496613957,4.693835822,4.498910946,2.347403426,2.19169117
3.496613957,3.027132829,3.089152439,2.94613102,3.096328492
3.496613957,4.867968593,4.507580779,3.490726533,3.179010492
3.496613957,3.525074672,3.538113431,4.419383421,5.263471481
3.496613957,3.11160329,3.201710096,2.938379994,3.412091243
3.496613957,3.774084396,3.831370328,2.703271339,3.49891028
3.496613957,3.49832458,3.444001601,3.4425975,3.460387388
3.496613957,3.855938927,3.945114275,3.963566042,3.956365032
3.496613957,2.602064764,2.859682468,2.579765491,2.17418778
3.496613957,1.437365453,1.470699788,2.206205747,1.863020388
3.496613957,2.117272612,2.285453687,2.697854395,2.618539967
3.496613957,1.751536065,1.861626518,3.395527967,3.751869441
3.496613957,4.02954269,4.328848069,4.78955549,5.005871382
3.496613957,4.643345963,4.532735923,3.582325603,3.458008669
3.496613957,3.381353027,3.61975351,2.951004664,2.765296684
3.496613957,2.659898142,2.896931801,1.635004671,1.945382491
3.496613957,3.128362038,3.463280457,3.240766559,3.273887279
3.496613957,4.302527507,4.106563473,3.823358177,3.055593776
3.496613957,4.13178396,4.303457602,5.039342749,4.924755672
3.496613957,3.764242602,3.44582348,4.467599188,4.482096792
3.496613957,3.073399448,3.19127663,2.755935429,3.189499718
3.496613957,3.667801516,3.637291972,4.254968692,4.016359981
3.496613957,3.901212109,3.761105966,4.809886858,5.163327968
3.496613957,2.997326013,3.453772376,3.157473455,2.584775883
3.496613957,4.004688069,3.731459001,3.719142733,3.920881492
3.496613957,3.892693742,3.761500258,1.958654502,1.425377229
3.496613957,1.953559565,1.614297283,2.744636869,2.60867046
3.496613957,3.711323383,3.603236918,3.661887655,3.671080125
3.496613957,3.066155886,3.070658617,4.075193749,4.505797442
3.496613957,3.636490058,3.850483949,4.047928163,4.655949482
3.496613957,3.837813387,3.819825979,3.609581754,2.810001279
3.496613957,2.881156168,2.733419335,2.485202857,2.214203525
3.496613957,2.853539585,2.969460279,4.035124486,4.381383293
3.496613957,2.657214563,2.58695896,2.172296483,2.88070279
3.496613957,3.859076999,3.690732144,4.588395737,4.655032292
3.496613957,2.857961465,2.824746096,1.424598502,1.633627778
3.496613957,4.700657502,4.578713311,4.669137833,4.674442235
3.496613957,4.667808522,4.570507765,4.251649687,5.3461067
3.496613957,1.780542223,1.840411766,1.760564425,1.574725246
3.496613957,3.443568144,3.41552137,3.021109987,3.58774805
3.496613957,3.346590186,3.179048088,3.827110345,3.451001592
3.496613957,2.669534991,2.712168612,0.455233942,0.176619908
3.496613957,2.518859975,2.883698147,3.303716338,3.736022907
3.496613957,4.07126172,3.843257173,4.583748175,4.684128754
3.496613957,3.7474842,3.788158531,4.957387564,5.166322535
3.496613957,2.918282649,3.198863552,4.281878189,4.137680577
3.496613957,3.619719713,3.40034759,5.505996583,5.393113162
3.496613957,3.404011326,3.465237095,3.987540041,3.81891476
3.496613957,5.03933154,5.053687286,6.004223581,6.038424176
3.496613957,3.765159918,3.909725021,5.638840821,6.004255795
3.496613957,2.62974686,2.344074497,2.367641612,2.732345204
3.496613957,4.796696382,4.760548722,4.513449827,4.136438827
3.496613957,4.541096764,4.638654654,4.947540042,4.95599344
3.496613957,2.753792606,2.979483147,3.20875767,4.002888486
3.496613957,3.20639805,3.099062344,1.999838432,2.760271655
3.496613957,2.860352511,2.937122653,2.268861006,3.478453029
3.496613957,2.852001391,2.697524677,2.250275399,1.977540756
3.496613957,3.406275651,3.597377124,3.040138104,3.574544835
3.496613957,3.425899794,3.182724548,3.672889903,3.593091148
3.496613957,2.76406065,2.717820533,3.112664683,2.714258456
3.496613957,3.314201516,3.386058371,2.90354282,2.80407522
3.496613957,2.494724753,2.396823091,2.451544513,2.687079439
3.496613957,4.474707015,4.488767344,4.600016208,4.388406275
3.496613957,3.206555961,3.118633331,2.722504296,2.528995088
3.496613957,3.051084932,3.24999052,3.439295594,3.252414922
3.496613957,3.84214164,4.094936584,4.593523435,4.396616735
3.496613957,3.938917032,3.703945634,2.358745529,1.452329314
3.496613957,2.580980928,2.821986784,4.130137377,3.940180911
3.496613957,4.264414644,4.365675094,4.690267126,4.854234932
3.496613957,4.554750759,4.532758732,3.917354378,3.484407575
3.496613957,3.906826418,3.839119643,4.424374168,4.159987298
3.496613957,2.872480528,2.978471622,3.050937294,2.353705484
3.496613957,3.6532361,3.592171504,2.80812782,3.630182725
3.496613957,2.353926925,2.698166339,2.922639678,2.564934849
3.496613957,3.109071355,3.327344347,4.559873161,3.77916639
3.496613957,2.879569518,3.211771393,4.105239911,4.399631018
3.496613957,4.506146053,4.494435364,4.740843052,4.37082991
3.496613957,4.223096009,4.400212516,5.090984573,4.934543765
3.496613957,3.897832634,3.836675862,1.123092793,1.052556896
3.496613957,3.699734827,3.374835104,1.93652922,3.265488343
3.496613957,4.014452812,4.099955103,4.232539167,3.925699231
3.496613957,3.941751726,3.89217756,4.027314373,5.259877625
3.496613957,3.699299063,3.910743911,3.207649198,2.682397787
3.496613957,2.973255607,2.765831657,4.059362597,4.341133491
3.496613957,4.689877273,4.871220408,5.09910217,4.662221663
3.496613957,4.204847154,3.911241245,3.454476907,3.414085735
3.496613957,4.133772803,4.26710515,4.15535421,4.112377506
3.496613957,2.760874781,2.827908299,2.097986388,1.457549109
3.496613957,4.569872781,4.230987601,5.511701906,5.086254852
3.496613957,3.756037086,3.908970257,4.890784268,4.522234112
3.496613957,3.785115311,3.734038098,2.882765085,3.427289658
3.496613957,3.880550685,3.878730795,3.260359872,2.92142001
3.496613957,3.567079024,3.792139374,4.378092457,3.975045852
3.496613957,4.169203424,3.981580867,3.726901355,3.399034637
3.496613957,4.443836063,4.636676719,4.725427355,4.837325776
3.496613957,4.525063076,4.408689455,4.688460448,4.668434352
3.496613957,4.012795666,3.945166472,4.378589987,4.15250181
3.496613957,3.956321788,3.885167037,3.502392271,4.051058544
3.496613957,3.499862737,3.603612885,3.455242245,2.627229669
3.496613957,3.19092568,3.183415081,4.410464889,4.009088848
3.496613957,4.994312138,4.784881909,4.678628757,4.48010436
3.496613957,3.452953549,3.676346517,3.999779581,3.998556913
3.496613957,3.745833439,3.994945535,3.013262339,3.847493287
3.496613957,3.429060798,3.518317366,4.136569115,4.181492279
3.496613957,3.91885021,3.889767196,3.187181633,3.418371315
3.496613957,2.540951527,2.47230615,3.961606674,4.218532141
3.496613957,1.565169984,2.048591133,2.959770197,2.834019441
3.496613957,1.963369602,2.239089403,3.714963992,3.519309564
3.496613957,3.469110514,3.543160802,2.365056298,2.66446566
3.496613957,3.430525493,3.265383875,3.793358967,3.793959563
3.496613957,2.728167387,2.800371007,2.177531573,1.258263496
3.496613957,2.663949311,2.614739466,1.962444964,2.185704005
3.496613957,2.820502551,2.775009644,2.270222006,2.573464453
3.496613957,4.835662041,4.646165471,4.497905068,3.935455148
3.496613957,3.479963624,3.690344555,4.092591037,4.115798554
3.496613957,4.004297825,3.969393034,3.732389487,3.263553999
3.496613957,3.476024411,3.516994262,3.53356785,2.440949059
3.496613957,3.936293861,4.112560725,2.652978609,2.435916852
3.496613957,3.582301577,3.645048001,4.591617616,4.285527146
3.496613957,2.886974573,2.890129364,2.678999176,2.895906469
3.496613957,3.817514224,3.6038117,2.291148836,1.940981549
3.496613957,2.510441868,2.75126988,2.455532984,2.906013548
3.496613957,3.405365553,3.293516022,3.372869444,3.90804694
3.496613957,3.51501978,3.426562808,3.976234279,4.421867072
3.496613957,4.224211786,3.952254257,3.396603981,4.148863025
3.496613957,1.951443595,2.176572182,1.924553427,2.199978113
3.496613957,3.577474021,3.520430054,3.209295558,3.896929428
3.496613957,3.29401902,3.27590232,3.623669572,3.217904452
3.496613957,4.088533596,4.273322898,5.552396073,5.550906499
3.496613957,3.263217792,3.139323832,2.243972287,1.245384206
3.496613957,4.487367479,4.116301645,2.8964781,2.725715967
3.496613957,2.893727764,3.087457832,0.711125651,1.42352593
3.496613957,2.808338549,2.828714561,3.391437838,3.928114138
3.496613957,4.940833021,4.621059501,3.644094228,2.990931402
3.496613957,3.898242837,4.055914983,3.913958559,3.983398533
3.496613957,4.00699718,3.841038827,3.241926877,3.336830803
3.496613957,3.680906403,3.871849386,3.592258049,4.135746765
3.496613957,3.77175711,3.629641753,3.915966141,3.496739019
3.496613957,3.288533827,3.252866952,3.77917382,4.21206507
3.496613957,3.235572294,3.136782836,3.793025831,4.128846985
3.496613957,3.306611985,3.929520516,4.897207723,5.031838767
3.496613957,2.635191276,2.745349798,3.314770948,2.562057161
3.496613957,3.098148202,3.146497075,1.452247781,1.566863624
3.496613957,3.418293205,3.498532081,3.933021379,2.344965546
3.496613957,3.432774196,3.591591372,2.234849823,2.003230311
3.496613957,2.767479417,3.108292653,3.306234223,2.837307842
3.496613957,4.473135412,4.1321374,3.270549987,3.502283306
3.496613957,3.914547797,3.897261966,3.105886145,2.807563373
3.496613957,2.538490289,2.683548178,2.361223847,2.186440382
3.496613957,3.376962575,3.625808277,3.236362104,3.570511258
3.496613957,2.620860997,2.737055444,3.366022323,2.552832335
3.496613957,1.802499079,1.818328641,2.112974012,1.583631867
3.496613957,3.015936186,2.907397882,4.546501827,4.665439388
3.496613957,3.68011952,3.849936718,4.063142297,4.05285603
3.496613957,2.873450988,3.105703322,2.30047627,1.954117542
