P_1_8,P_2_8,P_3_8,P_4_8,P_5_8,P_6_8,P_7_8,P_8_8
3.662404104,2.389017202,2.95481983,1.887760036,1.895262235,2.150864482,2.072181875,2.678873403
3.662404104,4.59592638,4.735758696,4.843692996,5.167047912,4.882346224,5.072779371,4.916412595
3.662404104,4.212271974,4.333735586,4.239078795,4.196741736,3.990851788,4.370480996,4.32362123
3.662404104,3.133039611,2.944743061,2.12995081,1.927864269,2.008310978,1.67069266,2.967610245
3.662404104,4.940089253,4.875674815,5.936189879,5.935043092,6.203076359,6.201262003,6.088362834
3.662404104,3.728082638,3.682840745,4.577655121,3.593124224,3.399600289,3.261726033,3.827578177
3.662404104,4.700012585,4.981583682,5.343564274,5.132336828,4.971421877,4.976923069,4.765307237
3.662404104,3.208708109,3.349682401,4.42043225,4.090171135,3.975138885,3.989769051,3.382605239
3.662404104,2.685620057,2.459475117,3.564437315,4.189718764,4.403741228,4.894813257,5.796167636
3.662404104,3.813122204,3.852334911,3.418498522,3.429598013,3.704272316,3.75604139,3.52593059
3.662404104,1.507084568,1.569231172,2.162300028,1.677021177,1.797446638,1.944863347,2.420385557
3.662404104,3.645722778,3.960442909,3.874831197,3.721030393,3.832178999,3.995122812,3.738716076
3.662404104,3.163775946,3.178066627,4.065171371,4.553914921,4.615650415,4.468302955,4.394629626
3.662404104,4.38839763,4.294973282,5.419505029,5.30095406,5.380593053,5.572112668,6.098758089
3.662404104,3.979681266,3.924938208,4.876520009,5.336366898,5.473085536,5.516732644,5.231310067
3.662404104,3.137059234,3.215722816,2.19575965,2.234960155,1.995595322,2.477417773,2.183138354
3.662404104,3.603950626,3.495720078,4.145289319,4.069927621,4.520977968,4.403417638,4.216381176
3.662404104,3.626865319,3.663835602,2.489223665,1.745947848,1.703113413,1.84782051,1.840329694
3.662404104,4.363636876,4.186162207,4.159828244,3.423195494,3.386639911,3.573388336,3.832350575
3.662404104,3.897977554,3.861573898,3.650558684,3.696691121,3.665794049,3.520478312,3.297191794
3.662404104,2.536490917,2.741654716,3.276112351,2.74014207,2.817214508,2.591805447,2.326784406
3.662404104,4.2780701,4.363779228,5.334251757,5.209931225,5.19547029,4.918537187,4.829647756
3.662404104,2.819159368,2.991575357,4.061092199,4.575437687,4.515649454,4.499954998,5.024462881
3.662404104,3.491813342,3.728428529,4.809089363,5.077584048,4.763085425,4.942739932,4.56002573
3.662404104,3.985186031,3.873854762,3.839870882,3.782121414,3.987534535,3.617495733,3.264807574
3.662404104,3.91519814,4.084519796,4.768332399,4.420477208,4.05575542,3.794318577,4.53943935
3.662404104,4.173309335,3.918469338,3.851942227,3.788022709,4.239066542,4.186494113,4.982040801
3.662404104,4.136631033,3.924555396,4.564731854,3.953805123,3.907529481,3.886077306,4.269826537
3.662404104,3.276644005,3.334149235,4.483378177,4.28248216,4.884422149,5.091831122,4.500184515
3.662404104,3.907342734,3.941888676,3.744005529,4.150801967,4.555417446,4.568217105,5.883400597
3.662404104,3.827323726,3.824355284,2.820554476,2.473864965,2.555983465,2.503138963,2.598275244
3.662404104,4.215407587,4.181124451,4.269161632,3.894810026,3.826291212,3.386212084,3.999471403
3.662404104,4.371513897,4.485137045,6.345153628,6.492789042,6.076063492,6.169985307,6.122050914
3.662404104,4.451084405,4.468574429,5.212218575,5.324212372,5.217232211,5.23858505,4.722033438
3.662404104,2.47089635,2.843139569,2.713423992,2.360750415,2.218166034,2.497266565,3.38852204
3.662404104,3.703355861,3.711629731,2.724640921,3.257308606,3.044252116,3.231711341,2.893010634
3.662404104,3.87422758,4.049074798,4.864496615,4.972300881,4.806444281,4.360818559,3.448517096
3.662404104,3.397802073,3.478793654,3.240301443,2.873878736,3.17777276,3.521192598,4.124517109
3.662404104,4.215464282,4.269348593,4.835021929,4.478954274,4.152114303,4.425081894,4.255357666
3.662404104,4.620050814,4.783492118,4.366549788,4.113291397,4.26484343,4.139005061,4.305419687
3.662404104,3.813709428,3.806033118,4.297170242,4.796874718,4.907645833,4.931411005,4.114453438
3.662404104,3.721981865,3.828844238,2.070624504,2.046475029,1.926023953,2.36667308,2.472372927
3.662404104,4.173459142,4.250581648,4.833307539,5.42837158,5.212575697,4.794801624,4.483861367
3.662404104,2.66717043,2.887671252,3.197736895,3.631528992,3.615761899,3.178703245,3.892722954
3.662404104,3.424990239,3.098437692,2.581026455,2.824608604,2.929323376,2.794486992,2.214807429
3.662404104,3.447912702,3.70988351,3.879090766,4.345519388,4.617513586,4.724213259,5.033297048
3.662404104,4.32536343,4.341326353,3.568998386,3.038715883,3.405106236,3.012572977,2.874628741
3.662404104,4.173778531,4.144844359,5.636899274,6.26152475,6.357130798,6.178150573,5.701555724
3.662404104,4.001719233,3.695571516,4.009760048,4.858687491,4.394523815,4.204059509,3.969639087
3.662404104,4.015626098,4.030079114,2.931243515,2.310697382,2.328614068,2.297949407,2.902140536
3.662404104,4.391578911,4.428241968,4.361398391,4.18117798,3.967454932,4.209218204,4.061002371
3.662404104,1.946139328,1.940722231,1.802547384,2.415889822,2.365612496,2.77334881,3.211065343
3.662404104,4.180717922,4.353337914,4.051380723,4.201248274,4.381630977,4.135028259,3.66084293
3.662404104,4.127689437,3.901717851,4.437763691,4.401613637,4.913358831,4.808270417,5.146098018
3.662404104,3.629061234,3.626747262,2.444302135,1.167274327,1.069930367,0.871831245,1.802436135
3.662404104,3.244095487,3.402685059,3.47136439,3.498568986,3.572530578,3.700929531,3.406130161
3.662404104,4.008372383,4.174829678,4.210244741,4.220444326,4.259229847,4.781549199,4.992812841
3.662404104,4.646341228,4.086383976,4.333923121,4.028603396,4.22765056,4.309644312,4.034675919
3.662404104,2.635066248,2.745022774,2.531735527,2.289120471,2.03484554,2.671541362,3.416740703
3.662404104,5.063422453,5.016043206,4.41433324,3.922067513,3.668400529,3.72774265,4.069297974
3.662404104,3.6777762,3.55566732,4.111626421,3.207208531,2.851284045,2.995956915,3.435736757
3.662404104,2.394024848,2.222203625,1.926226846,1.912314766,2.062519327,1.596389424,2.520959345
3.662404104,3.318532564,3.465585661,2.524532934,3.068534316,2.977265888,2.936014944,3.27419546
3.662404104,4.335248029,4.110818278,5.001095806,4.996652875,5.067010084,5.336628861,5.047708483
3.662404104,3.761643476,3.687979038,4.029829068,4.63219227,4.955421191,5.178411087,5.292807547
3.662404104,3.800458099,3.827238578,3.607892675,3.202723413,3.323286874,2.902973126,2.793218094
3.662404104,3.483400674,3.149180375,4.171778538,3.756949493,3.472594434,3.550680457,3.225623759
3.662404104,4.061510615,4.192248503,2.961929289,3.174628143,2.923686101,3.103616383,3.175101045
3.662404104,3.8335639,3.904184064,4.542276356,4.65798094,4.746169644,4.770416055,5.024243436
3.662404104,2.782907559,3.118223543,3.759058343,3.678034483,3.633175325,3.693707441,3.188111974
3.662404104,3.495636187,3.640598231,3.618360348,3.151069418,2.955247132,2.628139514,3.072416836
3.662404104,3.415129309,3.625318156,4.307419173,4.029022872,3.894509516,4.131706872,4.066574166
3.662404104,3.262370352,3.276785026,3.665465863,4.447660896,4.435569437,4.743766929,4.918575389
3.662404104,3.81670929,3.937324321,2.954751612,3.953054611,3.522284405,3.938515513,4.302452903
3.662404104,2.228590622,2.415556789,1.970854162,2.249764799,1.991201135,2.374198275,2.050264025
3.662404104,3.623450757,3.65298153,1.998849635,1.150136879,1.703777136,1.446550877,0.956627128
3.662404104,3.10199737,3.213878295,2.701918748,2.570411921,2.530700654,2.615428109,2.291781284
3.662404104,3.330116094,3.704845598,4.712437096,4.401141673,4.361759039,4.826551537,4.230239128
3.662404104,3.025552189,3.178657085,2.866035204,2.026424988,2.146454689,2.191236374,2.358497159
3.662404104,3.366363322,3.220516349,3.233505059,3.658508119,3.519807168,3.426808919,3.454233502
3.662404104,3.648893921,3.947391308,4.996793134,5.445251646,5.230559564,5.164518562,5.550939656
3.662404104,3.407670652,3.737618447,3.055646551,2.098437922,2.172665436,2.260238774,3.173594092
3.662404104,3.19006313,3.072449261,3.949913525,3.647534846,3.808065613,3.424368911,3.629921725
3.662404104,3.450011326,3.219182618,3.107932507,3.201896639,3.182079135,3.01826507,3.176244651
3.662404104,3.538400698,3.750665793,4.518697239,4.85744905,5.335362879,5.209894075,4.464138234
3.662404104,2.93056919,3.107082639,3.247886331,3.347617849,3.239844699,3.020284061,2.565784947
3.662404104,3.57460614,3.843496887,3.997591586,4.352559509,4.793954066,4.864860537,4.864307867
3.662404104,2.565572674,2.695918814,3.78188141,3.754803147,3.698927151,3.724460935,4.401349599
3.662404104,2.759688215,2.557216927,1.065018934,2.379281407,2.419352692,2.341797263,2.6409829
3.662404104,3.11827679,3.264585259,2.755814249,2.996956732,3.065325654,3.287401893,3.410016982
3.662404104,3.380642707,3.304363588,3.007159191,2.659900054,2.89787314,3.072517249,2.771778418
3.662404104,3.590160026,3.557808351,4.656751003,4.587158674,4.817360112,4.420380142,4.281707158
3.662404104,3.592608955,3.737083646,3.396380287,4.603849374,4.313830213,3.857873282,3.951549624
3.662404104,3.349782605,3.577889542,3.370463234,3.513357726,3.335904527,3.388796859,3.365206067
3.662404104,3.808155537,3.619989029,2.344726032,1.91794822,2.320328724,2.764506452,4.340519337
3.662404104,3.414328714,3.307042596,3.326783379,2.24663513,2.043553038,1.942426025,2.782160427
3.662404104,3.14961539,3.104438638,3.60386715,2.720817154,2.380096635,2.940519022,2.910349284
3.662404104,3.906344057,3.81287502,3.200728954,2.556823469,2.40279521,2.016884028,2.007459024
3.662404104,3.890666875,3.50431029,2.241147759,2.492069771,2.791116218,3.132125356,2.85289856
3.662404104,3.456908129,3.345466866,3.294937497,2.931224019,2.978662755,2.621322197,2.811912709
3.662404104,3.729513943,3.55565945,3.146380431,3.49113921,3.399835387,3.694943331,4.47765233
3.662404104,3.205123463,3.228833951,3.300191628,3.776027096,3.544018633,3.646969116,3.041398687
3.662404104,3.797365012,3.633638794,3.219386618,2.89480045,2.832354329,3.162225175,3.912241412
3.662404104,4.477419841,4.236025289,4.319949014,4.130943517,3.97785428,4.192614874,4.416162538
3.662404104,3.863470736,4.118457599,4.835568932,5.126863806,5.03905092,4.920038345,4.764167172
3.662404104,3.701098358,3.722591866,2.026878376,1.997719124,2.245185287,1.939726199,1.761526892
3.662404104,2.481831277,2.728401884,3.018478589,2.713740722,2.777028497,2.559517627,2.938172113
3.662404104,4.096382771,4.360414795,5.113837401,4.197350348,3.921737543,3.698869329,3.670546945
3.662404104,4.648721686,4.31765986,5.537867026,5.325552816,5.239126632,5.422870372,5.58667359
3.662404104,5.11907727,5.094260892,5.635970106,5.3109462,5.35296873,5.474161098,5.048687414
3.662404104,3.278427441,3.220551797,2.140817345,2.229354784,2.4485001,3.040616114,3.27493092
3.662404104,4.141809877,4.092469539,3.850963569,3.955163386,4.235072936,4.070374372,3.557185201
3.662404104,4.224797147,3.978770072,4.721538359,4.156671192,3.838383352,3.309052331,2.860886309
3.662404104,3.83311178,4.360837253,4.636133699,4.174212946,4.506381057,4.010096711,3.005641169
3.662404104,3.715306954,3.883591986,2.711253511,2.692198099,2.81501115,2.871240214,2.229000936
3.662404104,2.297706144,2.530802061,4.118663163,4.683164393,4.851886751,4.928656038,4.932273844
3.662404104,3.659155728,3.791266064,3.761682544,3.958835237,4.140756665,3.881158549,3.749349742
3.662404104,3.401296665,3.081421772,3.386198938,3.56780817,3.365556099,3.507655455,3.258539079
3.662404104,4.158902125,3.564385293,3.671392114,3.704814513,3.822327813,3.61324544,2.881024821
3.662404104,3.772006708,3.808778824,4.342663433,3.611514484,3.771909474,3.960344056,4.279731765
3.662404104,4.330236297,4.34125112,4.219357859,3.657919418,3.848060051,4.333724742,3.909951178
3.662404104,3.351038719,3.068329663,2.912131316,2.708320363,2.792991489,3.173291342,3.563787891
3.662404104,4.101127618,4.331329282,4.803347859,4.556160157,4.714897721,4.798780779,5.494034639
3.662404104,3.187972496,3.251316549,3.05601417,2.714965819,2.881655611,2.996447417,3.812138794
3.662404104,4.341717903,4.338558485,3.779293004,3.524146948,3.455870025,3.396292304,3.963161518
3.662404104,3.219225905,3.113436015,2.439473504,2.061138072,1.906195611,2.218386774,2.459957899
3.662404104,4.284370567,4.44841692,4.226075009,4.39708153,4.566207777,4.419879339,4.613075098
3.662404104,4.510407902,4.524839567,3.624960407,3.956306434,3.730278187,3.750925327,3.970990725
3.662404104,3.703649564,3.497442222,3.500454396,3.088081083,3.214229596,3.226700291,3.947781114
3.662404104,3.30319196,3.147462537,3.515147669,3.335715905,3.376602202,3.394947153,3.689036125
3.662404104,3.224756838,3.235263113,2.983769928,3.453243898,3.411716523,4.128593683,3.728106853
3.662404104,2.79693125,3.193613125,2.98542732,3.197535474,3.177147909,3.359885132,3.450400932
3.662404104,3.744280628,3.232113444,4.661855044,4.776778786,4.663564525,4.833779335,5.152192237
3.662404104,5.339593925,4.891258511,5.973757176,6.293964723,6.444548365,6.45952556,6.682644114
3.662404104,4.976595035,4.893088548,5.124601405,5.281926678,5.480100708,5.89523596,5.58226737
3.662404104,3.060221281,3.224086383,3.887667709,3.733327893,4.22056996,4.153228775,5.006547337
3.662404104,3.438684409,3.749845462,3.54738428,2.804626824,2.89269032,3.215864511,3.406183701
3.662404104,2.425716411,2.636633889,0.800467238,-0.188163783,-0.612548311,-0.104773879,-0.400641565
3.662404104,3.19292378,3.355890613,4.094449435,4.058226238,4.373642104,4.11313927,3.395171793
3.662404104,2.823777653,2.686805508,3.705464576,3.424213246,3.769204008,4.030144435,4.255781664
3.662404104,3.06914492,2.972662485,3.605089295,3.776731856,3.64160052,3.167544101,3.060171446
3.662404104,4.857681889,4.547927131,4.620139376,4.548222848,4.486962204,4.680383202,3.912353151
3.662404104,3.541429852,3.533621241,3.979980329,3.828731254,3.879615737,4.041810747,2.797766798
3.662404104,3.103228016,2.919750827,2.503829234,1.734823303,1.708217775,1.626976253,1.546484671
3.662404104,4.867599941,4.429383902,5.327910668,4.941016243,4.98996126,5.162207549,4.835924668
3.662404104,4.021916273,4.020910952,4.478821605,4.910864206,4.938407701,4.795292726,4.60809439
3.662404104,3.411625936,3.614921587,5.750977448,5.652666745,5.388526176,5.635760273,5.736828799
3.662404104,2.618306159,2.658645301,3.62693101,3.591694622,3.787277398,3.737528367,3.906866489
3.662404104,3.906234916,3.775032728,4.035150007,4.201499035,3.726954839,3.75264191,3.649442628
3.662404104,4.729844742,4.644938097,5.545634461,5.557837522,5.282901565,5.511919582,5.64861333
3.662404104,3.283862338,3.370643586,3.113028309,2.940439434,2.924357366,3.236655639,1.875636379
3.662404104,3.138364737,2.892783144,3.723787236,4.4651061,4.508649869,4.537365414,3.70322299
3.662404104,4.222190622,4.226435847,5.153983229,5.02974416,5.194166301,4.449269748,4.374836235
3.662404104,3.356672114,3.703017341,4.113347893,3.608466535,4.006190553,4.097298618,3.778504903
3.662404104,4.228083748,4.07916472,2.537773387,1.753925821,2.016023114,2.135706683,2.547538159
3.662404104,3.197653186,3.074469721,4.177451941,4.22312065,3.832492049,4.431004836,4.364268857
3.662404104,4.332264463,4.300835859,5.377521476,5.064257674,5.008142006,5.216949899,4.67226677
3.662404104,4.081649636,3.76567809,4.15934154,4.870733275,4.676378723,4.479176999,3.995788689
3.662404104,3.322194049,2.899273346,3.633166261,3.522513357,3.465193007,2.883398019,3.040816481
3.662404104,3.304914643,3.131362954,3.19020405,2.129075006,2.298542547,2.414627988,2.704599269
3.662404104,4.420002407,3.879062545,4.698274913,4.412843695,4.334837983,4.501993213,4.940468372
3.662404104,2.956956543,2.653251799,4.056320507,4.645097721,5.265657562,5.006868153,5.444241068
3.662404104,4.126572492,3.933929696,2.958835585,2.539326181,2.161734,2.093377576,2.38491534
3.662404104,4.650420228,4.596675388,3.789472583,3.247125057,2.981059972,3.338530793,3.215706915
3.662404104,4.132174793,4.125698145,4.724758742,4.661666012,4.691098545,4.603965335,3.746982156
3.662404104,2.969330825,3.100075642,4.230488353,4.789378666,4.87045006,4.60163267,3.313910527
3.662404104,2.06304506,2.224757541,0.902430589,0.430422901,-0.368197583,-0.712416416,-0.073682528
3.662404104,4.432519231,4.750427521,3.981140181,4.02094401,4.487135381,4.063669565,3.45479119
3.662404104,4.313131956,4.511202005,2.575892196,2.334596249,2.279753829,2.171097569,2.267513851
3.662404104,3.534387558,3.369683264,1.880678745,2.34359257,2.801641646,2.577384029,2.31903546
3.662404104,4.287281511,4.493040783,4.350925083,3.684108944,3.992538907,3.959917224,4.034237231
3.662404104,4.318901931,4.068189116,3.571984068,3.296435628,3.029429867,3.040566066,2.705756737
3.662404104,4.420308104,4.144290132,2.986482382,3.582763405,3.293627548,3.070427662,3.83788308
3.662404104,4.342453137,4.37444988,4.479171633,4.258159719,4.07078982,3.647086483,4.101687556
3.662404104,4.45122347,4.15828193,5.862173597,6.111145213,6.112693417,5.850723194,5.01590405
3.662404104,4.256365072,4.002599305,2.857195997,3.13712742,2.82879079,3.039888302,2.344517246
3.662404104,3.418155141,3.448686425,5.032107886,4.334698805,4.316346312,3.708522293,3.862032872
3.662404104,4.228558012,4.159531245,3.683801701,3.651921624,3.59052699,3.502306512,3.593243022
3.662404104,3.466592411,3.570387684,2.612074236,2.627635739,2.673475924,2.227433462,2.286278936
3.662404104,3.07584,3.363858859,4.129620127,5.428981482,5.443005886,5.224039608,5.004245087
3.662404104,2.876285964,3.086012215,3.487488808,3.967067102,3.44417298,3.291253877,3.454863028
3.662404104,2.463163959,2.578091396,3.174402811,3.204284974,3.11220807,3.739658659,3.951043428
3.662404104,2.814627853,2.691396999,3.174944449,4.364201096,4.249845059,4.292409004,4.348272495
