spot1,spot2,spot3,spot4,spot5,spot6,spot7,spot8
3.490478542,4.515164309,4.196233372,4.286292453,4.055089118,4.332504797,4.226517344,4.394570153
3.490478542,3.45078946,3.608400554,2.711206421,3.039801954,3.120659325,2.797932282,3.376919959
3.490478542,3.671079123,3.689421301,4.032658466,4.260997054,3.837076623,3.750806084,3.937630445
3.490478542,3.374121554,3.530001086,3.838137164,3.538826202,3.54434034,3.456206733,4.002340341
3.490478542,3.962793399,4.05688727,5.245893181,5.304883497,5.270802377,5.534393145,5.164803422
3.490478542,3.37132112,3.264899242,4.402783407,4.092924699,4.336305129,4.545469941,4.091479011
3.490478542,3.792951653,3.588932489,3.449821905,4.415690077,4.800802727,5.077654394,3.797764856
3.490478542,3.078361593,3.15627683,2.236221866,2.698479613,2.755392435,2.882853131,2.746176199
3.490478542,2.659431582,2.896466807,3.499296693,3.198451129,2.801394815,2.403673208,1.956707695
3.490478542,4.101387886,4.210741068,5.233232836,4.37272535,4.307856602,4.325105344,4.630517211
3.490478542,2.952568304,3.090848111,4.318719058,3.916848362,4.180462239,4.32425959,4.303665891
3.490478542,3.4127912,3.479607588,4.070331771,4.285176579,4.428123112,4.459973178,4.248514541
3.490478542,3.537402241,3.878909468,3.035971521,2.383234038,2.636894459,3.146871979,3.439395727
3.490478542,3.104081885,3.087700568,3.898008762,4.196168523,4.554698603,4.655789149,4.05256035
3.490478542,4.087408978,4.020534312,3.129824339,2.868034234,3.245859859,3.415735471,3.110255603
3.490478542,3.39630817,3.680233841,3.195100093,3.304225689,3.553293923,4.047485595,4.335300937
3.490478542,3.862757254,3.692419731,1.568217258,1.840325052,1.899287917,1.833830692,1.186872512
3.490478542,3.100876523,3.027916116,2.538863972,2.602252201,2.767622584,2.726028276,2.466586076
3.490478542,4.373108924,4.231941119,3.441036103,3.934499292,3.904065383,3.589354586,3.678696289
3.490478542,5.408086019,5.391309452,5.33065144,5.121256055,5.253385867,5.184106874,5.431477952
3.490478542,2.966417145,3.096009847,3.010113371,2.394791318,2.035942146,2.349160416,1.686231519
3.490478542,3.82076766,3.915330589,2.768415899,2.272378475,2.278866838,2.552096038,1.981228724
3.490478542,3.186296671,3.107066632,4.408996289,4.944821376,5.446296092,5.167448121,5.464829305
3.490478542,2.456262366,2.593123863,1.547943166,1.239580852,1.380527811,1.229526874,0.958534328
3.490478542,3.16311922,3.435317141,4.162272187,3.844158165,4.38137171,4.324258084,3.558977055
3.490478542,3.186020776,2.834688523,3.561857743,3.818644452,4.195492098,4.161939056,4.083859443
3.490478542,2.939921708,3.085593546,4.15078987,4.688338829,4.490324609,4.470300422,4.641077598
3.490478542,4.920125859,4.973627905,5.926438517,5.368429427,5.093645003,4.480318704,4.383971686
3.490478542,3.584249145,3.924267157,3.929093359,3.63667536,3.782419907,3.922054995,3.655646258
3.490478542,4.646999098,4.491382713,4.213053718,3.741756555,3.671206449,3.363801195,3.458163864
3.490478542,2.097635446,2.53190537,2.725596085,1.532592224,1.942654046,2.220885844,2.259549027
3.490478542,2.396375188,2.620016704,1.983181455,2.601706614,2.580204696,3.097321097,3.462593805
3.490478542,3.682995317,3.930706958,4.671867758,3.558651458,4.232733083,4.223587609,3.887981269
3.490478542,2.360194816,2.655660441,3.216948243,2.842023716,3.435935042,3.585908307,3.259394429
3.490478542,3.882996351,3.992276673,4.96619738,5.032697411,5.082233513,4.556386502,3.48111281
3.490478542,3.434298347,3.448574431,3.527093463,3.024399724,3.278548304,3.316982514,4.062453878
3.490478542,2.580949988,2.651699864,1.672356381,1.544253288,1.534715008,1.505251146,0.803423101
3.490478542,3.805726254,3.754215937,3.860710358,4.154188826,4.005045179,4.233556214,4.381988402
3.490478542,3.518814615,3.836333146,2.441367856,2.169054581,2.271276451,2.467700849,2.27261782
3.490478542,3.796165185,3.954850888,5.470126347,4.966169728,4.842358626,4.23603139,3.893691866
3.490478542,4.045181752,3.986298087,4.09084135,4.772852666,4.767886454,4.789390081,4.4700917
3.490478542,3.011546234,3.30803081,3.794799355,3.410445691,3.287699979,3.625641863,4.164069257
3.490478542,1.774441298,1.598628901,2.971221584,3.313033694,3.467839932,2.911836329,3.553267085
3.490478542,4.191711232,4.391492907,2.36036906,1.166427161,1.144223818,0.823305116,1.105362842
3.490478542,3.71609433,3.714333237,3.510153551,3.104499793,3.688362208,3.552459889,3.623794193
3.490478542,2.69442536,2.649628898,2.651704504,2.961489463,3.000566176,3.153794295,2.857320826
3.490478542,3.957634575,4.003909808,3.821641835,2.913123319,2.983672973,2.844791837,2.67674334
3.490478542,3.752194939,3.757392897,4.908482716,5.521856029,5.667308926,5.427052477,5.27581104
3.490478542,3.383983403,3.324052067,3.587765868,2.713040136,3.105271237,2.517247772,3.759967458
3.490478542,2.319756183,2.618574479,3.706322366,4.155738559,4.240508401,4.705783154,4.987497759
3.490478542,3.389754012,3.303632476,3.710343823,3.892308773,3.998476355,4.410774143,4.507161477
3.490478542,3.519014822,3.718380238,4.059930626,3.98730515,3.985976922,4.022507827,5.528013344
3.490478542,3.491327657,3.635922052,3.512882388,3.743761551,4.224160331,4.284183581,4.534113623
3.490478542,3.747454529,3.891905765,4.193883314,4.114971498,4.550392264,4.156190518,4.042174477
3.490478542,2.979603657,3.119871593,3.822859793,3.281177766,3.517472165,3.59772687,3.384503913
3.490478542,4.006241333,4.077130831,3.502881373,3.340770521,3.640394986,3.498876368,3.774793854
3.490478542,3.526451476,3.442225914,2.885598177,2.681031691,3.171162186,3.619615887,3.6230336
3.490478542,3.406162647,3.920130664,4.991374092,5.488355649,5.738587475,5.561294813,5.220661347
3.490478542,3.839128259,3.872033264,4.756257349,4.845944584,5.261013627,5.395360571,5.014236036
3.490478542,3.945761591,4.250727363,3.499763987,3.489747812,3.864835386,4.251761828,4.03944252
3.490478542,3.895949477,4.134560753,5.040567996,4.265090715,4.502855239,4.208204163,5.065633746
3.490478542,4.143488584,4.400564909,4.589542797,3.918440364,4.024589039,4.503881944,4.693239748
3.490478542,3.666429282,3.9388082,4.492438102,4.173552789,3.86968549,4.005056818,4.192485935
3.490478542,4.203396948,4.02718699,5.365623978,5.569146475,5.931665137,6.023827006,5.848279498
3.490478542,2.61193695,2.442197924,0.885515745,0.103428012,0.211679824,0.767404636,-0.183494721
3.490478542,3.992227146,3.9914539,4.544870744,4.701756336,4.806522337,4.656980887,5.195159183
3.490478542,3.467997256,3.551085391,3.946923445,3.878444937,3.770193191,3.867815445,3.192588886
3.490478542,4.000654405,4.009291553,4.785863376,4.17993601,4.14584778,4.5088977,4.859327366
3.490478542,4.159170554,3.983120905,3.12804077,2.813920303,2.64184064,2.994401834,2.591696095
3.490478542,4.038030727,3.834342867,4.254432855,3.834268614,4.123893482,4.011149226,3.942291354
3.490478542,3.985672418,3.781740203,4.027692048,3.475504866,3.696776119,3.770988421,4.519963341
3.490478542,3.192956796,3.346221054,3.944507462,3.285617245,3.91640381,4.024134589,4.388026735
3.490478542,2.664605543,2.666954635,2.318449677,1.67140824,1.842828123,2.019189744,1.991933455
3.490478542,3.858489914,3.73931776,4.388956821,4.039998046,4.290305541,4.147109784,4.504864191
3.490478542,3.260629852,3.491952741,4.765058168,4.003890426,4.424464361,4.370956022,3.41624301
3.490478542,3.91442572,4.207660082,2.122727812,1.110118184,0.848825547,1.065322866,0.869176927
3.490478542,3.63602114,3.340820641,2.402561543,2.373338019,2.572982054,2.958463045,3.489256622
3.490478542,4.35216284,4.470210345,4.172753891,3.444100953,3.458591609,3.451247431,3.768356437
3.490478542,2.88533756,2.704842982,1.987901363,2.049384668,2.574479298,3.11389246,3.812006444
3.490478542,3.25814309,3.409516514,1.802270148,2.047144218,1.963282179,1.597611082,1.696248
3.490478542,3.069499808,2.927812904,4.130500438,4.441151128,4.657364943,4.303025049,4.632299221
3.490478542,3.037600704,3.067963493,3.925701387,3.161808611,3.562614404,3.788502807,4.099292757
3.490478542,2.761356655,3.120454629,2.770726518,2.991972479,3.097257141,3.099219638,3.304032336
3.490478542,3.982266681,3.873792706,2.675361674,2.264937833,2.573604643,2.768409558,3.082552519
3.490478542,3.385091024,3.627413285,3.499474335,2.581337821,2.878297963,3.115575837,3.235461266
3.490478542,4.223328568,4.230518249,4.144507984,4.211621812,4.502640353,4.640188868,4.989365531
3.490478542,2.96075822,2.959478972,3.913051239,3.591596644,3.405314845,4.164575282,3.848180516
3.490478542,2.782723865,2.58457682,2.93398386,2.284072943,3.033956853,3.370281585,4.110292589
3.490478542,3.300616219,3.636619292,3.075034241,2.262996099,2.573576121,2.945179296,2.610587301
3.490478542,4.368255549,4.210831018,3.511516597,3.556045342,3.697114517,3.663991735,3.046903358
3.490478542,2.43828895,2.658807837,4.2589549,4.160527884,4.386357842,3.875767746,3.714438694
3.490478542,3.996757011,3.900200927,4.780182838,4.507500381,4.547216124,4.577777564,4.798494303
3.490478542,4.995364357,5.139912817,4.380552212,4.77188719,4.959198315,4.892354797,5.624848601
3.490478542,4.066818162,3.729954656,3.781904467,3.991987196,4.159052998,3.889914206,3.559106663
3.490478542,4.009969329,3.972850408,4.585937513,4.67160921,4.910739348,4.842001991,4.523810677
3.490478542,4.219873511,4.032993729,2.254047899,1.486094556,1.830683047,1.96679132,2.327504089
3.490478542,3.998221354,3.855676223,4.74735516,4.993024026,4.934191002,5.090994924,4.255947181
3.490478542,5.373848784,5.429390412,5.656491223,5.293669743,5.40592198,5.435369888,5.309689523
3.490478542,3.557225226,3.776315251,2.76653413,4.088593337,4.20073783,4.108012129,4.246792201
3.490478542,2.573904739,2.742900595,2.741056348,2.712514262,2.984708098,2.817213273,2.495472101
3.490478542,3.358714947,3.308925492,2.888787803,2.651999836,2.624035224,2.678456236,2.643293942
3.490478542,3.274317617,3.527157617,3.564761323,3.307961716,3.55681967,3.800109921,4.064227475
3.490478542,4.656397711,5.049041978,4.715741697,4.453363767,5.082000526,4.957659409,5.541624887
3.490478542,3.979046524,4.042178806,4.796769513,4.446498167,4.677990165,4.948596893,4.644156269
3.490478542,4.922989484,4.726866303,3.948888696,4.199692865,3.904312798,4.091401944,4.080626967
3.490478542,3.154679599,3.446276698,4.496635319,4.21023833,4.189944113,3.896076856,4.039936389
3.490478542,4.490144517,4.541303056,4.798293562,5.001566427,4.898372174,5.028803759,4.926313581
3.490478542,3.534417397,3.470906182,4.366399306,3.702843292,3.668123456,3.992645344,4.95503747
3.490478542,4.619108697,4.648644512,5.822629961,5.546311703,5.972479238,6.057364492,5.810488954
3.490478542,3.834501234,3.765173806,3.703285818,4.051290948,4.225787331,4.196329712,3.651328415
3.490478542,4.306889031,4.353566404,2.26025681,1.792766169,2.137319177,2.313447365,1.671289796
3.490478542,3.76960612,3.93768325,3.388086683,3.798726719,3.646378912,3.878325687,4.356265782
3.490478542,4.168082217,4.135059877,3.184780594,2.456529366,2.901820738,2.933279588,2.890977119
3.490478542,3.453380712,3.612834007,4.978494741,4.12031311,4.107286599,4.528827271,4.061850471
3.490478542,4.064186105,3.955642528,3.115097191,2.957892292,3.481904992,3.258472033,3.009904669
3.490478542,3.241282208,3.189506968,2.123196254,1.79080742,1.71443291,1.910170832,2.013961875
3.490478542,3.665336091,3.716796051,4.814259816,4.657928285,4.79240796,4.863071975,5.409198879
3.490478542,2.48597573,2.814353258,2.188158336,2.501530316,2.722349118,2.767979769,3.081816907
3.490478542,3.777235317,4.110697987,4.489083097,4.285663881,4.163730464,4.282703773,4.057535418
3.490478542,4.277219868,4.078716514,4.533408064,4.301260793,3.947643008,3.91880287,3.922156633
3.490478542,3.686220565,3.763000787,4.495432668,3.661440567,3.604120859,4.096835834,4.35543026
3.490478542,4.955349257,5.00310774,5.141928791,4.84192602,4.932916797,5.154143803,5.303433732
3.490478542,4.01223883,3.933475767,3.341333417,3.027390253,3.24674678,2.945684342,2.256391198
3.490478542,3.495313231,3.748150269,4.045172001,3.375417924,3.493985719,3.673072136,4.019085361
3.490478542,3.339099317,3.126912606,2.930215674,3.070994857,3.470398991,3.432747933,3.418437234
3.490478542,2.3493305,2.431983197,2.972082653,2.217040792,2.408087064,2.37926757,1.900958858
3.490478542,3.194426017,3.304108573,4.043921511,4.193049192,4.610455761,4.958613794,5.034790093
3.490478542,4.042328682,4.185245435,5.204556341,4.82519451,5.019960942,4.922867868,3.504902239
3.490478542,3.287633321,3.37891768,4.168969634,4.030871672,4.27043516,4.483599974,4.521148557
3.490478542,3.30119155,3.356131741,1.597213817,1.837792218,1.763301767,1.929535229,1.553794898
3.490478542,3.240573034,3.363959129,4.255264651,4.76817995,5.090012587,5.076945885,4.029642212
3.490478542,4.088126082,3.841227803,3.176510595,3.580227145,3.82961204,3.736236331,3.28516061
3.490478542,4.550860255,4.190767843,3.787175147,3.700162752,4.250647081,4.47677607,3.907949921
3.490478542,3.7820336,3.501406386,1.942052954,1.739546846,2.059515963,1.961457169,2.13795055
3.490478542,3.446381422,3.795043518,4.074407989,3.421605457,3.702513912,3.897195447,3.871588564
3.490478542,4.073723779,4.183558384,4.654629764,4.703042152,4.914303254,4.833136105,5.865753134
3.490478542,2.859055684,2.782188866,3.178435195,3.737968968,4.014607845,4.494204389,4.465407023
3.490478542,4.152958875,4.242124511,3.885001628,3.739365478,3.68736756,3.854937078,4.332787863
3.490478542,4.32797869,4.330103246,3.856001101,3.258205075,3.628916857,3.793622398,4.03702543
3.490478542,2.340784786,2.430354307,-0.089778734,-0.23926539,0.225456498,0.484790948,1.328211529
3.490478542,3.627043984,3.616253307,3.012991968,3.317885786,3.429533079,3.329652887,2.840005714
3.490478542,3.561583587,3.601902645,4.880379183,4.770290602,5.09395725,5.78109078,5.551257668
3.490478542,2.936378315,2.54409094,0.440365442,1.167063083,1.655675232,1.691246344,2.949676336
3.490478542,3.811156318,3.910703573,3.782695644,4.187392852,4.112495269,4.081893896,3.880449507
3.490478542,3.417875121,3.541115344,2.428591092,3.214082135,3.45419183,3.731692812,3.723360393
3.490478542,3.259563044,3.505010125,3.676175282,3.727585761,3.694842196,3.707779534,3.833448408
3.490478542,3.397090697,3.586681285,4.406334228,3.829422224,4.122198241,4.215724395,4.940379612
3.490478542,3.15401836,3.554228132,3.646440432,3.963255443,3.925203532,4.347676474,3.711461731
3.490478542,3.403037577,3.641765149,4.558786865,4.791187003,4.738857612,4.881223695,4.977482979
3.490478542,4.271070637,4.178505098,3.750870622,3.190663287,3.654824578,3.823891121,3.767405041
3.490478542,2.876118,2.899432835,1.543510472,0.917566843,1.53225952,1.169791894,1.451202259
3.490478542,3.964368001,4.116051393,5.083066422,4.722885194,5.117164213,5.349955571,5.283334839
3.490478542,3.511614307,3.963310142,2.497262112,2.551053606,2.749459613,2.968307382,3.16446823
3.490478542,4.288782214,4.034269578,5.582093882,4.996075603,5.247401359,5.13716288,4.811327067
3.490478542,1.735699185,2.091499476,1.397229269,1.168524064,1.160150954,0.908432624,1.465328404
3.490478542,2.763521393,2.977925333,3.603560319,4.196794401,4.046070173,4.772415569,4.536809511
3.490478542,3.757501635,3.884735953,3.899031251,3.810446875,3.729721803,3.764830734,3.620409852
3.490478542,4.829072314,5.077141351,4.737845975,4.44502205,4.473549199,4.207224795,4.306267625
3.490478542,3.394762018,3.330765604,3.460609089,3.526289017,3.826477081,3.875994241,3.48224498
3.490478542,4.213325159,4.058347377,4.719710194,4.620872995,4.982731028,5.183408336,4.946907469
3.490478542,4.141375661,4.259297689,1.959654983,2.422476456,2.197053246,2.862206327,2.160242989
3.490478542,3.092218862,3.161413032,2.465214043,2.492240238,2.383268417,2.324062936,2.914039354
3.490478542,2.928150849,3.253125825,3.253228403,3.295001296,3.583031123,3.536869737,3.163485984
3.490478542,3.189782303,3.077005627,1.667488491,1.85012263,1.918685923,2.274193807,2.416819308
3.490478542,3.072428335,3.130200951,4.321780095,3.601230586,3.714898844,3.559364364,3.007938519
3.490478542,3.29476397,3.126773697,4.311906468,5.166652662,4.808273968,4.724089198,4.433794721
3.490478542,4.274178459,4.310173469,4.56265686,3.734349598,3.753297831,3.366206136,3.572081232
3.490478542,4.370830285,4.485903078,3.930865516,3.7599066,3.719024076,3.693972696,4.035481728
3.490478542,3.284244368,3.443621783,4.109453993,2.974488831,3.171750077,3.511870355,4.162965742
3.490478542,3.997106472,4.238581674,4.554307675,4.099995353,3.814121558,3.725953094,3.831888509
3.490478542,4.329678512,4.048255762,4.545735822,4.342516892,4.632984974,4.41132697,4.409529192
3.490478542,3.882472557,3.558949733,3.175059246,3.844966236,3.777740322,4.192574939,3.725015906
3.490478542,2.872898317,2.912608897,3.26177194,3.683727384,3.941216044,4.230112542,3.796358335
3.490478542,4.232290871,4.438515704,3.816853916,3.166864905,3.507408131,3.396250018,2.916654836
3.490478542,4.079870583,4.046527201,3.923023315,4.267997563,4.631499192,4.72383579,4.197721992
3.490478542,3.82799043,3.786994221,2.68272411,2.63652664,2.893056536,2.665358026,2.864870618
3.490478542,2.821745507,3.031358545,2.639302963,2.683187926,3.163011047,2.820654338,3.014713298
3.490478542,2.921774295,2.918380847,2.54753672,1.792577681,1.709114637,2.315971202,1.983815887
3.490478542,2.71237663,3.120660341,1.723226762,1.085219372,1.227183894,1.535165912,1.157693428
3.490478542,2.828293733,2.835297513,2.938001956,3.490932751,3.543723422,3.603448489,3.237711775
3.490478542,3.256561241,3.348695647,2.02101545,1.938468088,1.81091709,1.813773339,1.652048817
3.490478542,2.204443264,2.500592499,4.004734954,4.073844614,4.274533718,4.359962773,4.1932002
3.490478542,4.316926484,4.322030445,4.675889381,4.136107161,3.937937966,3.782993947,4.250837311
3.490478542,3.346195577,3.400579352,3.356687457,3.087856631,2.785153678,3.005584039,3.3671695
3.490478542,3.812460736,3.898273943,4.008050656,3.711554718,3.571587973,3.49146586,2.901815216
3.490478542,4.679363718,4.636857889,4.226562565,3.27169475,3.483455793,3.450017111,3.423528574
3.490478542,3.840599719,3.936335515,3.864836248,3.444342825,3.501363575,3.425639758,3.203149367
3.490478542,3.594370488,3.742729355,4.134738621,4.422489735,4.783548669,4.660972442,4.683329232
3.490478542,3.62321128,3.83193138,3.754361436,3.29850961,3.543079121,3.848413533,3.782045143
3.490478542,3.41032946,3.950228958,3.648187044,3.31025424,2.950384569,3.227984369,3.440810487
3.490478542,3.499063686,3.439910559,0.625466996,0.405778528,0.941885172,1.005775656,0.670699423
3.490478542,4.131657326,4.19300871,5.644407651,5.765338006,5.231129141,5.547129657,5.458620509
3.490478542,4.769927498,4.835682833,5.191012395,4.578660553,4.740180612,4.799354648,4.142925739
3.490478542,4.453131595,4.391149649,3.766125766,4.120839954,4.016471922,4.006688124,3.869653843
3.490478542,4.497356225,4.522159327,3.988700428,3.651068633,3.841575017,4.326486323,5.289699684
3.490478542,4.793166736,4.404909729,4.243037243,5.479242908,6.082999111,6.019025314,5.658900555
3.490478542,3.549373392,3.684319991,4.207452749,3.969218294,3.866143676,4.004880761,4.175956168
3.490478542,3.679899349,3.683643853,3.242490249,3.5663077,3.227658863,3.572436634,3.158792461
3.490478542,3.230176343,3.139771629,2.624350492,1.60421949,1.900090746,1.738829684,2.008072583
3.490478542,3.699332706,3.585155916,2.04740495,2.615447761,2.979868283,2.823056326,1.827027172
3.490478542,3.868853043,3.683517923,4.170272304,4.278934619,4.41479795,4.538215299,4.499861409
3.490478542,3.776305967,3.742562605,4.68096099,4.792626481,5.363643446,5.373122152,4.523363007
3.490478542,3.899121102,4.013679135,4.762599417,4.295068821,4.394411978,4.457561061,5.117353932
3.490478542,3.240305726,2.833829138,2.224601118,2.059847865,2.700752265,2.078798646,2.305974682
3.490478542,3.813985569,3.816888685,3.938514182,3.464864934,3.526581903,3.525453596,2.946587225
3.490478542,3.448105696,3.36726399,3.99391005,3.31675981,3.584961022,3.614447085,3.448453729
3.490478542,3.656962828,4.057498194,4.576811038,4.612527409,5.038313712,5.000818832,4.751379157
3.490478542,3.911773807,3.883597589,4.057104634,4.254452307,4.351615261,4.349117582,4.523411229
3.490478542,3.316863051,3.68134523,5.536194794,5.355728977,5.702922657,5.638729706,5.455409273
3.490478542,4.436652436,4.411363944,4.409782292,5.13285568,5.228446205,5.199384054,5.645376791
3.490478542,3.236852629,3.133827459,4.042660641,3.690688243,4.095134726,4.335233068,3.729557463
3.490478542,3.90621927,3.914976001,4.155045606,4.161127569,5.016655429,4.76297788,4.629521104
3.490478542,4.536224913,4.693951737,5.617789488,5.52802902,5.646825977,5.923886782,6.210618314
3.490478542,2.863416797,3.346042315,3.143899851,3.186947538,3.132651795,3.371186798,3.584481771
3.490478542,3.571821442,3.659969632,4.730922342,4.308564502,4.143981744,4.460833948,5.567216879
3.490478542,5.268436486,5.431851275,4.725455079,5.086401135,5.455067048,5.852703918,5.301976196
3.490478542,3.738635037,3.553622278,3.562705849,2.871102317,3.349132713,3.077343539,3.466469239
3.490478542,3.535300337,3.694592873,3.661887298,2.534744067,2.196607165,2.45571443,3.374261106
3.490478542,3.68256009,3.942650637,4.061301368,3.554168938,3.514058892,3.845853606,4.247429891
3.490478542,4.556289321,4.188797259,4.975396472,4.96060829,4.794211607,4.106453943,4.40602312
3.490478542,4.164449938,3.981562112,3.565982841,2.831684824,3.10339662,2.856274563,2.369290815
3.490478542,4.266898325,4.405070092,4.215229772,4.88648653,5.089283198,5.634178068,6.131276998
3.490478542,2.598044018,2.49623862,2.818158818,2.512961576,2.913453329,2.577261691,2.610238344
3.490478542,3.1445288,3.188418819,3.186406652,2.68261401,2.805010267,2.84375123,2.988166595
3.490478542,2.496543021,2.635054828,2.192881615,2.548970148,2.815719894,2.867252369,3.494945784
3.490478542,3.621183186,3.61332846,4.909385451,5.471418668,5.619087249,5.143264459,5.37989697
3.490478542,3.545307459,3.67332629,3.887936656,3.264128961,3.158946961,3.118704453,3.816457398
3.490478542,4.187457527,4.420509689,5.37332752,5.415166644,5.384381672,5.594342044,4.356645749
3.490478542,3.539925455,3.539985246,1.99543323,1.866701219,2.147136339,2.274828228,1.647965311
3.490478542,4.219713039,4.499714855,3.178170896,3.190042393,3.399724631,3.980057004,3.528262855
3.490478542,2.909004823,3.126491162,4.112073347,3.105964978,3.064565356,3.092232996,2.556312028
3.490478542,3.772957722,3.991883311,4.295140164,4.920460049,5.041286516,4.905314617,3.999015714
3.490478542,4.357129288,4.470555073,3.093860874,3.792617832,3.598428582,3.838533993,3.113806978
3.490478542,3.725108932,3.573081209,3.958507103,3.186148774,2.76866131,2.805165233,2.506481888
3.490478542,5.341799797,4.82224818,4.143667768,3.59659116,3.716841686,3.330581187,2.856343295
3.490478542,4.885477857,5.341279361,4.402570798,3.707229992,4.167606734,3.772839413,3.593872673
3.490478542,1.55321786,1.556666635,1.023176103,0.154164629,0.835257794,0.785701051,1.167047802
3.490478542,2.769506311,2.808115339,2.092433576,1.854113679,2.167048212,2.233103021,2.419440615
3.490478542,3.757435144,3.775441027,4.400141935,4.271444966,4.390198582,4.595937069,4.260041649
3.490478542,4.52230588,4.521930771,4.687978241,4.20217237,4.679454072,4.573581528,4.715556215
3.490478542,3.911718519,4.25487148,3.865571312,4.149062308,4.241294312,4.228337745,4.058872658
3.490478542,4.421287639,4.714367584,5.109175104,5.552586615,5.56274874,5.195597793,4.806254218
3.490478542,4.348038381,4.357804926,4.288441029,3.480102958,3.589604982,3.981873046,4.370413814
3.490478542,5.155010889,4.789343304,3.970218883,3.848801967,4.324869003,4.570900634,5.220557342
3.490478542,4.376968621,4.5531766,5.797624315,5.678758951,5.580687457,5.328185418,5.456310612
3.490478542,3.499626372,3.678577885,3.184262929,2.658856169,2.675298874,2.874398331,2.702544031
3.490478542,4.036633279,4.203905798,4.45872025,4.375205581,4.903679085,5.420137901,4.751007596
3.490478542,4.50338765,4.517294977,5.367972438,5.124358483,5.039915955,4.789769499,4.439091264
3.490478542,3.522532212,3.648760171,4.214481661,4.302473805,4.78181667,4.885948667,5.147059522
3.490478542,4.050765794,4.124886707,4.421138643,4.601186639,4.936623605,4.465755098,4.515876179
3.490478542,3.492114396,3.429926901,3.482168637,2.991267578,2.962963109,3.0140997,1.718594861
3.490478542,3.346127441,3.183237177,2.976451612,3.089150234,3.328013257,3.280738967,2.771179902
3.490478542,3.337919422,3.110693037,2.990780493,2.035311375,2.454825551,2.263629919,2.893173979
3.490478542,4.179737129,4.120037716,2.613173309,1.277829347,1.763171375,1.969924886,2.534474092
3.490478542,3.785480123,3.862586975,3.619265374,3.297870646,3.435932419,3.548985689,3.604659281
3.490478542,3.510346026,3.814314072,4.176474924,3.853979816,3.782483003,3.894902888,3.322056264
3.490478542,3.719423665,3.749101647,4.067365591,3.940633446,3.780028698,4.315509129,4.822945317
3.490478542,2.469593172,2.651260559,3.267721965,2.156095883,2.602488081,2.518073938,2.63903111
3.490478542,3.777668196,3.862609836,4.304351294,4.143642796,4.080333549,4.303117405,4.376926761
3.490478542,3.253159151,3.190384122,3.80037609,3.846541006,3.871279176,4.438494896,3.605913763
3.490478542,3.144865607,3.389706183,1.708527868,1.113741016,1.724221641,1.429447871,2.183930001
3.490478542,3.460032657,3.581434985,3.58896912,2.600331059,2.576279341,2.631460547,2.226084623
3.490478542,3.210502192,3.319811917,3.409598209,4.015317715,4.103185879,3.961584791,3.298047199
3.490478542,4.395805484,4.554246109,3.51467068,4.389460282,4.922339427,5.033938348,4.208256259
3.490478542,4.343559729,4.29184115,3.893322711,4.028836843,3.778601183,3.851842529,4.078028772
3.490478542,4.002835777,3.965706814,3.765180486,3.414271444,3.601035593,4.008805564,3.519766533
3.490478542,3.154163954,3.083757341,2.003548184,1.691678609,1.961208721,1.633130943,1.890646179
3.490478542,3.632519138,3.647936138,3.837740105,4.649051632,4.829108046,4.664563152,4.944789118
3.490478542,2.039087146,2.31521097,1.872777158,1.092440504,1.456637602,1.893914833,2.032629079
3.490478542,2.44167596,2.779669389,3.670197194,3.818114528,4.027655699,3.577818593,4.432812564
3.490478542,3.860017618,3.967351402,3.338140656,3.583294315,3.706200426,3.866728861,4.401566982
3.490478542,4.476593073,4.643127802,3.663782002,3.075575261,3.789244389,3.934723817,3.668649579
3.490478542,4.634994204,4.477060772,3.934339843,3.44748028,3.281763381,3.404963053,3.701188875
3.490478542,4.344550804,4.453503118,5.297740182,5.070306467,4.677634375,4.684580843,4.321504915
3.490478542,4.598640893,4.507208897,3.843588996,3.574707046,3.276104376,4.087684343,3.827433787
3.490478542,3.669824876,3.727715737,4.434303421,3.921994359,3.926501346,3.932742365,4.362261082
3.490478542,4.237388782,4.023233879,2.51391422,2.254958069,2.541169459,2.812278426,3.909809159
3.490478542,4.103162662,4.102565693,4.164759154,4.233203321,4.061237182,3.789396092,4.032531806
3.490478542,3.650545515,3.767576746,3.556932577,3.16916353,3.475203456,3.750744822,3.459201481
3.490478542,3.080226933,3.145123444,2.429371693,2.217040478,2.334871557,2.269269325,2.485105041
3.490478542,3.754862144,3.736400373,4.451406912,3.820098145,3.907607405,3.839361741,4.05991174
3.490478542,2.890484887,3.169807593,3.499547219,3.283888742,3.707177592,3.730893462,4.153196346
3.490478542,3.762694757,3.907326437,4.602741339,4.718303707,4.94179715,5.376390931,5.839203337
3.490478542,2.740201687,2.819974655,2.169465712,2.320086222,2.480221758,2.276350664,2.050312708
3.490478542,2.435276829,2.311879901,2.587574918,2.514244463,2.49802106,2.4473512,3.006601193
3.490478542,3.757591539,3.688126298,2.518545839,3.106325438,3.556481583,3.929115003,4.050318178
3.490478542,2.636190079,3.072146906,3.588205671,3.092319159,3.099541201,3.606634425,4.138099251
3.490478542,5.36139593,5.605773906,6.542844688,6.453915065,6.370410788,6.273714092,6.083041191
3.490478542,4.06405401,4.508631135,4.314971384,3.842510387,4.119329014,4.121676437,3.901477459
3.490478542,4.115839293,4.489415447,4.327497732,3.966823064,4.378804124,3.9793716,3.93328044
