P_1_3,P_2_3,P_3_3
3.708320009,4.1489085,4.161756729
3.708320009,4.965480422,4.933819178
3.708320009,3.779121383,3.997423259
3.708320009,2.703553093,2.586202867
3.708320009,2.851525107,2.808754809
3.708320009,3.894459528,3.927084952
3.708320009,3.118377235,3.251444729
3.708320009,4.052701311,4.065061589
3.708320009,3.064839562,2.959963908
3.708320009,4.328368665,4.353306383
3.708320009,5.013320836,4.681921748
3.708320009,3.102415804,3.221786222
3.708320009,4.664475497,4.600706276
3.708320009,3.917236822,4.173043994
3.708320009,4.413526644,4.608593865
3.708320009,3.887850786,3.74333321
3.708320009,2.625493428,2.833211989
3.708320009,2.948905691,3.234883277
3.708320009,3.91284162,3.894804018
3.708320009,3.463646798,3.398247855
3.708320009,2.657169314,2.874476095
3.708320009,1.482210251,1.703454971
3.708320009,3.996051701,4.311269333
3.708320009,4.130356643,4.097930824
3.708320009,3.217000935,3.344954441
3.708320009,3.33099877,3.111963194
3.708320009,3.926342163,3.896899483
3.708320009,4.522788359,4.298605158
3.708320009,3.085163196,2.905694863
3.708320009,4.359373376,4.481154071
3.708320009,4.017623897,4.121082324
3.708320009,5.121674909,5.191106803
3.708320009,5.053215725,5.007573261
3.708320009,2.633772434,2.707679979
3.708320009,3.394427279,3.358048011
3.708320009,3.314131367,3.44407215
3.708320009,2.608869869,2.515472733
3.708320009,3.322279623,3.30095379
3.708320009,2.714402626,2.875469336
3.708320009,3.928926583,4.181908324
3.708320009,3.602049868,3.847049003
3.708320009,2.720822617,2.683550901
3.708320009,2.912681666,3.034303414
3.708320009,3.543521472,3.691536334
3.708320009,3.693375333,3.693945757
3.708320009,3.920395736,3.988750773
3.708320009,4.169833928,3.949599128
3.708320009,3.539940591,3.889588453
3.708320009,5.053384491,5.279847516
3.708320009,4.095851758,3.647747841
3.708320009,4.116258067,3.985500206
3.708320009,3.928758727,3.758164672
3.708320009,3.415765079,3.3446509
3.708320009,2.612503998,2.66092187
3.708320009,3.768891611,3.798707955
3.708320009,4.664131604,4.604967086
3.708320009,2.89158361,2.893901151
3.708320009,4.088017844,4.302565062
3.708320009,2.607621108,2.558249709
3.708320009,3.414844912,3.33217419
3.708320009,3.778350518,3.611786459
3.708320009,3.81543157,3.695167211
3.708320009,3.42037193,3.451981095
3.708320009,3.397755916,3.884853666
3.708320009,4.638837514,4.74932375
3.708320009,3.615381749,3.698748135
3.708320009,4.73033057,4.522984239
3.708320009,3.271073609,3.405951951
3.708320009,3.849760683,4.098395244
3.708320009,3.467444694,3.499924425
3.708320009,3.514089859,3.617093877
3.708320009,3.610566471,3.581510212
3.708320009,4.473718733,4.366577633
3.708320009,3.202556255,3.430617014
3.708320009,4.284162481,4.186362508
3.708320009,3.570239228,3.599939141
3.708320009,3.618793077,3.410863669
3.708320009,4.041267815,4.041775316
3.708320009,3.823448551,3.912946716
3.708320009,3.75474444,3.900313667
3.708320009,3.946492477,4.013083514
3.708320009,3.861171892,3.70839083
3.708320009,4.405883708,4.0876026
3.708320009,3.10784202,3.138670083
3.708320009,3.562039651,3.625880227
3.708320009,2.086685617,1.993949156
3.708320009,3.607934864,3.397026145
3.708320009,3.012957292,3.082354951
3.708320009,4.305306883,4.20877996
3.708320009,3.040288022,3.111781799
3.708320009,4.105785924,4.160495792
3.708320009,3.130638607,3.144876121
3.708320009,3.404030943,3.410793516
3.708320009,2.693656812,2.650493067
3.708320009,3.501382198,3.542106378
3.708320009,3.424567561,3.433402064
3.708320009,3.944476274,3.231327088
3.708320009,4.228581903,4.490236925
3.708320009,4.082227697,3.915384419
3.708320009,3.0668115,2.907641146
3.708320009,3.492014405,3.655251538
3.708320009,3.726876068,3.563324327
3.708320009,3.874134001,3.812056094
3.708320009,3.293677712,3.48300465
3.708320009,4.57074971,4.189618377
3.708320009,3.291248702,3.389444506
3.708320009,4.116395746,4.145757168
3.708320009,4.689465711,4.671988794
3.708320009,3.026354825,3.115136512
3.708320009,4.488213391,4.332916357
3.708320009,3.337098525,3.451166792
3.708320009,3.002228036,2.790558348
3.708320009,4.720886293,4.729616313
3.708320009,4.838037586,4.797985055
3.708320009,4.463705948,4.441027868
3.708320009,3.411901899,3.195356344
3.708320009,3.85391681,4.015953721
3.708320009,3.083715643,3.213084121
3.708320009,3.267420731,3.273563433
3.708320009,3.32109919,2.86659046
3.708320009,3.713432869,3.637349646
3.708320009,4.418993812,4.301024465
3.708320009,3.047043415,3.086384689
3.708320009,3.099624774,2.984149183
3.708320009,4.28414289,4.013217512
3.708320009,4.434020571,4.688934797
3.708320009,3.546315999,3.492053837
3.708320009,3.355771612,3.402579733
3.708320009,3.717099432,3.597888351
3.708320009,3.689134042,3.438984931
3.708320009,3.801919575,3.656775454
3.708320009,3.325975256,3.516580228
3.708320009,3.263134329,3.647661118
3.708320009,4.134747062,3.859020537
3.708320009,3.334204556,3.55721123
3.708320009,3.690118698,3.513299875
3.708320009,4.260776017,4.231471738
3.708320009,3.607007686,3.53870221
3.708320009,4.739152904,4.515724631
3.708320009,4.679868085,4.814786313
3.708320009,3.553305761,3.697696054
3.708320009,2.591805939,2.531025574
3.708320009,3.996651442,4.21610592
3.708320009,4.317250616,4.248963102
3.708320009,3.189547317,3.187276554
3.708320009,2.885016095,3.089060035
3.708320009,3.842785758,3.639384553
3.708320009,4.718327207,4.422182589
3.708320009,4.445496735,4.438031726
3.708320009,2.266608659,2.535401016
3.708320009,4.971023429,4.745392334
3.708320009,4.10301094,3.979076355
3.708320009,5.079661942,4.941204578
3.708320009,3.468109677,3.610812818
3.708320009,3.84514574,3.895963344
3.708320009,3.955859435,3.815418951
3.708320009,3.011658272,3.071449027
3.708320009,2.422531496,2.092387366
3.708320009,4.277486508,4.09169103
3.708320009,5.060518392,4.982215536
3.708320009,3.866597572,3.966408724
3.708320009,4.235055792,3.913799976
3.708320009,4.459181527,4.376559735
3.708320009,3.555403901,3.586454279
3.708320009,3.500203929,3.39320699
3.708320009,2.976980439,2.888622284
3.708320009,2.383605811,2.811222927
3.708320009,4.539724968,4.500765746
3.708320009,3.501253124,3.451259817
3.708320009,4.249420594,4.275122287
3.708320009,3.565715143,3.517506499
3.708320009,4.212762283,4.062427697
3.708320009,3.733670687,3.633578256
3.708320009,2.43457528,2.368532762
3.708320009,3.638504622,3.46369473
3.708320009,3.966906063,3.696928105
3.708320009,4.434472614,4.597552609
3.708320009,3.921444085,3.795013516
3.708320009,3.402843046,3.321521149
3.708320009,3.960061176,3.903742301
3.708320009,3.902708274,3.724303536
3.708320009,2.948378806,2.895894334
3.708320009,4.072759141,4.082040309
3.708320009,4.096669256,4.297261545
3.708320009,3.491436759,3.511130854
3.708320009,3.473423153,3.601102266
3.708320009,2.99192419,3.129745683
3.708320009,2.286626631,2.092098175
3.708320009,4.288970675,4.440534357
3.708320009,3.768444005,3.935587446
3.708320009,2.772217981,3.015600548
3.708320009,3.549763926,3.498764661
3.708320009,4.204786388,4.055324595
3.708320009,3.522874769,3.291716894
3.708320009,3.319774927,3.577115678
3.708320009,3.120071316,3.291994473
3.708320009,3.630365927,3.503284778
3.708320009,2.396258427,2.613122405
3.708320009,4.448351825,4.331158763
3.708320009,4.604171342,4.771022179
3.708320009,3.414422887,3.301380285
3.708320009,2.8088036,3.156153729
3.708320009,4.085652158,3.900098871
3.708320009,3.878952499,3.622432451
3.708320009,3.175759617,3.199441594
3.708320009,5.491022425,5.641636017
3.708320009,3.97477072,4.179332679
3.708320009,3.875956542,3.732204609
3.708320009,4.496347898,4.425862676
3.708320009,1.83426439,2.163923952
3.708320009,4.440979025,4.342248772
3.708320009,3.869489789,4.024836813
3.708320009,3.505711598,3.569763213
3.708320009,4.028035796,3.708320423
3.708320009,3.817344063,3.965273887
3.708320009,3.31797654,3.384549657
3.708320009,3.254698595,2.862216748
3.708320009,2.901742477,2.985966847
3.708320009,3.870016636,3.43437609
3.708320009,2.520388716,2.524421804
3.708320009,3.047007868,3.089103551
3.708320009,4.52829711,4.315521106
3.708320009,4.726315735,4.519324721
3.708320009,4.652198044,4.509972148
3.708320009,3.943067745,4.141826621
3.708320009,4.133568837,4.109329087
3.708320009,3.69234247,3.746498637
3.708320009,2.280878007,2.122379971
3.708320009,4.559171905,4.304103023
3.708320009,4.38405041,4.16779636
3.708320009,4.164918168,3.778047389
3.708320009,4.204597021,4.320547533
3.708320009,4.375794453,4.271373432
3.708320009,3.472420953,3.42467333
3.708320009,3.72506633,3.744559638
3.708320009,5.127295701,5.215168944
3.708320009,3.466166268,3.598013229
3.708320009,3.212315413,3.231169612
3.708320009,4.912639405,4.946325383
3.708320009,4.047833985,3.791921703
3.708320009,4.66510299,4.626936604
3.708320009,3.689006875,3.68096576
3.708320009,2.660765332,2.641000557
3.708320009,3.308065019,3.260208936
3.708320009,2.756238375,2.843940474
3.708320009,4.125079559,4.121042364
3.708320009,3.293390343,3.274355954
3.708320009,3.97802125,3.800111537
3.708320009,3.586747848,3.866681029
3.708320009,3.513644331,3.479879546
3.708320009,4.154139495,4.187812197
3.708320009,2.994366756,3.043239917
3.708320009,4.210369088,4.199069328
3.708320009,3.940647647,3.948164795
3.708320009,2.541019144,2.544697796
3.708320009,4.974147616,4.642252464
3.708320009,4.723184713,4.568239436
3.708320009,2.91998163,2.93415507
3.708320009,4.363360108,4.562836211
3.708320009,3.276385295,3.285304333
3.708320009,4.217321828,4.163912769
3.708320009,4.034357192,3.960255716
3.708320009,4.576490472,4.597656602
3.708320009,4.462506668,4.223374447
3.708320009,4.059716498,4.010099236
3.708320009,2.926329961,3.249489321
3.708320009,2.857473816,2.870873874
3.708320009,4.125285969,4.208468607
3.708320009,4.195131403,4.318990393
3.708320009,4.361419438,4.819468419
3.708320009,3.912132065,3.785430324
3.708320009,3.664393542,3.574077528
3.708320009,2.454757596,2.596687833
3.708320009,3.963082664,3.585989264
3.708320009,4.077290757,3.980843175
3.708320009,3.770040355,3.849837712
3.708320009,4.903488797,4.669837661
3.708320009,3.30124659,3.419486644
3.708320009,4.254759863,4.294787769
3.708320009,3.547081949,3.702517168
3.708320009,3.474693352,3.4272213
3.708320009,4.676562388,4.539233617
3.708320009,3.964430919,4.048961193
3.708320009,2.825716225,3.054939462
3.708320009,3.395858422,3.473100445
3.708320009,3.726139155,3.809857074
3.708320009,4.092456911,3.954881533
3.708320009,3.436072523,3.541333875
3.708320009,3.816828223,3.896778693
3.708320009,4.046391565,4.266593166
3.708320009,3.902354412,3.973206104
3.708320009,4.045877099,4.239357043
3.708320009,3.723855884,3.872562283
3.708320009,3.80545121,3.821816785
3.708320009,3.799383465,4.090239359
3.708320009,4.110051787,4.028011202
3.708320009,4.395405618,4.41333074
3.708320009,2.952147877,2.927841807
3.708320009,2.665999773,2.732091495
3.708320009,4.159006779,4.264435425
3.708320009,4.033869109,4.158311309
3.708320009,4.014069397,4.156585191
3.708320009,3.541896961,3.78518768
3.708320009,4.060380209,4.193681222
3.708320009,3.215874115,3.668004985
3.708320009,4.138800591,4.095775749
3.708320009,3.709921581,3.833470183
3.708320009,3.984859366,4.236579004
3.708320009,4.034926791,4.253734683
3.708320009,3.054797197,3.244854134
3.708320009,2.250851858,2.319366182
3.708320009,4.396974009,4.34887844
3.708320009,4.176156058,4.141957106
3.708320009,4.274411549,4.330625379
3.708320009,4.219434611,4.054940843
3.708320009,3.953741665,4.088816242
3.708320009,3.038843637,2.917299416
3.708320009,3.816133102,3.939440764
3.708320009,4.426508172,4.320881817
3.708320009,2.800184842,3.009987046
3.708320009,2.21819676,2.377249692
3.708320009,4.646216771,4.446441862
3.708320009,4.141771883,4.025635864
3.708320009,3.634829621,3.578579035
3.708320009,3.571012598,3.517478698
3.708320009,3.703759719,3.659944345
3.708320009,2.12958561,2.206483416
3.708320009,4.782345203,4.634841153
3.708320009,3.040689096,2.878856963
3.708320009,3.952602338,3.739307282
3.708320009,4.562693036,4.70391881
3.708320009,4.214403747,4.010490345
3.708320009,3.283321699,3.448804631
3.708320009,4.427358711,4.277492043
3.708320009,3.578771507,3.483856875
3.708320009,4.357825626,4.225189874
3.708320009,2.765044926,3.11700986
3.708320009,2.815933232,3.045624327
3.708320009,3.470749133,3.660507218
3.708320009,3.43878605,3.05049534
3.708320009,3.851212698,4.16566981
3.708320009,3.780824306,3.38702799
3.708320009,4.369135026,4.291342529
3.708320009,3.824201277,3.815135308
3.708320009,3.042859108,3.050682007
3.708320009,3.833673912,3.771775649
3.708320009,3.862072398,4.040631784
3.708320009,3.244714286,3.464932823
3.708320009,3.768096369,4.032431109
3.708320009,4.485354359,4.096170895
3.708320009,3.789016429,3.877802766
3.708320009,4.36037628,4.666872905
3.708320009,3.42307671,3.680882474
3.708320009,3.427257766,3.621773706
3.708320009,4.236359617,4.130825991
3.708320009,3.139427684,3.153609194
3.708320009,3.470645075,3.611494463
3.708320009,3.5427946,3.753053511
3.708320009,4.314802595,4.402305386
3.708320009,4.561655409,4.689746244
3.708320009,3.090782906,3.226524218
3.708320009,2.675798961,2.848185653
3.708320009,3.468173614,3.217516027
3.708320009,3.065849379,3.219535144
3.708320009,3.141393369,3.342513596
3.708320009,3.410378223,3.414073641
3.708320009,4.473734826,4.663795966
3.708320009,4.160044007,4.244628959
3.708320009,4.051947715,4.120826489
3.708320009,3.826164436,3.798955689
3.708320009,2.846571942,2.942352646
3.708320009,4.360798006,4.29970495
3.708320009,3.71430198,3.931300538
3.708320009,3.026096983,2.991553283
3.708320009,3.943458699,3.895610615
3.708320009,3.6203955,3.849247809
3.708320009,5.006100281,4.726849557
3.708320009,3.728333805,3.70722747
3.708320009,4.066188159,3.955063302
3.708320009,3.40708954,3.470818414
3.708320009,3.029258542,2.987738992
3.708320009,2.421954558,2.552921061
3.708320009,4.050892483,3.715528545
3.708320009,3.753702823,3.967684372
3.708320009,4.46633912,4.402775878
3.708320009,4.853952058,4.680992838
3.708320009,3.574314335,3.394837667
3.708320009,4.964610875,4.856300348
3.708320009,2.455281231,2.542139681
3.708320009,4.190754274,4.173566728
3.708320009,3.692401785,3.979887315
3.708320009,3.829250907,3.799224753
3.708320009,3.931736975,4.002593733
3.708320009,2.714318011,2.846136829
3.708320009,4.559279895,4.762633344
3.708320009,3.576609639,3.741701619
3.708320009,3.87930843,3.985097226
3.708320009,2.752196002,2.683088295
3.708320009,2.860508705,2.924867954
3.708320009,4.796229631,4.738976995
3.708320009,2.461421392,2.66107691
3.708320009,3.125964078,3.140631843
3.708320009,3.37627749,3.483008394
3.708320009,3.963826054,4.061561825
3.708320009,3.265816491,3.13928735
3.708320009,3.688976562,3.7678091
3.708320009,3.713121667,3.53125053
3.708320009,4.127029865,4.069549681
3.708320009,4.092836264,4.103434694
3.708320009,4.045233237,4.205537877
3.708320009,3.996098091,4.193297712
3.708320009,3.828812918,3.661668663
3.708320009,3.247969733,3.375915089
3.708320009,4.606216876,4.232486421
3.708320009,3.335242997,3.395305514
3.708320009,3.817488965,3.778893115
3.708320009,3.44649714,3.379261175
3.708320009,2.579045812,2.711008533
3.708320009,4.067269722,4.210869727
3.708320009,4.177520973,3.798472324
3.708320009,3.993127843,3.767534785
3.708320009,3.526000963,3.405469966
3.708320009,3.737743384,3.975685272
3.708320009,3.783798146,3.461076417
3.708320009,3.748707642,3.893040059
3.708320009,2.598671287,2.462189707
3.708320009,3.699473365,3.823747125
3.708320009,3.600021624,3.546304788
3.708320009,4.449121569,4.773265948
3.708320009,4.430180548,4.206676689
3.708320009,3.324935437,3.117848568
3.708320009,3.949013513,4.258880139
3.708320009,2.930266262,2.924173946
3.708320009,4.936922399,4.801285325
3.708320009,4.414690323,4.262290003
3.708320009,4.342560706,4.575444237
3.708320009,3.753643135,3.913534108
3.708320009,4.18317102,4.142450723
3.708320009,3.104409434,3.040890143
3.708320009,3.349879737,3.400166914
3.708320009,3.794129959,3.744050178
3.708320009,3.921342242,3.781913756
3.708320009,2.663543563,2.887277336
3.708320009,3.988499691,3.840768064
3.708320009,4.250681993,4.143863066
3.708320009,3.221208554,3.271327331
3.708320009,4.004507958,4.157131072
3.708320009,3.802250476,3.633794089
3.708320009,2.967269151,3.002485873
3.708320009,3.014255164,3.193453892
3.708320009,2.976362302,3.367222884
3.708320009,3.692549746,3.845594367
3.708320009,2.771631687,2.503408014
3.708320009,4.732224511,4.658699235
3.708320009,4.914509861,5.080224997
3.708320009,3.674182877,3.156402901
3.708320009,3.609886046,3.907439969
3.708320009,4.826101536,4.791429394
3.708320009,4.63658955,4.402077894
3.708320009,4.246863257,3.90412281
3.708320009,4.489057343,4.171124223
3.708320009,3.804268797,3.932152291
3.708320009,2.599455872,2.946821855
3.708320009,3.560903161,3.545405796
3.708320009,3.633180306,3.427950506
3.708320009,3.295578004,3.224040726
3.708320009,3.515452158,3.881833939
3.708320009,5.137406046,5.122702767
3.708320009,3.760453125,3.943433641
3.708320009,4.102567664,4.346914512
3.708320009,4.669442517,4.53615702
3.708320009,3.376819454,3.103176943
3.708320009,3.433416821,3.595728648
3.708320009,4.076219156,3.994521164
3.708320009,3.731517856,3.502226706
3.708320009,4.259438003,4.304645048
3.708320009,2.396299922,2.34855603
3.708320009,3.121336089,3.479522492
3.708320009,2.863980449,2.978667246
3.708320009,2.46873884,2.631331833
3.708320009,3.005631664,2.979266286
3.708320009,3.790915231,3.959777823
3.708320009,4.971714473,4.983017046
3.708320009,4.051314612,4.224528256
3.708320009,3.305308519,3.468920306
3.708320009,4.429890203,4.579781155
3.708320009,3.758291123,3.434670648
3.708320009,3.982647755,3.89605338
3.708320009,3.37710112,3.426662823
3.708320009,4.353118786,4.491893113
3.708320009,3.151463138,3.003207197
3.708320009,3.526610065,3.494959622
3.708320009,4.465571298,4.50561776
3.708320009,4.663252631,4.550430465
3.708320009,4.064666484,3.9614665
3.708320009,4.307452081,4.522713613
3.708320009,3.118133945,3.104061697
3.708320009,3.785642887,3.816614787
3.708320009,3.357447347,3.528266575
3.708320009,3.110761351,3.238503424
3.708320009,4.043099302,3.931834676
3.708320009,4.272410002,4.135243712
3.708320009,2.913395757,2.559117806
3.708320009,4.250971042,4.678459278
3.708320009,4.025850888,3.737606704
3.708320009,4.625607204,4.591536182
3.708320009,4.583015181,4.358047049
3.708320009,3.263092142,3.15772028
3.708320009,4.541543383,4.351344518
3.708320009,2.86245069,2.878346094
3.708320009,3.121049476,2.854387359
3.708320009,4.063550206,4.063276798
3.708320009,4.593539149,4.412428508
3.708320009,4.828693101,4.736563118
3.708320009,4.343025652,4.246442822
3.708320009,3.91544565,3.696044651
3.708320009,4.312100438,4.260475772
3.708320009,2.80331823,2.780455526
3.708320009,2.527518464,2.901677193
3.708320009,4.253971695,4.072373327
3.708320009,2.540302675,2.580935369
3.708320009,4.127463703,4.057492395
3.708320009,2.915651363,3.05997791
3.708320009,3.991678412,4.218234957
3.708320009,3.726578051,3.595717786
3.708320009,3.391874458,3.5636258
3.708320009,3.949573838,3.911990179
3.708320009,1.858362111,1.922803991
3.708320009,3.59022179,3.604944525
3.708320009,3.456083508,3.186553952
3.708320009,3.976331321,3.827549953
3.708320009,4.009471439,3.804702034
3.708320009,4.058516816,3.871007789
3.708320009,4.305252895,4.452785469
3.708320009,3.85395442,3.729884812
3.708320009,3.105915833,3.223281579
3.708320009,4.404868593,4.464552376
3.708320009,3.241045224,3.263795264
3.708320009,2.516126903,2.340403675
3.708320009,3.296697226,3.237112166
3.708320009,3.885877956,3.853566001
3.708320009,4.566231323,4.590972142
3.708320009,4.323572472,4.253043186
3.708320009,4.151217182,4.057069775
3.708320009,3.694510637,3.785408884
3.708320009,3.095883616,3.025215633
3.708320009,5.409759416,4.848163384
3.708320009,3.3818765,3.227943327
3.708320009,4.114071982,3.921381862
3.708320009,2.795398349,2.726514426
3.708320009,4.151975848,3.956990435
3.708320009,4.04094834,3.718665568
3.708320009,3.426111677,3.1397333
3.708320009,3.420500004,3.601457182
3.708320009,3.741328639,3.643781643
3.708320009,3.138647442,2.955898374
3.708320009,3.134807635,3.193660774
3.708320009,4.418733157,4.295588058
3.708320009,4.557487352,4.523178383
3.708320009,4.147821159,3.861885948
3.708320009,4.33494966,4.346938312
3.708320009,2.142843779,2.386871302
3.708320009,4.324717892,4.354808484
3.708320009,3.103413676,2.894469531
3.708320009,4.056463456,4.071439959
3.708320009,3.293605569,3.175752908
3.708320009,4.450106931,4.656276463
3.708320009,2.758446347,2.893796906
3.708320009,3.493871179,3.483423103
3.708320009,3.773692355,3.628327978
3.708320009,4.567531746,4.585811922
3.708320009,4.567272358,4.371210572
3.708320009,4.041045597,4.026899305
3.708320009,5.035925711,5.084998787
3.708320009,3.396925567,3.413255271
3.708320009,2.788442494,2.876276359
3.708320009,3.514338777,3.788169593
3.708320009,3.077723213,2.749015106
3.708320009,5.355522795,5.199327983
3.708320009,4.117220057,4.163395
3.708320009,4.3809818,4.553646624
3.708320009,3.197407935,2.861611054
3.708320009,3.056882407,3.103315499
3.708320009,3.803686321,3.808375489
3.708320009,3.322153961,3.299167724
3.708320009,4.767482367,4.864552837
3.708320009,3.15697824,3.194998821
3.708320009,4.158592178,4.518005964
3.708320009,5.172462125,4.564756747
3.708320009,3.3960337,3.361532758
3.708320009,4.321487938,4.253899427
3.708320009,3.26530907,3.367128846
3.708320009,3.063761559,3.266012626
3.708320009,3.734484428,3.759714869
3.708320009,4.119320408,3.8695297
3.708320009,3.679331339,3.430384523
3.708320009,3.864556628,3.799333284
3.708320009,5.025270135,5.101550702
3.708320009,2.507459153,2.981476865
3.708320009,3.965238844,3.906065834
3.708320009,4.334945855,4.609086186
3.708320009,4.21429701,4.366412694
3.708320009,3.463129108,3.782062601
3.708320009,3.603154498,3.778114715
3.708320009,4.798785168,4.588777958
3.708320009,3.269764419,3.176198784
3.708320009,3.657725755,3.838666451
3.708320009,4.037060885,4.259811487
3.708320009,3.568242643,3.621591578
3.708320009,4.657704016,4.380835418
3.708320009,4.452683414,4.307060649
3.708320009,4.407503494,4.151736779
3.708320009,3.207829916,3.456341728
3.708320009,4.142612044,4.228391016
3.708320009,2.76035344,2.68313069
3.708320009,4.220873462,4.334137074
3.708320009,3.361444093,3.307899421
3.708320009,3.791110243,3.63372224
3.708320009,4.276590642,4.078731549
3.708320009,3.922841676,3.933804152
3.708320009,3.93557886,3.717368417
3.708320009,3.603936787,4.065074282
3.708320009,2.904174048,3.183662969
3.708320009,3.569411531,3.460865307
3.708320009,2.903954429,2.885378547
3.708320009,4.143455826,4.218874658
3.708320009,3.916925293,3.834106878
3.708320009,3.589701611,3.595063996
3.708320009,4.403096029,4.239083554
3.708320009,4.164246871,4.326570991
3.708320009,4.66563419,4.856066743
3.708320009,3.95331552,3.9142241
3.708320009,3.001384772,3.062769886
3.708320009,3.590432831,3.68189921
3.708320009,4.072896032,4.159850814
3.708320009,3.69256021,3.72667042
3.708320009,3.125716218,3.188965333
3.708320009,2.922086948,2.969446019
3.708320009,3.795538971,3.876381031
3.708320009,3.607387695,3.842183221
3.708320009,2.820589001,2.53984338
3.708320009,3.841334158,3.72872393
3.708320009,4.768952975,4.649180621
3.708320009,3.85080751,3.529243672
3.708320009,2.833528092,2.940753565
3.708320009,4.342332656,4.363209492
3.708320009,3.242090514,3.382294406
3.708320009,3.289204423,2.66236879
3.708320009,3.766840068,3.912921894
3.708320009,3.92783916,4.168753356
3.708320009,2.476949595,2.593950498
3.708320009,2.781005795,3.236295665
3.708320009,2.623682529,2.621015859
3.708320009,3.669136951,3.772450218
3.708320009,3.624499209,3.357387093
3.708320009,3.780011245,3.693099339
3.708320009,3.748489381,3.885184438
3.708320009,2.984105117,2.947998483
3.708320009,3.529604991,3.290941847
3.708320009,3.112612176,3.184313045
3.708320009,3.646045756,3.714101513
3.708320009,4.667953203,4.732139398
3.708320009,3.687009815,3.639940392
3.708320009,4.973624398,4.811030674
3.708320009,3.342088847,3.384851977
3.708320009,3.089562031,3.224784928
3.708320009,3.99759043,4.278676513
3.708320009,4.5468389,4.530368355
3.708320009,3.964732881,4.006588833
3.708320009,3.69197003,4.009836071
3.708320009,3.486379374,3.329461061
3.708320009,3.630346927,3.763149482
3.708320009,3.633237082,3.390572119
3.708320009,3.909633989,4.160980496
3.708320009,4.025256702,3.714363082
3.708320009,3.820717183,3.433087401
3.708320009,3.977225355,3.895013749
3.708320009,3.9622471,3.778845637
3.708320009,4.028625726,4.103343923
3.708320009,3.527474177,3.194599113
3.708320009,3.82077452,3.615985389
3.708320009,4.54941102,4.42746047
3.708320009,4.420790943,4.709480673
3.708320009,2.999965794,3.215059116
3.708320009,3.604307914,3.622454706
3.708320009,3.803217018,3.719879509
3.708320009,4.036584131,3.987365865
3.708320009,4.061873396,3.944165866
3.708320009,3.499851815,3.36888292
3.708320009,3.011533572,3.334264001
3.708320009,2.577410091,2.522617001
3.708320009,3.432091925,3.404272074
3.708320009,4.127870688,4.23771826
3.708320009,4.262034388,4.579574289
3.708320009,4.111080865,4.157813337
3.708320009,3.022814667,2.954273838
3.708320009,4.316526908,4.072436459
3.708320009,3.048757046,3.453016487
3.708320009,3.47414267,3.432462565
3.708320009,3.654784124,3.833606565
3.708320009,4.104027509,4.17048015
3.708320009,3.643982717,3.625503629
3.708320009,4.194853074,4.332035425
3.708320009,3.142852409,3.006833512
3.708320009,3.268995522,3.403243724
3.708320009,3.325542834,3.574744602
3.708320009,3.784942872,3.614289891
3.708320009,4.57765839,4.196233372
3.708320009,3.504160329,3.608400554
3.708320009,3.726338189,3.689421301
3.708320009,3.426835269,3.530001086
3.708320009,4.020552873,4.05688727
3.708320009,3.424010831,3.264899242
3.708320009,3.84925534,3.588932489
3.708320009,3.128540223,3.15627683
3.708320009,2.706019383,2.896466807
3.708320009,4.160335313,4.210741068
3.708320009,3.001668705,3.090848111
3.708320009,3.46583637,3.479607588
3.708320009,3.591515505,3.878909468
3.708320009,3.154480974,3.087700568
3.708320009,4.146236585,4.020534312
3.708320009,3.449212056,3.680233841
3.708320009,3.919659275,3.692419731
3.708320009,3.151248138,3.027916116
3.708320009,4.434385388,4.231941119
3.708320009,5.478233715,5.391309452
3.708320009,3.015636251,3.096009847
3.708320009,3.877309771,3.915330589
3.708320009,3.237400458,3.107066632
3.708320009,2.501108716,2.593123863
3.708320009,3.214024343,3.435317141
3.708320009,3.237122199,2.834688523
3.708320009,2.98891371,3.085593546
3.708320009,4.986091039,4.973627905
3.708320009,3.638763954,3.924267157
3.708320009,4.710623192,4.491382713
3.708320009,2.139407851,2.53190537
3.708320009,2.44070822,2.620016704
3.708320009,3.738356521,3.930706958
3.708320009,2.404217731,2.655660441
3.708320009,3.94007185,3.992276673
3.708320009,3.487527863,3.448574431
3.708320009,2.62686509,2.651699864
3.708320009,3.862139438,3.754215937
3.708320009,3.572768557,3.836333146
3.708320009,3.852496417,3.954850888
3.708320009,4.103647412,3.986298087
3.708320009,3.061152161,3.30803081
3.708320009,1.813443468,1.598628901
3.708320009,4.251432858,4.391492907
3.708320009,3.771739241,3.714333237
3.708320009,2.741313108,2.649628898
3.708320009,4.01534983,4.003909808
3.708320009,3.808149283,3.757392897
3.708320009,3.436781648,3.324052067
3.708320009,2.36343248,2.618574479
3.708320009,3.44260172,3.303632476
3.708320009,3.572970479,3.718380238
3.708320009,3.545045996,3.635922052
3.708320009,3.803368241,3.891905765
3.708320009,3.02893579,3.119871593
3.708320009,4.064373218,4.077130831
3.708320009,3.580470876,3.442225914
3.708320009,3.459151,3.920130664
3.708320009,3.895827746,3.872033264
3.708320009,4.003375078,4.250727363
3.708320009,3.953136003,4.134560753
3.708320009,4.202796874,4.400564909
3.708320009,3.721648492,3.9388082
3.708320009,4.263218738,4.02718699
3.708320009,2.658117655,2.442197924
3.708320009,4.050238909,3.9914539
3.708320009,3.52151562,3.551085391
3.708320009,4.058738401,4.009291553
3.708320009,4.218613261,3.983120905
