P_1_6,P_2_6,P_3_6,P_4_6,P_5_6,P_6_6
3.659297345,3.511895795,3.558101799,2.890542676,2.792837519,2.834239711
3.659297345,3.642952963,3.817822085,5.967490069,6.348116315,6.213005539
3.659297345,3.546116579,3.610269471,3.770054392,4.026955559,3.74496214
3.659297345,3.203935489,3.366382736,3.273454667,2.306621474,2.406827785
3.659297345,3.016671285,3.17468793,3.840329254,4.211250443,3.798803184
3.659297345,4.110560908,4.005513098,3.7706735,4.160712062,4.406791711
3.659297345,5.072581421,4.860533518,4.43627104,5.033263696,5.005997915
3.659297345,4.631807106,4.648271869,5.421215994,5.502967719,5.240723419
3.659297345,4.085656427,3.772403609,3.685694787,4.348150472,4.36638277
3.659297345,3.023367354,3.08623335,3.780724792,4.463550286,4.16240874
3.659297345,2.577032516,2.824278887,2.069829214,2.902916463,3.35473905
3.659297345,5.09137322,4.781460108,4.3743988,3.990805513,4.09108995
3.659297345,3.839377306,3.97529324,4.586604703,4.316781447,3.933801649
3.659297345,3.203634268,3.187426786,4.168327865,4.195936311,3.754690281
3.659297345,3.007929816,2.980641953,3.855813038,3.966470154,3.603886107
3.659297345,3.798861939,3.629938625,3.833102386,4.273258157,4.262942101
3.659297345,4.032864177,3.852109533,3.566224959,3.528992081,3.256965572
3.659297345,2.462545849,2.275304715,1.353986029,1.652950955,1.756832696
3.659297345,3.590007817,3.714126238,3.114483683,3.276481416,3.569928099
3.659297345,2.482847251,2.596617618,2.471381397,3.161568493,3.044525824
3.659297345,4.263598919,4.094958954,4.035602092,4.333580624,4.434587966
3.659297345,3.583275927,3.551460704,4.3006401,3.608077492,3.454413639
3.659297345,3.335681291,3.219048441,3.160459664,3.039015402,2.793252108
3.659297345,4.703877762,4.535317175,4.55370867,3.53516667,3.839763955
3.659297345,3.377563681,3.509093789,4.36899108,4.566560591,4.053737449
3.659297345,3.988591193,3.987961797,3.172977022,3.320907895,3.109748389
3.659297345,3.525670563,3.385998634,3.458137851,3.169971968,3.21562
3.659297345,3.139926489,3.075969133,3.53069727,3.224280165,2.988175349
3.659297345,3.676758894,3.650935711,3.336324717,3.528514749,3.876595421
3.659297345,3.544381987,3.62382648,1.571577204,0.429553776,0.350029283
3.659297345,4.523691225,4.431462885,4.548209939,4.776814579,4.518674926
3.659297345,3.618114223,3.744965678,3.98735606,4.481709546,4.386402478
3.659297345,4.568469533,4.521592534,4.834849413,5.116652629,4.807468364
3.659297345,3.103637237,3.03140828,3.71869744,3.563735864,3.722238281
3.659297345,4.047974802,4.315652615,4.111045859,3.972681433,4.266353633
3.659297345,5.427129705,5.420972706,3.875240888,4.133720343,3.492223243
3.659297345,3.600590072,3.621199249,4.014570559,3.990324477,3.763274949
3.659297345,4.74387984,4.717867726,4.991046589,4.505844232,4.095218575
3.659297345,3.521256896,3.664316456,4.12296233,4.695661268,4.512392632
3.659297345,4.076150913,4.208814077,3.81509648,3.322082001,3.277086577
3.659297345,4.076696301,4.143539325,4.241573887,4.358784757,4.293035105
3.659297345,3.662771007,3.431395844,4.350983335,4.152014872,3.989413838
3.659297345,3.529214904,3.408491199,3.878553815,4.215795226,4.162999277
3.659297345,2.911078499,2.769888986,2.294187064,1.682778759,1.467494108
3.659297345,4.556673414,4.309037608,4.012365662,4.03405995,3.673946447
3.659297345,3.548262274,3.798679305,2.861664391,2.587248519,2.781002809
3.659297345,3.527269396,3.601275536,2.866227848,2.710095559,2.731472576
3.659297345,3.638868587,3.667571854,4.340149896,5.050443329,4.612412495
3.659297345,3.975397829,3.870072068,3.622671328,4.10403785,4.063438439
3.659297345,4.337130975,3.969692532,4.51797662,4.755314776,5.053959727
3.659297345,2.994648782,3.07446893,2.842473741,2.966674551,2.727125122
3.659297345,3.784411712,3.658582934,3.986868849,3.866191825,4.064642729
3.659297345,4.113747011,3.940146828,5.100703609,4.904834801,4.871892958
3.659297345,2.860519697,3.0187284,2.140766049,3.23204794,2.697916609
3.659297345,3.764344996,4.038313136,5.054112734,5.020104547,4.856241207
3.659297345,3.83475418,3.908027842,3.915726876,3.603029782,3.663448034
3.659297345,2.637857065,2.656019194,4.47790036,4.337042214,3.945395963
3.659297345,3.591878699,4.137425328,4.546465144,4.635629241,4.768333926
3.659297345,4.563547589,4.183129671,3.762068955,4.010910592,3.82573028
3.659297345,3.525864501,3.512037854,4.593418887,4.571180745,4.77215033
3.659297345,3.813014383,4.098157558,4.988966166,5.256903131,5.783558818
3.659297345,4.367997041,4.279166827,4.385325262,4.34779109,4.473849801
3.659297345,3.625726738,3.709187751,3.644600893,3.078325015,2.571222402
3.659297345,3.490477969,3.496309543,3.638287165,3.789627324,3.867165795
3.659297345,3.355930774,2.877543396,3.153107654,3.440546254,3.333549676
3.659297345,2.700078498,2.791641381,1.798039228,1.488530821,2.007383013
3.659297345,2.94681543,2.680001441,1.294263208,1.555471322,1.087548378
3.659297345,4.464846654,4.659522814,5.556390996,5.732866569,5.282760519
3.659297345,3.150521086,2.964158498,3.792979736,3.621056998,3.717185277
3.659297345,4.501944448,4.473159715,4.877346279,4.47624363,4.386118497
3.659297345,2.628505376,2.791253734,2.357147119,2.592149015,2.398624461
3.659297345,3.278412692,3.044717097,2.073165481,2.749344036,2.936007922
3.659297345,3.984757987,3.931220012,3.678715185,3.365951432,3.327883017
3.659297345,3.557257037,3.450222697,3.142511479,2.809939593,2.701727311
3.659297345,2.87473305,2.825856608,3.821965708,2.946242749,3.098579544
3.659297345,4.063154397,4.296123504,4.606831019,3.86916963,4.007740939
3.659297345,3.955185046,3.719814288,2.526009596,2.843805076,2.597465574
3.659297345,4.868969339,5.024887095,4.570456813,3.259664257,3.368783352
3.659297345,2.701063422,3.033523448,3.533722,2.28991731,2.247608046
3.659297345,3.461282255,3.702805289,6.143620945,6.038512773,5.754218142
3.659297345,3.237088785,3.27802194,2.977206205,3.09245616,3.454267461
3.659297345,3.088790171,3.226500155,3.454526216,3.648329471,3.849259161
3.659297345,4.791431255,4.675741311,4.40751245,4.058399411,3.785182854
3.659297345,3.036970067,3.006668961,2.419157011,1.68614456,1.919029983
3.659297345,4.60917931,4.328169407,3.745081073,3.181259987,2.974050057
3.659297345,3.107348248,3.244343212,1.517767583,1.639387375,1.150802281
3.659297345,4.272844665,4.316970576,4.291361434,4.355406003,4.117609388
3.659297345,1.907352314,2.202417047,2.490831804,1.985800196,2.556433466
3.659297345,4.398029527,4.478777324,5.268430686,5.201886391,5.305913541
3.659297345,3.283471437,2.963985389,2.695519148,3.785946237,3.799904463
3.659297345,3.356386845,3.359059345,2.922285761,2.533197158,2.551637476
3.659297345,4.113385093,4.108243512,4.864653734,4.29634812,4.1978131
3.659297345,3.675610802,3.789307225,3.21541441,3.516983957,3.520457717
3.659297345,4.833494815,4.44085234,3.622631801,4.019653673,4.163004176
3.659297345,3.442614466,3.629912673,3.41427792,3.990003213,3.900718091
3.659297345,3.380938565,3.276376054,3.744245745,3.609731724,3.380981778
3.659297345,3.965065205,3.946305755,3.604102009,3.675244508,3.918676272
3.659297345,3.318845632,3.285336332,3.738901195,3.477096916,3.786452749
3.659297345,3.67316077,3.565243604,2.803410777,3.189021917,3.191649312
3.659297345,2.725288875,2.435171307,3.280877457,3.034109367,2.693817211
3.659297345,2.787798318,2.786428133,2.776877678,2.710581593,2.512487496
3.659297345,3.625455503,3.190321867,3.259806923,3.312104506,3.785803796
3.659297345,2.473456642,2.715472097,2.570600132,2.768948153,2.741839182
3.659297345,3.603511827,3.483734561,3.380394002,3.485347148,3.267743714
3.659297345,2.3996753,2.386121222,2.222706696,2.039682152,2.068336821
3.659297345,3.600844774,3.490753272,3.934537675,3.390417939,3.33878792
3.659297345,3.427984572,3.195490942,3.087024309,2.885986757,3.210229024
3.659297345,3.048223306,3.450065398,3.647692558,3.340775193,3.882285218
3.659297345,4.234246107,4.302366819,4.577404931,4.098304649,4.19421004
3.659297345,4.519184253,4.351836935,3.054909306,2.84198751,2.232351022
3.659297345,4.176415658,4.541396656,5.704974176,6.427176488,6.867117984
3.659297345,3.382635141,3.369836664,2.541445669,3.477691518,3.719252012
3.659297345,3.493488198,3.346444402,3.424220569,3.808665607,3.812050477
3.659297345,4.761276301,4.226716963,3.034574913,2.935138984,3.231808269
3.659297345,3.614924447,3.556553349,3.506746001,2.839489247,2.934442431
3.659297345,2.552402862,2.843928133,3.859988732,3.214615679,3.661515551
3.659297345,4.818510003,4.832637665,5.258934827,4.908906609,5.26304726
3.659297345,3.223094611,3.189455573,3.716975115,4.160053952,4.097970504
3.659297345,4.066285459,4.170038316,3.833970184,3.940047731,4.16229968
3.659297345,3.746209291,3.825204221,4.448207701,4.476596306,4.50278186
3.659297345,4.237758877,4.243147281,5.220062445,5.365276987,5.229681197
3.659297345,2.882476952,2.87327522,3.403063866,2.966603335,2.859602533
3.659297345,2.515711222,2.592633019,3.558799974,3.074975248,3.252123261
3.659297345,2.428593045,2.258905621,1.897968398,2.343004274,2.410934296
3.659297345,2.513559725,2.700352092,2.215589311,1.845452748,1.757865921
3.659297345,4.2306933,3.953989948,4.341075399,4.812512267,5.219301039
3.659297345,3.088772903,3.177316709,3.490925135,2.989435324,3.390621578
3.659297345,3.214900304,3.137419118,3.674043919,2.373416636,2.529814172
3.659297345,3.399519422,3.254556006,3.593132231,4.230156925,4.202732822
3.659297345,4.092738423,4.129379358,3.701611107,4.246320941,3.847306578
3.659297345,3.878320865,3.975920832,3.953838631,3.912961765,4.167003492
3.659297345,3.177357655,3.521522701,4.009815118,4.257155504,4.305331789
3.659297345,2.683088069,3.016251518,3.781993358,3.103556931,2.72515874
3.659297345,4.299721101,4.479064855,4.923748329,4.865912349,4.790982236
3.659297345,4.692188308,4.548673206,5.57364939,5.979867793,5.683736223
3.659297345,3.890036183,3.854992933,3.478529627,3.69823606,3.262424598
3.659297345,4.205787027,4.416901128,4.437977909,4.014768399,4.235263335
3.659297345,3.400661837,3.323619114,4.409640845,4.041437617,3.851196895
3.659297345,4.393788504,4.396843198,4.755718645,4.468711655,4.63947804
3.659297345,3.821320444,3.553766193,4.819523103,4.706705399,4.821614005
3.659297345,3.995913985,3.767221661,4.169498551,4.586109817,4.476276751
3.659297345,3.826580747,3.891283847,4.174016579,4.412295162,4.580064673
3.659297345,4.009544541,4.163777108,4.760372679,5.2497368,5.377897256
3.659297345,3.702751543,3.512450308,3.588961218,3.033732686,2.912914035
3.659297345,3.282956923,3.330944623,3.191008569,2.869261859,2.809558077
3.659297345,4.478414136,4.1205982,3.863220225,4.216337684,4.438945117
3.659297345,2.785737251,2.748605627,2.879362415,3.31384574,3.508679934
3.659297345,4.54913175,4.381450834,5.354776263,5.079398724,4.781435124
3.659297345,4.19498136,3.827378352,3.102049634,2.817957531,2.551877067
3.659297345,3.762212289,3.517985371,2.179139583,2.760829198,2.635470332
3.659297345,2.516653846,2.565714358,3.329304034,4.093487814,3.832482624
3.659297345,4.716966886,4.402680883,4.640178129,4.932512833,4.588605464
3.659297345,3.994382057,3.800687979,2.26398333,1.453144966,1.56852314
3.659297345,4.035325614,3.888157127,3.170112592,3.050024638,3.236085408
3.659297345,2.644686089,2.926731547,2.763565143,2.284055386,2.441439307
3.659297345,2.875560688,2.851227373,2.651943355,2.508511245,2.422271347
3.659297345,3.849928144,4.066733479,3.88835195,3.855475974,3.524886225
3.659297345,4.568972503,4.299260397,4.452827239,5.161548783,5.343063296
3.659297345,3.240606772,3.464421262,4.562456638,4.525291997,4.378167943
3.659297345,4.273797203,4.628134775,4.263184655,4.073509737,4.317957567
3.659297345,4.992156076,4.900719823,4.252512164,4.713677004,4.43861828
3.659297345,2.607230235,2.815775467,3.61612502,3.861798771,3.686642048
3.659297345,3.289270633,3.10708524,2.368582091,1.855318917,2.230847302
3.659297345,4.579390486,4.141520525,4.109912753,4.465175512,4.560253345
3.659297345,3.825744268,3.596833434,4.970351803,4.867992717,5.030759964
3.659297345,3.350286777,3.393184252,2.460627408,2.85636607,2.714770689
3.659297345,4.087500433,3.688593893,4.027410957,4.380659222,4.602570964
3.659297345,3.991485032,4.126734529,3.921738468,4.418151014,4.575359917
3.659297345,3.891551726,3.746898159,4.371385973,4.285872664,4.283762941
3.659297345,3.024113622,2.994707643,2.885712252,2.705610113,2.711029172
3.659297345,3.237267354,3.357895639,2.64562262,3.199828762,3.037885768
3.659297345,3.775051101,3.610991169,5.327711348,4.629359385,4.705574348
3.659297345,4.297455208,4.449694918,4.284070393,3.720210572,3.621827336
3.659297345,2.358384331,2.569824546,2.58441003,2.220235621,2.254877721
3.659297345,3.933542986,3.718908393,4.764696947,4.692804581,4.433592372
3.659297345,3.724215024,3.406187356,2.890097133,3.119577284,3.359673481
3.659297345,4.70713874,4.803809611,4.873237938,4.322877007,3.887416684
3.659297345,2.811958038,3.175092847,1.953006146,1.616466166,1.749948119
3.659297345,4.699297446,4.486220209,4.410359395,4.962790121,4.65660053
3.659297345,3.714935171,3.968512753,3.905633814,4.071326042,3.89040559
3.659297345,3.512288021,3.534839691,2.688102627,3.513658057,3.451812427
3.659297345,4.023797171,3.619276973,2.047203266,1.974518886,1.76494443
3.659297345,3.558420201,3.576537711,2.289860644,1.689615866,1.586824799
3.659297345,4.12040758,4.3628789,4.783907618,4.200818437,4.185645947
3.659297345,3.33678609,3.009137708,3.405131046,3.52637349,3.399136587
3.659297345,2.932084996,2.696653078,2.841381925,2.209147045,2.494761882
3.659297345,4.518053335,4.574471147,4.151019895,4.268915188,4.227256376
3.659297345,3.390721026,3.28887314,2.593022587,1.667673281,1.61265595
3.659297345,3.585279215,3.411107328,4.234252282,4.542749771,4.527201134
3.659297345,4.73607109,4.435776494,5.592961409,5.602428349,5.538759964
3.659297345,3.64590146,3.57065756,2.961799637,2.484297166,2.361563484
3.659297345,3.514717863,3.580384133,3.863789311,4.050929408,3.478453632
3.659297345,4.19514521,3.955771914,2.940568624,2.700089276,2.951107698
3.659297345,4.31732746,4.265788779,4.407292223,4.905315566,4.493221287
3.659297345,2.774256525,2.715827422,2.837055255,2.687028333,2.859031394
3.659297345,3.481943908,3.395653587,2.722153961,2.95443739,3.114648638
3.659297345,2.45460856,2.777320837,1.829207084,2.347388369,2.502070632
3.659297345,4.660896182,4.623737754,4.995911588,4.486098742,4.65069913
3.659297345,3.59675287,3.927193028,4.547337967,4.628797294,5.371526462
3.659297345,4.104120277,4.12174803,3.620135162,3.440170291,3.66654685
3.659297345,2.827384352,3.053271127,2.419496093,2.430623489,2.426171145
3.659297345,2.85447953,2.590012611,3.18706809,2.44035275,2.689909221
3.659297345,4.37228438,4.231217376,2.642944288,2.466484436,2.671424243
3.659297345,3.53156294,3.82056755,3.137690381,2.457496275,2.145230261
3.659297345,4.557326923,4.476275177,4.092102996,3.747590767,3.571611878
3.659297345,3.972892804,3.906089527,4.258710137,4.290508808,3.99248889
3.659297345,3.281384502,3.415029442,3.517327576,3.054002742,2.562726297
3.659297345,2.629971165,2.653476971,3.611363498,3.907337043,3.827817196
3.659297345,3.557334672,3.261843336,1.948708582,2.502770525,2.697378078
3.659297345,3.613526279,3.569650493,3.403714777,3.069668155,3.514108265
3.659297345,3.965872877,4.003132908,4.366662176,4.95353763,4.839706019
3.659297345,4.246108031,4.336763107,4.206855253,5.201290476,5.240177219
3.659297345,4.775144879,4.948104833,4.121846554,4.468203385,4.375196523
3.659297345,3.192235535,2.980629114,2.832673761,2.976567258,2.990943791
3.659297345,4.500257575,4.477582425,3.558563269,3.956596209,3.972882926
3.659297345,2.98906267,3.353797326,4.535211972,4.390535765,4.209747356
3.659297345,2.980864842,2.732717202,3.558469901,3.637812974,3.460707646
3.659297345,3.595036198,3.741855748,3.673631629,3.229556441,3.075371651
3.659297345,2.611536515,3.065377968,3.977117958,4.227924371,4.11511527
3.659297345,3.091487403,3.332366397,3.870651212,3.505726785,3.694719123
3.659297345,2.241571015,2.584446745,3.912420353,3.964613904,3.666521153
3.659297345,3.722060496,3.831805603,3.93564746,4.720994245,4.628021972
3.659297345,4.113553277,4.034392942,4.036053173,4.99031227,5.067837543
3.659297345,4.71650617,4.537850603,5.253998344,5.694156002,5.613202091
3.659297345,4.659463393,4.606316416,6.12949697,6.008695142,5.774118909
3.659297345,3.187396874,3.212397907,3.987468979,3.232856556,3.217605803
3.659297345,3.557678349,3.553554995,3.622290423,3.805412931,3.698340999
3.659297345,4.311051964,4.402130187,3.872299955,3.433348455,3.653237294
3.659297345,3.599098848,3.748485442,2.90325532,3.749191578,4.115625806
3.659297345,3.436845346,3.151985487,3.663877665,3.412781422,3.221756797
3.659297345,3.508156883,3.684080689,4.334869419,4.828839451,4.836486829
3.659297345,3.693356212,3.593018073,3.52555412,3.323081271,3.090603719
3.659297345,3.574898694,3.414210411,2.79622123,1.855233882,1.880703275
3.659297345,2.884256894,2.810369139,1.065240589,-0.651881363,-0.550341076
3.659297345,4.323929041,4.354265033,3.40439211,3.288690165,3.575667706
3.659297345,3.330725867,3.46880356,3.110646067,3.37781463,2.998826369
3.659297345,3.085921715,3.326337525,2.718391512,2.732856488,2.813606715
3.659297345,3.923485881,3.974085674,4.208200417,4.329676958,4.606292503
3.659297345,2.993091166,2.77419164,1.469436513,0.848401232,0.495721319
3.659297345,3.642827649,3.606285795,3.355937119,3.977069826,4.382552978
3.659297345,3.281298148,3.355624023,4.501148216,4.311808796,4.517257132
3.659297345,4.106321732,4.113883576,4.468641669,4.651539912,4.624522249
3.659297345,4.087080152,4.292734469,4.770882504,5.131544245,4.937018668
3.659297345,3.878598319,3.913037102,4.345608824,3.431700624,3.380006332
