P_1_7,P_2_7,P_3_7,P_4_7,P_5_7,P_6_7,P_7_7
3.714403282,3.52246104,3.180280724,4.068186844,3.041210686,3.187406461,3.344396899
3.714403282,4.416627957,4.464058323,4.705129633,4.912501554,4.701369576,4.609561791
3.714403282,4.768411152,4.729155013,4.279566979,4.628313107,4.356169217,4.319463807
3.714403282,4.637069022,4.552156293,4.964265143,4.889943524,4.941835444,5.397168009
3.714403282,4.839529721,4.951683311,5.303951069,5.411924957,5.104450633,5.097359303
3.714403282,3.572478791,3.29270024,1.521797202,1.638706329,1.839296038,2.209220293
3.714403282,3.403337335,3.875469463,3.138923038,2.163675693,2.421026161,2.382338461
3.714403282,3.444586244,3.559500022,3.239148748,3.271085289,3.199858068,2.986176877
3.714403282,3.539426519,3.559156818,4.040618605,4.558678719,4.812812294,5.216021949
3.714403282,3.15001911,2.958032318,3.690611895,4.101247879,4.272306619,4.620977955
3.714403282,3.780326576,3.836312817,3.341817052,3.014526496,2.814597698,3.060431017
3.714403282,3.720990603,3.681302223,1.941116831,2.317918771,2.590992765,2.424219254
3.714403282,4.449537329,4.399060968,3.435774146,2.431059104,2.492681093,2.572716454
3.714403282,3.397490839,3.156830753,4.495015183,3.711211813,4.124157066,4.248056089
3.714403282,4.344188251,4.250169064,4.662991462,4.378516601,4.442090396,4.163668168
3.714403282,5.35464866,5.134426312,4.99676366,5.165949178,4.967873546,5.234898657
3.714403282,4.70620823,4.7524026,5.014729765,4.58463631,4.678748534,4.576031014
3.714403282,4.159405641,4.115101809,3.893101209,3.912220067,3.868318154,4.033244865
3.714403282,4.254534715,3.831302782,4.146818808,4.498024412,4.342441478,4.784112316
3.714403282,3.617052281,3.732043785,3.119496747,3.386765863,3.401031762,3.481084333
3.714403282,4.117764582,4.339104417,5.25350402,5.057904008,4.726534614,4.762819613
3.714403282,4.406444051,4.515764249,5.215062547,6.020772182,5.830740828,5.863035287
3.714403282,3.668552771,3.8964232,3.965059455,4.539921334,4.148282734,4.200639239
3.714403282,3.836819105,3.951656919,4.913670461,4.713146284,4.852874493,5.043743797
3.714403282,3.413308624,3.442455785,2.179427368,1.850206247,2.205785162,2.411630476
3.714403282,3.257801842,3.488691037,3.866904785,3.601933505,3.740210177,3.705272132
3.714403282,3.375089534,3.652046827,2.965325303,2.954173988,3.206422521,3.120507183
3.714403282,2.397458828,2.347198361,1.654559543,1.441866101,1.503394588,1.491309936
3.714403282,3.956161193,3.984918428,3.436619291,3.486276798,3.485591419,3.652038165
3.714403282,4.328118153,4.193008571,4.043648594,3.860263442,4.209132984,4.01015962
3.714403282,2.674193909,2.793745562,2.841263747,2.730450071,2.926207839,2.804514374
3.714403282,2.800955471,2.993353148,3.397411717,3.347760733,3.307383864,3.317562148
3.714403282,3.94493607,4.118699892,4.939956474,5.011583902,5.088878379,5.417299435
3.714403282,1.010859628,1.061511595,1.507532578,1.356186283,1.862538578,1.914970171
3.714403282,3.679445343,3.697861862,3.583384266,2.845708473,2.997491105,3.122010236
3.714403282,3.794048585,3.734387339,4.282990773,4.639942703,4.462751178,4.312862474
3.714403282,3.974627653,3.880084746,3.340482275,3.441005631,3.320215538,3.740131513
3.714403282,1.505126252,1.859204207,1.698277229,1.096298432,1.115872528,1.157759142
3.714403282,2.947529312,3.254537875,2.476455097,2.17635384,2.153528837,2.331300446
3.714403282,4.004508933,3.973223338,4.57484289,4.421274396,4.693708129,4.944727438
3.714403282,3.817561026,3.913171377,2.439220773,2.55294071,2.443978041,2.306837592
3.714403282,4.671183058,4.690887684,3.287687664,2.824962174,2.622632175,2.925073997
3.714403282,2.803817891,3.05695201,2.525205849,2.676344801,2.564861165,2.054512975
3.714403282,4.316971432,3.992147996,3.45784067,4.193572187,4.228447422,4.076216914
3.714403282,3.365581444,3.703193341,4.305831802,4.308889265,4.280142376,4.283598986
3.714403282,2.41465983,2.302912693,1.386746904,1.595058315,1.477694388,1.345268933
3.714403282,3.557487899,3.568268826,4.573299531,4.028252776,4.405531382,4.043040751
3.714403282,4.825399222,4.803744622,4.434029304,4.044887018,4.02775403,4.152776864
3.714403282,2.814770308,2.928314614,3.603659586,3.933460157,3.533635045,3.518207735
3.714403282,4.553138663,4.740584736,4.838547603,5.019761991,4.799415055,4.528170147
3.714403282,4.021489823,4.171459949,4.084162233,3.823667415,3.977374439,4.196481784
3.714403282,4.001716615,4.222837693,3.723241949,3.222400616,3.368452798,3.572286251
3.714403282,2.936357327,2.834188239,3.748933864,2.5273725,2.566105361,2.581916826
3.714403282,3.791869667,3.996741152,4.988301817,4.668517343,4.709647819,4.766871409
3.714403282,4.652126403,4.470052367,4.449282722,4.299090309,4.05931959,4.164858619
3.714403282,3.985204392,4.000760052,3.769790031,3.769518132,3.871655825,3.401826936
3.714403282,4.085391007,4.170106313,4.484261091,4.678128663,4.787255059,4.781897902
3.714403282,2.424308259,2.928968762,2.5998096,2.538102436,2.451357237,2.625690556
3.714403282,3.25575474,2.952290965,2.056540422,2.647879331,2.605029609,2.290186835
3.714403282,3.702001667,3.30152925,3.791917488,3.973308552,4.073494578,4.13314245
3.714403282,4.47483994,4.603135491,5.457665532,5.416847859,5.186899727,5.203784597
3.714403282,3.302370388,3.085377961,2.944498748,3.212750803,3.015031126,3.14260915
3.714403282,3.651519191,3.600690459,3.445042256,3.962868896,4.348244164,4.594730212
3.714403282,3.387238512,3.487957283,3.414960936,2.975646886,2.882082074,2.750633858
3.714403282,3.371080686,3.358904842,2.015804932,2.485655843,2.841688867,2.533604075
3.714403282,4.09336649,4.195649467,3.281121122,3.196770509,3.136249684,3.431748936
3.714403282,3.563021463,3.556726348,3.154559556,3.014524905,2.934318178,2.932322715
3.714403282,3.544236336,3.736964745,3.197424546,3.755825777,4.020340085,4.034565344
3.714403282,3.527833013,3.618259033,3.235487357,3.349204701,3.3785168,3.206148701
3.714403282,3.376113596,3.112765694,4.133216591,4.832595801,4.897411344,4.68862516
3.714403282,2.172855331,2.420755288,3.071529992,2.849838213,2.755113387,2.957652733
3.714403282,4.419250402,4.756877433,4.964027977,5.141133995,5.748062173,5.789026825
3.714403282,2.496538976,2.931794098,4.356169628,4.688944143,4.723368642,4.825491154
3.714403282,4.370773768,4.460618609,5.457522125,5.495142289,4.834562408,4.456065526
3.714403282,3.468505109,3.498118237,4.847502786,5.826127607,5.535493974,5.821280532
3.714403282,4.049006946,3.922978119,5.555858811,5.255990684,5.384113406,5.399482547
3.714403282,4.942565339,4.969855137,5.119457989,5.335123971,5.828221127,5.731573014
3.714403282,4.24924547,4.05618271,3.953068972,4.164585917,4.253726228,4.585808594
3.714403282,3.784993746,4.147614623,4.933959406,4.579448089,4.617214425,4.618039655
3.714403282,3.475012826,3.264346521,1.578143503,1.625876231,2.000881207,1.77185466
3.714403282,3.142304203,3.325286728,3.903852995,4.089199975,4.193541124,3.939700971
3.714403282,5.035219494,4.827300282,4.971265243,4.945052994,4.873662957,4.677682697
3.714403282,3.533533223,3.309272337,3.874656742,4.066540481,3.844580661,4.006988607
3.714403282,3.765025935,3.898487972,4.54836835,3.961765232,3.600859869,3.906195438
3.714403282,3.838577074,3.956671891,3.437607061,3.008049055,3.122313521,3.324167413
3.714403282,4.331080742,4.040455638,4.367048284,4.926708219,4.97330434,4.68894043
3.714403282,4.302281211,4.40081088,4.732825373,5.325193416,5.40071549,5.788147801
3.714403282,2.999553405,2.921565906,3.138082467,3.879150664,3.842522748,3.93938889
3.714403282,2.901566045,3.031676242,3.127657424,2.402363067,2.194785141,2.186255387
3.714403282,3.893593342,3.860354004,3.974377966,4.797241923,5.055806085,4.95497208
3.714403282,4.319504562,4.290785614,4.896491028,4.802822881,4.785081779,4.571971564
3.714403282,4.56231129,4.64220868,4.42511329,4.57483091,4.665946441,4.501753053
3.714403282,3.499174241,3.400914507,3.432843308,3.646776554,3.230532773,3.706434776
3.714403282,2.235119418,2.196594878,2.12031112,1.587654222,1.723469834,1.838618283
3.714403282,3.634975298,3.891874758,3.979399175,4.867014353,4.718022687,4.525113823
3.714403282,2.827962535,3.21812534,4.030243618,4.586205601,4.500992192,4.297783199
3.714403282,4.834270527,5.192060239,6.274910712,6.811643978,7.050468882,7.015212703
3.714403282,4.493210316,4.366610967,3.994301426,3.898597679,4.120855428,4.431705852
3.714403282,3.678878719,3.781556717,3.192954376,2.940973317,2.985439487,3.212155362
3.714403282,3.760071059,4.060994244,4.226881688,3.661900321,3.336598488,2.504582079
3.714403282,4.492132041,4.243710659,4.683086927,4.895734719,4.192472831,3.937670332
3.714403282,3.71936954,3.626113279,2.582925298,3.017687392,3.005116411,3.639500357
3.714403282,3.499665846,3.652205073,3.286583473,3.505091774,3.871345341,4.136206582
3.714403282,3.8657442,3.97959701,4.110452664,3.787929906,4.038013181,3.863024889
3.714403282,3.92491818,3.941968413,4.83896648,4.886031855,4.821224103,4.892970096
3.714403282,3.599855209,3.404309907,3.993090574,3.807682208,3.907737897,3.340739742
3.714403282,2.989742953,2.98655862,3.505852021,3.596861343,3.478751747,3.484445354
3.714403282,3.884091733,4.130460152,2.821895414,2.593358357,2.433059077,2.643021321
3.714403282,4.169161434,4.581566838,4.665532955,4.858446956,4.764842005,4.628924126
3.714403282,3.209655208,3.124107009,1.781489972,1.4867462,1.441057514,1.747865105
3.714403282,3.530885696,3.782657824,4.243491258,4.09935814,4.034080555,3.492729874
3.714403282,4.802221786,5.052785294,5.196409881,5.445442973,5.555364033,5.652137369
3.714403282,2.871824009,3.146943434,2.305752329,2.084180415,2.213158901,1.890006369
3.714403282,3.079188912,3.30954003,4.324562418,4.700694048,4.567991921,4.370215035
3.714403282,3.359209526,3.309256178,2.732918982,3.227358979,3.245011972,3.289444818
3.714403282,4.049910802,4.164826394,4.310269092,4.940655144,5.028101471,4.886497094
3.714403282,3.060563733,3.128775109,2.185919819,1.462242471,1.580258258,1.839007869
3.714403282,2.5574445,2.339590108,3.791877775,3.641094724,3.221346974,3.303008406
3.714403282,2.833600106,2.790030477,3.231728715,2.655579366,2.777144184,2.929142577
3.714403282,4.221681203,4.308715196,4.288421059,3.985696472,4.070020803,3.999660085
3.714403282,3.606763416,3.281672134,4.11178947,4.281831253,4.002321573,3.724993455
3.714403282,4.170705182,3.822743628,3.64891114,3.490526238,3.452127291,3.132383951
3.714403282,3.032972099,3.127697855,1.630349454,1.936475057,2.285721424,1.869202498
3.714403282,3.547878165,3.363098054,3.330752017,3.269550413,3.632714956,3.444515517
3.714403282,2.862550551,2.860344823,2.609732155,2.229086565,2.424351586,2.669622394
3.714403282,3.791528728,3.924483841,2.994066627,3.025884808,2.550993583,2.531994648
3.714403282,3.057719756,2.979586375,3.592508502,3.815026977,3.756571556,3.703280784
3.714403282,4.488386243,4.847692592,3.434433855,3.827497371,3.823747875,4.183684751
3.714403282,4.891519343,4.932407617,5.669539526,5.632825757,5.524487125,5.810286381
3.714403282,3.033386774,3.089062787,2.325375114,2.788402385,2.446251738,2.378635734
3.714403282,3.988760636,3.968508438,3.194695114,3.37209661,3.522861906,3.016880162
3.714403282,3.913543868,3.592412221,3.894918781,3.679516149,3.473088017,3.544900353
3.714403282,4.553751983,4.454834471,4.638415852,3.921217169,3.688520772,3.989611001
3.714403282,4.080046358,3.961157033,4.138098964,4.418944188,4.542583667,3.895893014
3.714403282,4.187100886,4.050393981,5.286149952,5.661881223,5.923736501,6.005808014
3.714403282,3.010230793,2.751758134,2.359540548,2.260762446,2.140767919,2.186281327
3.714403282,3.523436019,3.404484644,3.905511994,4.140939695,3.855163768,3.981100698
3.714403282,3.838865138,3.929353402,3.383353977,2.731984831,2.668842891,3.05250229
3.714403282,4.411388755,4.278694063,4.986474704,5.687637522,5.672517832,5.511965723
3.714403282,3.377838656,3.387569848,2.839264094,3.229181484,3.090202613,3.259104836
3.714403282,3.205372403,3.425571109,4.302080719,4.486392157,4.948113911,5.371143727
3.714403282,3.328292538,3.492624346,3.974808042,3.392737941,3.268091841,3.298126205
3.714403282,2.188989684,2.472168806,2.699150259,3.448331573,3.392026427,3.571253278
3.714403282,3.468298206,3.710092572,4.597890017,4.622727442,4.794285562,4.683308574
3.714403282,4.365817369,3.924657618,2.872710875,2.119130307,2.222024253,2.22782453
3.714403282,4.43865967,4.817037461,5.542851949,5.905458879,6.073895668,5.570717697
3.714403282,3.761353208,3.348456387,2.83813324,3.822565822,3.616539273,3.759241641
3.714403282,3.252853238,3.057919986,3.321347955,2.710112566,2.832827383,3.054806228
3.714403282,3.093405325,2.957424717,2.482389693,2.507648589,2.57657816,2.961616925
3.714403282,3.844290136,3.661022438,4.325825519,4.388248084,4.43433562,4.678070949
3.714403282,5.209194713,5.537430608,4.691408796,4.668719797,4.403364191,4.321207484
3.714403282,2.846552706,2.936839034,3.729754322,4.147501343,4.325346295,4.12154621
3.714403282,3.498264867,3.576046841,4.215016501,2.824919919,3.120566488,2.956767775
3.714403282,4.37372164,4.377526421,4.403598123,4.071077242,4.249405166,4.321801651
3.714403282,3.837124982,3.394827338,3.7692978,4.732550454,4.716393857,4.654946994
3.714403282,4.000969996,3.916589623,3.566644587,3.428156269,3.641317712,3.814709795
3.714403282,4.596006025,4.583510689,3.799619462,3.942132142,3.949369219,3.628622374
3.714403282,4.042680783,4.157599468,3.874557153,2.931054187,2.929025992,2.819471615
3.714403282,4.049702786,4.176154268,3.186884967,2.168441107,2.444456916,2.473239115
3.714403282,5.48478902,5.582783484,5.609656253,5.424393345,5.128032039,4.917719022
3.714403282,2.528803238,2.941056457,3.391215455,3.333656065,3.12585494,3.259220539
3.714403282,2.950587581,3.143359125,3.650473648,3.344579796,3.530619454,3.288556478
3.714403282,3.737275318,3.903531772,4.410857204,4.545913869,4.34441369,4.684059057
3.714403282,3.886557733,3.723326099,3.714051414,3.89712803,3.851024799,3.682145556
3.714403282,4.800685524,4.860121649,4.67467568,4.544840378,4.44611154,4.406831964
3.714403282,4.244029598,3.930536925,4.59437559,5.250496717,5.237257611,4.892966824
3.714403282,4.042071308,4.02258906,4.556161022,4.414585597,4.834911262,4.479886843
3.714403282,4.6213937,4.751951478,4.156510767,3.763906092,4.276144295,4.1242659
3.714403282,2.834087485,2.880378994,2.442381798,3.130270343,3.31465739,3.408670545
3.714403282,2.623500167,2.212463318,3.100638652,2.911766689,2.828472124,3.127298664
3.714403282,4.237144141,4.322883102,3.936231618,3.061947463,3.080008514,2.997689453
3.714403282,3.213472741,3.064763831,3.207581339,3.989118627,3.884060197,3.97022443
3.714403282,3.853169024,3.621631882,4.728463553,4.484146915,4.202136996,4.186758507
3.714403282,4.0737828,3.925409623,5.180946547,4.852015892,4.718684579,4.203536308
3.714403282,3.533102747,3.296566111,2.781175621,2.151176768,2.209349533,2.682967844
3.714403282,4.352982642,4.428465048,3.59866831,4.537335312,4.431097333,4.395765097
3.714403282,4.933599385,4.867037264,6.083434313,5.77256809,5.787632674,5.916999827
3.714403282,3.552119446,3.46306517,2.450648976,3.102944684,3.356411788,2.938203764
3.714403282,4.115381726,3.764518035,3.614534806,3.884296052,3.910610815,4.023182674
3.714403282,2.65962962,2.616179974,1.952488192,1.468991683,1.250305512,1.445044129
3.714403282,3.486690547,3.447079197,3.79318303,3.616919514,3.989055883,4.452690698
3.714403282,2.470834914,2.841177122,4.331490291,4.531449458,4.490188766,4.31419925
3.714403282,4.70605618,4.505316661,2.768154357,1.985426267,1.858710052,1.976652266
3.714403282,3.451198558,3.349191928,0.912240661,1.618027831,1.414834057,1.090501444
3.714403282,3.19447625,2.923256733,4.227483582,3.921110641,4.142385413,4.467147783
3.714403282,2.623030265,3.074864634,3.506627816,4.207195041,4.086357777,4.373122427
3.714403282,3.687990885,3.613679869,4.366379762,4.904725132,5.143082697,5.071107655
3.714403282,3.78193583,3.725791702,2.306241063,1.477875293,1.612866677,1.554871851
3.714403282,4.255705256,4.400861222,5.581080947,5.554108411,5.532877931,5.426533288
3.714403282,3.896878595,4.145661739,4.776465442,4.368242344,4.170741541,4.577567657
3.714403282,4.038341745,3.994994777,5.194505331,5.52866076,5.739650082,5.42667758
3.714403282,3.560256355,3.531694401,2.238096287,2.390355788,2.419862238,2.131139441
3.714403282,4.778937313,4.688134311,5.188961312,5.232804227,5.207169575,5.252214661
3.714403282,3.241946776,3.5190744,3.503554164,3.861157707,4.074551888,3.993390859
3.714403282,3.401700618,3.311524786,3.512064131,3.703815216,3.968301365,4.490860305
3.714403282,4.031686916,3.846900658,4.593507419,4.770470657,4.371796591,4.240968981
3.714403282,3.521379856,3.175338006,2.996349192,2.199327666,2.037126274,2.413008963
3.714403282,2.928470861,3.154015503,3.406767877,3.635346105,3.849909323,4.087218263
3.714403282,3.514999031,3.255360547,3.958490997,3.156494137,3.51332477,3.349700746
3.714403282,3.981337964,4.22401031,4.897899678,5.071792471,4.8734866,4.946523075
3.714403282,2.828876516,2.964087688,2.998817334,2.794369524,2.603900718,2.031837617
3.714403282,3.944534503,4.025671403,5.508863495,6.068295558,5.668674612,5.703806964
3.714403282,4.046406649,3.974717461,2.944674707,3.835744941,3.629463791,3.777184715
3.714403282,3.753477993,3.907549736,3.511981162,3.548268831,3.330702709,3.462349631
3.714403282,3.578380976,3.665341178,3.254394761,3.001097666,2.839616035,2.742563971
3.714403282,4.559554791,4.905382464,3.798926004,4.275935994,4.155263873,4.023727075
3.714403282,3.986534368,3.877076428,4.192652925,4.015548575,4.138622942,3.806840465
3.714403282,5.066801102,5.047527821,4.511405383,4.442631486,4.130837844,4.090555776
