P_1_2,P_2_2
3.653214072,3.63743113
3.653214072,3.773117229
3.653214072,3.874732311
3.653214072,2.667659683
3.653214072,4.496942005
3.653214072,3.522623054
3.653214072,3.822749334
3.653214072,2.705215765
3.653214072,2.812607964
3.653214072,4.731878004
3.653214072,2.416912328
3.653214072,3.075807342
3.653214072,3.323993444
3.653214072,3.906548677
3.653214072,3.214471207
3.653214072,3.634035017
3.653214072,3.657974923
3.653214072,4.068365488
3.653214072,4.034462483
3.653214072,3.987264015
3.653214072,3.938546448
3.653214072,3.772682962
3.653214072,3.196776122
3.653214072,4.543480088
3.653214072,3.283307686
3.653214072,3.761455247
3.653214072,3.393616327
3.653214072,2.533537107
3.653214072,4.009113221
3.653214072,4.118427493
3.653214072,3.935601443
3.653214072,3.47244448
3.653214072,3.68238739
3.653214072,3.728050752
3.653214072,3.693258467
3.653214072,2.552995793
3.653214072,3.644442612
3.653214072,3.54583607
3.653214072,4.387719869
3.653214072,4.36893982
3.653214072,3.273087726
3.653214072,3.891862023
3.653214072,2.88177268
3.653214072,4.871375083
3.653214072,4.353581239
3.653214072,4.282064622
3.653214072,3.698152016
3.653214072,4.124029522
3.653214072,3.054435882
3.653214072,3.297820035
3.653214072,3.738294759
3.653214072,3.864425918
3.653214072,2.617316746
3.653214072,3.931012624
3.653214072,4.190966747
3.653214072,3.170242374
3.653214072,3.946884843
3.653214072,3.746346264
3.653214072,2.918461097
3.653214072,2.965047795
3.653214072,2.927476969
3.653214072,3.637577834
3.653214072,2.724486274
3.653214072,4.668416836
3.653214072,4.849153019
3.653214072,3.619367058
3.653214072,3.555616658
3.653214072,4.76149604
3.653214072,4.573594637
3.653214072,4.187180465
3.653214072,4.427316245
3.653214072,3.748347432
3.653214072,2.55377371
3.653214072,3.507050059
3.653214072,3.57871295
3.653214072,3.243979789
3.653214072,3.461985325
3.653214072,5.070154902
3.653214072,3.704904131
3.653214072,4.04411118
3.653214072,4.606168401
3.653214072,3.324530802
3.653214072,3.380647172
3.653214072,4.017986597
3.653214072,3.676214771
3.653214072,4.199648344
3.653214072,2.352344298
3.653214072,3.071218684
3.653214072,2.816050202
3.653214072,2.424167588
3.653214072,2.956497583
3.653214072,3.735107352
3.653214072,4.905871473
3.653214072,3.993293707
3.653214072,3.253627609
3.653214072,4.368651942
3.653214072,3.702760503
3.653214072,3.925210421
3.653214072,3.324810075
3.653214072,4.292532973
3.653214072,3.101089696
3.653214072,3.473048405
3.653214072,4.404029798
3.653214072,4.600031119
3.653214072,4.006532107
3.653214072,4.247254371
3.653214072,3.068043754
3.653214072,3.729879816
3.653214072,3.305323331
3.653214072,3.060733816
3.653214072,3.985148215
3.653214072,4.2125101
3.653214072,2.86504555
3.653214072,4.19125334
3.653214072,3.968046389
3.653214072,4.562705625
3.653214072,4.520475574
3.653214072,3.211770011
3.653214072,4.479356228
3.653214072,2.814533445
3.653214072,3.070934507
3.653214072,4.005425316
3.653214072,4.530910104
3.653214072,4.76406558
3.653214072,4.282525617
3.653214072,3.858579439
3.653214072,4.251863223
3.653214072,2.755903527
3.653214072,2.482447668
3.653214072,4.194228492
3.653214072,2.495123232
3.653214072,4.068795638
3.653214072,2.867281987
3.653214072,3.93416433
3.653214072,3.671316947
3.653214072,3.33945786
3.653214072,3.892417585
3.653214072,1.818978196
3.653214072,3.536119521
3.653214072,3.403121224
3.653214072,3.918947667
3.653214072,3.951806142
3.653214072,4.000434702
3.653214072,4.245073874
3.653214072,3.797610797
3.653214072,3.055929479
3.653214072,4.34384298
3.653214072,3.189910461
3.653214072,2.471152919
3.653214072,3.2450895
3.653214072,3.829263028
3.653214072,4.503834355
3.653214072,4.263237761
3.653214072,4.092347246
3.653214072,3.63952206
3.653214072,3.045982521
3.653214072,5.340193654
3.653214072,3.329544871
3.653214072,4.055517729
3.653214072,2.748050954
3.653214072,4.093099465
3.653214072,3.983015534
3.653214072,3.373404111
3.653214072,3.367840129
3.653214072,3.685942175
3.653214072,3.088382915
3.653214072,3.084575741
3.653214072,4.357589714
3.653214072,4.495164696
3.653214072,4.088980085
3.653214072,4.274518259
3.653214072,2.101042173
3.653214072,4.264373446
3.653214072,3.053448586
3.653214072,3.998398793
3.653214072,3.242024118
3.653214072,4.388696856
3.653214072,2.711412991
3.653214072,3.440587754
3.653214072,3.718030846
3.653214072,4.505123726
3.653214072,4.504866543
3.653214072,3.983111964
3.653214072,4.969537007
3.653214072,3.344466042
3.653214072,2.741154214
3.653214072,3.460881406
3.653214072,3.027976456
3.653214072,5.286417968
3.653214072,4.058639049
3.653214072,4.320159191
3.653214072,3.146644028
3.653214072,3.007312767
3.653214072,3.747769906
3.653214072,3.270329888
3.653214072,4.70337505
3.653214072,3.106557928
3.653214072,4.099659565
3.653214072,5.104913054
3.653214072,3.343581754
3.653214072,4.261170942
3.653214072,3.213968098
3.653214072,3.014133456
3.653214072,3.679156131
3.653214072,4.06072155
3.653214072,3.624471765
3.653214072,3.808122902
3.653214072,4.958971988
3.653214072,2.462558833
3.653214072,3.907949461
3.653214072,4.274514486
3.653214072,4.154890985
3.653214072,3.410106946
3.653214072,3.548942319
3.653214072,4.734411822
3.653214072,3.218385584
3.653214072,3.603049798
3.653214072,3.979161117
3.653214072,3.514327166
3.653214072,4.59452966
3.653214072,4.391251443
3.653214072,4.346455488
3.653214072,3.156977437
3.653214072,4.083815241
3.653214072,2.713303877
3.653214072,4.161411547
3.653214072,3.309286111
3.653214072,3.735300707
3.653214072,4.21665521
3.653214072,3.865912609
3.653214072,3.878541545
3.653214072,3.54971796
3.653214072,2.855902213
3.653214072,3.515486119
3.653214072,2.85568446
3.653214072,4.084651851
3.653214072,3.860046507
3.653214072,3.535603762
3.653214072,4.342085481
3.653214072,4.105266202
3.653214072,4.602392439
3.653214072,3.896127468
3.653214072,2.952286784
3.653214072,3.536328768
3.653214072,4.014691716
3.653214072,3.637588209
3.653214072,3.075561588
3.653214072,2.873662878
3.653214072,3.739691796
3.653214072,3.55313954
3.653214072,2.773027521
3.653214072,3.78509779
3.653214072,4.70483316
3.653214072,3.794490632
3.653214072,2.785856648
3.653214072,4.281838509
3.653214072,3.190946868
3.653214072,3.237660375
3.653214072,3.711236793
3.653214072,3.870867621
3.653214072,2.432308563
3.653214072,2.733780716
3.653214072,2.577794475
3.653214072,3.614364015
3.653214072,3.57010563
3.653214072,3.724296034
3.653214072,3.693042062
3.653214072,2.935153981
3.653214072,3.476017878
3.653214072,3.062568912
3.653214072,3.591469062
3.653214072,4.604691743
3.653214072,3.632084984
3.653214072,4.907765167
3.653214072,3.290095357
3.653214072,3.039714661
3.653214072,3.940026105
3.653214072,4.484606741
3.653214072,3.907447798
3.653214072,3.637003045
3.653214072,3.433159619
3.653214072,3.575903651
3.653214072,3.578769243
3.653214072,3.852817169
3.653214072,3.967457253
3.653214072,3.764656029
3.653214072,3.919834104
3.653214072,3.904983142
3.653214072,3.970797644
3.653214072,3.473905174
3.653214072,3.76471288
3.653214072,4.487157001
3.653214072,4.359630013
3.653214072,2.950879865
3.653214072,3.550085933
3.653214072,3.747304592
3.653214072,3.978688414
3.653214072,4.003762756
3.653214072,3.446517562
3.653214072,2.962349333
3.653214072,2.531915287
3.653214072,3.379333535
3.653214072,4.069199165
3.653214072,4.202222663
3.653214072,4.052552032
3.653214072,2.973534554
3.653214072,4.256252074
3.653214072,2.99925646
3.653214072,3.421026909
3.653214072,3.600133167
3.653214072,4.045558619
3.653214072,3.589423556
3.653214072,4.135612295
3.653214072,3.092552146
3.653214072,3.217623221
3.653214072,3.273689961
3.653214072,3.729185749
3.653214072,4.515164309
3.653214072,3.45078946
3.653214072,3.671079123
3.653214072,3.374121554
3.653214072,3.962793399
3.653214072,3.37132112
3.653214072,3.792951653
3.653214072,3.078361593
3.653214072,2.659431582
3.653214072,4.101387886
3.653214072,2.952568304
3.653214072,3.4127912
3.653214072,3.537402241
3.653214072,3.104081885
3.653214072,4.087408978
3.653214072,3.39630817
3.653214072,3.862757254
3.653214072,3.100876523
3.653214072,4.373108924
3.653214072,5.408086019
3.653214072,2.966417145
3.653214072,3.82076766
3.653214072,3.186296671
3.653214072,2.456262366
3.653214072,3.16311922
3.653214072,3.186020776
3.653214072,2.939921708
3.653214072,4.920125859
3.653214072,3.584249145
3.653214072,4.646999098
3.653214072,2.097635446
3.653214072,2.396375188
3.653214072,3.682995317
3.653214072,2.360194816
3.653214072,3.882996351
3.653214072,3.434298347
3.653214072,2.580949988
3.653214072,3.805726254
3.653214072,3.518814615
3.653214072,3.796165185
3.653214072,4.045181752
3.653214072,3.011546234
3.653214072,1.774441298
3.653214072,4.191711232
3.653214072,3.71609433
3.653214072,2.69442536
3.653214072,3.957634575
3.653214072,3.752194939
3.653214072,3.383983403
3.653214072,2.319756183
3.653214072,3.389754012
3.653214072,3.519014822
3.653214072,3.491327657
3.653214072,3.747454529
3.653214072,2.979603657
3.653214072,4.006241333
3.653214072,3.526451476
3.653214072,3.406162647
3.653214072,3.839128259
3.653214072,3.945761591
3.653214072,3.895949477
3.653214072,4.143488584
3.653214072,3.666429282
3.653214072,4.203396948
3.653214072,2.61193695
3.653214072,3.992227146
3.653214072,3.467997256
3.653214072,4.000654405
3.653214072,4.159170554
3.653214072,4.038030727
3.653214072,3.985672418
3.653214072,3.192956796
3.653214072,2.664605543
3.653214072,3.858489914
3.653214072,3.260629852
3.653214072,3.91442572
3.653214072,3.63602114
3.653214072,4.35216284
3.653214072,2.88533756
3.653214072,3.25814309
3.653214072,3.069499808
3.653214072,3.037600704
3.653214072,2.761356655
3.653214072,3.982266681
3.653214072,3.385091024
3.653214072,4.223328568
3.653214072,2.96075822
3.653214072,2.782723865
3.653214072,3.300616219
3.653214072,4.368255549
3.653214072,2.43828895
3.653214072,3.996757011
3.653214072,4.995364357
3.653214072,4.066818162
3.653214072,4.009969329
3.653214072,4.219873511
3.653214072,3.998221354
3.653214072,5.373848784
3.653214072,3.557225226
3.653214072,2.573904739
3.653214072,3.358714947
3.653214072,3.274317617
3.653214072,4.656397711
3.653214072,3.979046524
3.653214072,4.922989484
3.653214072,3.154679599
3.653214072,4.490144517
3.653214072,3.534417397
3.653214072,4.619108697
3.653214072,3.834501234
3.653214072,4.306889031
3.653214072,3.76960612
3.653214072,4.168082217
3.653214072,3.453380712
3.653214072,4.064186105
3.653214072,3.241282208
3.653214072,3.665336091
3.653214072,2.48597573
3.653214072,3.777235317
3.653214072,4.277219868
3.653214072,3.686220565
3.653214072,4.955349257
3.653214072,4.01223883
3.653214072,3.495313231
3.653214072,3.339099317
3.653214072,2.3493305
3.653214072,3.194426017
3.653214072,4.042328682
3.653214072,3.287633321
3.653214072,3.30119155
3.653214072,3.240573034
3.653214072,4.088126082
3.653214072,4.550860255
3.653214072,3.7820336
3.653214072,3.446381422
3.653214072,4.073723779
3.653214072,2.859055684
3.653214072,4.152958875
3.653214072,4.32797869
3.653214072,2.340784786
3.653214072,3.627043984
3.653214072,3.561583587
3.653214072,2.936378315
3.653214072,3.811156318
3.653214072,3.417875121
3.653214072,3.259563044
3.653214072,3.397090697
3.653214072,3.15401836
3.653214072,3.403037577
3.653214072,4.271070637
3.653214072,2.876118
3.653214072,3.964368001
3.653214072,3.511614307
3.653214072,4.288782214
3.653214072,1.735699185
3.653214072,2.763521393
3.653214072,3.757501635
3.653214072,4.829072314
3.653214072,3.394762018
3.653214072,4.213325159
3.653214072,4.141375661
3.653214072,3.092218862
3.653214072,2.928150849
3.653214072,3.189782303
3.653214072,3.072428335
3.653214072,3.29476397
3.653214072,4.274178459
3.653214072,4.370830285
3.653214072,3.284244368
3.653214072,3.997106472
3.653214072,4.329678512
3.653214072,3.882472557
3.653214072,2.872898317
3.653214072,4.232290871
3.653214072,4.079870583
3.653214072,3.82799043
3.653214072,2.821745507
3.653214072,2.921774295
3.653214072,2.71237663
3.653214072,2.828293733
3.653214072,3.256561241
3.653214072,2.204443264
3.653214072,4.316926484
3.653214072,3.346195577
3.653214072,3.812460736
3.653214072,4.679363718
3.653214072,3.840599719
3.653214072,3.594370488
3.653214072,3.62321128
3.653214072,3.41032946
3.653214072,3.499063686
3.653214072,4.131657326
3.653214072,4.769927498
3.653214072,4.453131595
3.653214072,4.497356225
3.653214072,4.793166736
3.653214072,3.549373392
3.653214072,3.679899349
3.653214072,3.230176343
3.653214072,3.699332706
3.653214072,3.868853043
3.653214072,3.776305967
3.653214072,3.899121102
3.653214072,3.240305726
3.653214072,3.813985569
3.653214072,3.448105696
3.653214072,3.656962828
3.653214072,3.911773807
3.653214072,3.316863051
3.653214072,4.436652436
3.653214072,3.236852629
3.653214072,3.90621927
3.653214072,4.536224913
3.653214072,2.863416797
3.653214072,3.571821442
3.653214072,5.268436486
3.653214072,3.738635037
3.653214072,3.535300337
3.653214072,3.68256009
3.653214072,4.556289321
3.653214072,4.164449938
3.653214072,4.266898325
3.653214072,2.598044018
3.653214072,3.1445288
3.653214072,2.496543021
3.653214072,3.621183186
3.653214072,3.545307459
3.653214072,4.187457527
3.653214072,3.539925455
3.653214072,4.219713039
3.653214072,2.909004823
3.653214072,3.772957722
3.653214072,4.357129288
3.653214072,3.725108932
3.653214072,5.341799797
3.653214072,4.885477857
3.653214072,1.55321786
3.653214072,2.769506311
3.653214072,3.757435144
3.653214072,4.52230588
3.653214072,3.911718519
3.653214072,4.421287639
3.653214072,4.348038381
3.653214072,5.155010889
3.653214072,4.376968621
3.653214072,3.499626372
3.653214072,4.036633279
3.653214072,4.50338765
3.653214072,3.522532212
3.653214072,4.050765794
3.653214072,3.492114396
3.653214072,3.346127441
3.653214072,3.337919422
3.653214072,4.179737129
3.653214072,3.785480123
3.653214072,3.510346026
3.653214072,3.719423665
3.653214072,2.469593172
3.653214072,3.777668196
3.653214072,3.253159151
3.653214072,3.144865607
3.653214072,3.460032657
3.653214072,3.210502192
3.653214072,4.395805484
3.653214072,4.343559729
3.653214072,4.002835777
3.653214072,3.154163954
3.653214072,3.632519138
3.653214072,2.039087146
3.653214072,2.44167596
3.653214072,3.860017618
3.653214072,4.476593073
3.653214072,4.634994204
3.653214072,4.344550804
3.653214072,4.598640893
3.653214072,3.669824876
3.653214072,4.237388782
3.653214072,4.103162662
3.653214072,3.650545515
3.653214072,3.080226933
3.653214072,3.754862144
3.653214072,2.890484887
3.653214072,3.762694757
3.653214072,2.740201687
3.653214072,2.435276829
3.653214072,3.757591539
3.653214072,2.636190079
3.653214072,5.36139593
3.653214072,4.06405401
3.653214072,4.115839293
3.653214072,3.963863448
3.653214072,3.453174757
3.653214072,3.109232075
3.653214072,3.846945
3.653214072,3.785732497
3.653214072,3.590385101
3.653214072,3.086983886
3.653214072,3.463045054
3.653214072,3.480244339
3.653214072,4.599344771
3.653214072,3.650831639
3.653214072,2.778640663
3.653214072,4.120769171
3.653214072,4.068892797
3.653214072,3.536119919
3.653214072,4.64482266
3.653214072,3.536163097
3.653214072,3.98870385
3.653214072,3.272878769
3.653214072,4.108139591
3.653214072,3.728788312
3.653214072,3.917005911
3.653214072,3.730334218
3.653214072,5.062823035
3.653214072,3.785656934
3.653214072,3.985247405
3.653214072,3.251860429
3.653214072,2.953775532
3.653214072,2.968264958
3.653214072,4.638079918
3.653214072,3.672217807
3.653214072,1.672047702
3.653214072,4.020285138
3.653214072,3.693605808
3.653214072,3.548779932
3.653214072,4.416818828
3.653214072,4.656970188
3.653214072,3.782348592
3.653214072,4.138148987
3.653214072,2.18188525
3.653214072,3.273228734
3.653214072,3.949085823
3.653214072,4.328706927
3.653214072,4.135810457
3.653214072,3.776541339
3.653214072,3.794012511
3.653214072,4.249077643
3.653214072,4.163165341
3.653214072,3.259325462
3.653214072,3.684001887
3.653214072,4.063910527
3.653214072,3.193226269
3.653214072,4.043972297
3.653214072,4.280514273
3.653214072,3.903069826
3.653214072,3.386320445
3.653214072,3.641131524
3.653214072,3.781370186
3.653214072,3.058525997
3.653214072,4.496426567
3.653214072,3.223707439
3.653214072,3.689107098
3.653214072,3.289785802
3.653214072,3.500399452
3.653214072,3.094592387
3.653214072,2.823886836
3.653214072,3.197242674
3.653214072,3.734346193
3.653214072,4.243001392
3.653214072,4.092570413
3.653214072,4.071354261
3.653214072,3.098434393
3.653214072,4.143123507
3.653214072,3.617521076
3.653214072,2.825396882
3.653214072,4.049571104
3.653214072,3.214803179
3.653214072,4.317505797
3.653214072,2.332547093
3.653214072,4.018047544
3.653214072,2.629674224
3.653214072,3.644370672
3.653214072,2.4426482
3.653214072,4.293064203
3.653214072,3.53609272
3.653214072,3.511137272
3.653214072,3.933521005
3.653214072,2.6887504
3.653214072,4.065929798
3.653214072,4.299043543
3.653214072,2.90803168
3.653214072,3.958281783
3.653214072,3.724406625
3.653214072,5.143493534
3.653214072,3.147577702
3.653214072,3.414463835
3.653214072,3.34918662
3.653214072,3.72724062
3.653214072,3.314715003
3.653214072,4.148094129
3.653214072,4.21366506
3.653214072,3.662926285
3.653214072,3.898641761
3.653214072,3.79163271
3.653214072,3.528878809
3.653214072,3.389305966
3.653214072,4.060806573
3.653214072,3.549768164
3.653214072,4.053614823
3.653214072,3.958626793
3.653214072,3.413226683
3.653214072,4.637731239
3.653214072,3.497628404
3.653214072,3.757585876
3.653214072,3.848994124
3.653214072,4.257950154
3.653214072,3.368438932
3.653214072,3.843009656
3.653214072,2.266417773
3.653214072,3.194311113
3.653214072,2.783383213
3.653214072,4.97989175
3.653214072,5.411047445
3.653214072,4.222094453
3.653214072,3.546979609
3.653214072,3.248825222
3.653214072,2.57978072
3.653214072,3.020900201
3.653214072,2.952512951
3.653214072,3.82635431
3.653214072,3.233104184
3.653214072,4.842729653
3.653214072,3.333738585
3.653214072,3.686798799
3.653214072,5.030209089
3.653214072,3.345825152
3.653214072,3.588264288
3.653214072,4.507473288
3.653214072,3.07347186
3.653214072,3.260312475
3.653214072,5.156603949
3.653214072,3.023227077
3.653214072,3.318406256
3.653214072,3.944979358
3.653214072,4.346441325
3.653214072,2.084302579
3.653214072,2.4881475
3.653214072,3.080416824
3.653214072,3.1721314
3.653214072,2.668249311
3.653214072,4.548818511
3.653214072,4.415595042
3.653214072,3.231346396
3.653214072,3.550058684
3.653214072,3.652844832
3.653214072,3.826406445
3.653214072,2.807701601
3.653214072,3.459721467
3.653214072,4.872582767
3.653214072,4.510253424
3.653214072,4.761553628
3.653214072,4.163497679
3.653214072,3.664312576
3.653214072,5.059074248
3.653214072,2.793321197
3.653214072,4.09181946
3.653214072,3.263426033
3.653214072,4.607608181
3.653214072,3.289143631
3.653214072,2.456084601
3.653214072,3.275637235
3.653214072,2.914181219
3.653214072,4.034511774
3.653214072,4.259581528
3.653214072,3.463356673
3.653214072,2.496340885
3.653214072,3.06557482
3.653214072,3.449402762
3.653214072,2.092748515
3.653214072,4.270512292
3.653214072,3.393835206
3.653214072,3.674466829
3.653214072,4.34587185
3.653214072,3.208980501
3.653214072,3.228389273
3.653214072,3.018821803
3.653214072,3.76352209
3.653214072,3.741191059
3.653214072,2.646366674
3.653214072,3.014275208
3.653214072,5.056205227
3.653214072,2.973912224
3.653214072,4.320469339
3.653214072,4.439027084
3.653214072,3.714789465
3.653214072,3.825061414
3.653214072,3.693187311
3.653214072,3.342444132
3.653214072,3.916255612
3.653214072,3.905649069
3.653214072,3.769250248
3.653214072,4.627163602
3.653214072,3.571950516
3.653214072,3.507324166
3.653214072,4.016872654
3.653214072,3.142166843
3.653214072,2.752041635
3.653214072,3.22083306
3.653214072,3.802189043
3.653214072,3.665977476
3.653214072,3.949897341
3.653214072,3.741982854
3.653214072,3.147110859
3.653214072,3.729279335
3.653214072,4.10023049
3.653214072,4.284367248
3.653214072,3.555871381
3.653214072,3.036492984
3.653214072,3.505224198
3.653214072,3.858126801
3.653214072,3.541643815
3.653214072,3.390343373
3.653214072,2.275366545
3.653214072,3.598233808
3.653214072,3.153113865
3.653214072,2.247299653
3.653214072,3.798038011
3.653214072,4.196325284
3.653214072,3.942842985
3.653214072,3.370653083
3.653214072,3.902058615
3.653214072,4.039186402
3.653214072,3.913567791
3.653214072,3.266384646
3.653214072,2.741631902
3.653214072,3.453094149
3.653214072,2.192971131
3.653214072,3.994894203
3.653214072,3.267233593
3.653214072,3.50734807
3.653214072,4.57741707
3.653214072,3.342775609
3.653214072,3.300051287
3.653214072,4.540833017
3.653214072,4.061257519
3.653214072,3.764319565
3.653214072,2.721949418
3.653214072,4.504644995
3.653214072,3.972972701
3.653214072,2.373825065
3.653214072,3.001388196
3.653214072,2.646612198
3.653214072,4.593312822
3.653214072,3.789358034
3.653214072,2.869307227
3.653214072,4.166167815
3.653214072,3.540748791
3.653214072,4.254429435
3.653214072,3.950275559
3.653214072,4.107115855
3.653214072,3.954724474
3.653214072,4.450404276
3.653214072,3.036546862
3.653214072,3.080439537
3.653214072,3.197075215
3.653214072,4.575298539
3.653214072,3.896803635
3.653214072,4.613739659
3.653214072,4.274823415
3.653214072,3.982034391
3.653214072,3.577485832
3.653214072,4.185042579
3.653214072,4.161208887
3.653214072,4.279904529
3.653214072,2.679897082
3.653214072,3.151769818
3.653214072,3.246382052
3.653214072,3.560045211
3.653214072,3.942307002
3.653214072,3.180148248
3.653214072,4.811216944
3.653214072,3.205278693
3.653214072,3.893732799
3.653214072,4.415365692
3.653214072,4.028655837
3.653214072,3.884219763
3.653214072,3.462858327
3.653214072,4.258769133
3.653214072,3.977747562
3.653214072,4.429770071
3.653214072,4.687179968
3.653214072,4.033776589
3.653214072,4.17038969
3.653214072,4.289082074
3.653214072,3.783008166
3.653214072,2.772285143
3.653214072,3.905829081
3.653214072,3.661663101
3.653214072,3.495044733
3.653214072,5.235118106
3.653214072,4.030710928
3.653214072,4.007425468
3.653214072,3.969435183
3.653214072,3.861201418
3.653214072,3.162179101
3.653214072,4.098782195
3.653214072,3.638707276
3.653214072,2.820676348
3.653214072,4.434177566
3.653214072,4.365958586
3.653214072,3.637971278
3.653214072,3.820197495
3.653214072,2.81175565
3.653214072,3.642872206
3.653214072,3.175746986
3.653214072,3.586174782
3.653214072,3.27299495
3.653214072,2.950709073
3.653214072,3.972073068
3.653214072,4.282590839
3.653214072,4.509386824
3.653214072,3.835759218
3.653214072,4.395870264
3.653214072,3.251852362
3.653214072,4.630497297
3.653214072,3.387996672
3.653214072,3.397808753
3.653214072,3.521178063
3.653214072,3.893821805
3.653214072,3.981206263
3.653214072,3.909675188
3.653214072,4.205550563
3.653214072,4.684798384
3.653214072,3.285325881
3.653214072,4.189514415
3.653214072,3.626181652
3.653214072,3.763057456
3.653214072,3.411200172
3.653214072,4.701344036
3.653214072,4.48705791
3.653214072,3.499119296
3.653214072,4.181001013
3.653214072,3.401030143
3.653214072,3.42418184
3.653214072,3.153747339
3.653214072,4.595250626
3.653214072,4.167421484
3.653214072,3.014340397
3.653214072,3.098168477
3.653214072,4.374051343
3.653214072,3.59485444
3.653214072,3.550288677
3.653214072,3.205425236
3.653214072,3.766142986
3.653214072,4.026040747
3.653214072,3.993251896
3.653214072,2.599964151
3.653214072,3.345276452
3.653214072,4.833894534
3.653214072,4.325966129
3.653214072,3.726429901
3.653214072,3.100103015
3.653214072,4.045078105
3.653214072,3.398030193
3.653214072,3.807593232
3.653214072,3.08782016
3.653214072,4.428209363
3.653214072,4.002096272
3.653214072,3.700066259
3.653214072,4.313986209
3.653214072,3.880226503
3.653214072,2.145540343
3.653214072,4.115047645
3.653214072,4.146249256
3.653214072,4.386203726
3.653214072,4.532617061
3.653214072,3.588438518
3.653214072,3.321215329
3.653214072,4.538539109
3.653214072,3.281258357
3.653214072,3.852241874
3.653214072,2.981214759
3.653214072,3.421072855
3.653214072,4.381685536
3.653214072,3.830923143
3.653214072,4.320825491
3.653214072,3.740609102
3.653214072,3.844239361
3.653214072,4.084880448
3.653214072,3.71262705
3.653214072,3.200627152
3.653214072,3.467273554
3.653214072,3.836183816
3.653214072,4.00364385
3.653214072,3.535171773
3.653214072,4.900912444
3.653214072,4.039781195
3.653214072,3.690523388
3.653214072,2.368629658
3.653214072,4.083192752
3.653214072,4.681371806
3.653214072,2.632432408
3.653214072,3.436893735
3.653214072,3.489909823
3.653214072,3.701290411
3.653214072,3.640061419
3.653214072,3.914906338
3.653214072,4.365309347
3.653214072,3.823749094
3.653214072,5.170668508
3.653214072,3.938945582
3.653214072,4.815542007
3.653214072,3.008594465
3.653214072,2.741570754
3.653214072,3.406363707
3.653214072,3.957731595
3.653214072,3.937384582
3.653214072,3.762638468
3.653214072,3.531817792
3.653214072,3.727388376
3.653214072,3.753519341
3.653214072,3.073251564
3.653214072,4.239311495
3.653214072,3.495206612
3.653214072,3.48387435
3.653214072,3.423658284
3.653214072,3.126575292
3.653214072,3.477966748
3.653214072,4.160626594
3.653214072,3.066700595
3.653214072,3.799947573
3.653214072,2.781577785
3.653214072,4.468457725
3.653214072,3.741325633
3.653214072,3.318695321
3.653214072,3.434771201
3.653214072,3.075341376
3.653214072,4.031742515
3.653214072,3.390838441
3.653214072,2.896485309
3.653214072,3.68421573
3.653214072,4.623381843
3.653214072,4.281358485
3.653214072,4.639593219
3.653214072,4.321819273
3.653214072,3.840503296
3.653214072,3.444051999
3.653214072,3.053334798
3.653214072,3.678131858
3.653214072,4.532842304
3.653214072,3.068761046
3.653214072,4.564215982
3.653214072,3.880860935
3.653214072,2.753902321
3.653214072,3.165283306
3.653214072,3.687829198
3.653214072,3.854344533
3.653214072,3.933957087
3.653214072,3.956712469
3.653214072,3.228043257
3.653214072,5.091652453
3.653214072,3.883589552
3.653214072,3.375725602
3.653214072,4.791228891
3.653214072,3.664183058
3.653214072,3.68831231
3.653214072,4.023033018
3.653214072,3.848670079
3.653214072,4.20407045
3.653214072,4.912869232
3.653214072,3.420772128
3.653214072,3.190707115
3.653214072,3.829240797
3.653214072,4.506681068
3.653214072,4.382301426
3.653214072,3.832687492
3.653214072,3.676979407
3.653214072,2.75596349
3.653214072,4.063222583
3.653214072,2.982200997
3.653214072,4.233634002
3.653214072,3.6392389
3.653214072,2.549236773
3.653214072,3.974565624
3.653214072,3.387808722
3.653214072,3.427586931
3.653214072,2.954598918
3.653214072,3.925344206
3.653214072,3.076358944
3.653214072,4.221060053
3.653214072,3.927129829
3.653214072,4.061222741
3.653214072,3.754143292
3.653214072,3.052431878
3.653214072,4.437729432
3.653214072,4.89854739
3.653214072,2.560799864
3.653214072,3.690225508
3.653214072,3.841125872
3.653214072,2.979150614
3.653214072,3.462837828
3.653214072,2.959079378
3.653214072,2.884698268
3.653214072,3.218210586
3.653214072,4.459011978
3.653214072,3.52186321
3.653214072,2.502617519
3.653214072,3.669407067
3.653214072,3.945533582
3.653214072,3.046424013
3.653214072,3.113545068
3.653214072,4.233162164
3.653214072,2.882133193
3.653214072,3.412522894
3.653214072,3.529656417
3.653214072,4.160964401
3.653214072,3.642754911
3.653214072,4.371544914
3.653214072,3.856881125
3.653214072,3.298951207
3.653214072,2.820069799
3.653214072,3.660315238
3.653214072,5.04192053
3.653214072,3.312785037
3.653214072,3.155175859
3.653214072,3.572845104
3.653214072,4.386273158
3.653214072,4.049314277
3.653214072,3.754303949
3.653214072,3.156308409
3.653214072,2.674221074
3.653214072,3.825464031
3.653214072,2.556126681
3.653214072,2.944126211
3.653214072,4.027065204
3.653214072,3.677869007
3.653214072,2.114589419
3.653214072,3.317677678
3.653214072,3.526200973
3.653214072,4.379540145
3.653214072,3.312414296
3.653214072,2.361339824
3.653214072,3.158170674
3.653214072,5.463431246
3.653214072,3.318252053
3.653214072,3.725429852
3.653214072,3.599483469
3.653214072,3.373179974
3.653214072,2.808559604
3.653214072,3.385426897
3.653214072,3.916690147
3.653214072,3.046243466
3.653214072,4.114276058
3.653214072,4.071774518
3.653214072,3.310864039
3.653214072,3.544687108
3.653214072,4.888369909
3.653214072,4.000446939
