P_1_4,P_2_4,P_3_4,P_4_4
3.656268689,3.215212468,3.259427926,3.485009614
3.656268689,4.513143592,4.415407398,4.809788956
3.656268689,3.37698249,3.306244057,3.115381119
3.656268689,4.816343504,4.917045804,5.70315995
3.656268689,4.286723876,4.169104559,3.413372679
3.656268689,3.990235571,3.88493222,3.628912621
3.656268689,4.217454834,4.397826195,3.691476214
3.656268689,3.865759513,3.770371661,4.630992448
3.656268689,2.558272064,2.674038195,3.794841414
3.656268689,5.147519364,4.90161551,4.561456066
3.656268689,3.740371733,3.940379849,4.162782613
3.656268689,3.359203947,3.418067067,3.451619105
3.656268689,4.664742475,4.559301323,4.861383938
3.656268689,3.619393739,3.631114536,4.821902531
3.656268689,4.244493438,4.114428069,2.898743254
3.656268689,2.846536297,2.829392307,3.800071489
3.656268689,3.655938434,3.735804242,2.771131727
3.656268689,3.018396294,3.126625176,1.534353097
3.656268689,2.945928581,2.957181937,2.64225367
3.656268689,3.766394516,3.664908243,2.497262003
3.656268689,3.344245973,3.069427594,2.803488058
3.656268689,3.730635371,3.745588551,4.270753408
3.656268689,3.563351471,3.57536051,3.460870177
3.656268689,3.287633523,3.309831904,2.880769421
3.656268689,3.722165442,3.897923848,2.617185597
3.656268689,4.16746046,4.160493618,5.873197117
3.656268689,4.155320062,4.265976597,4.759337108
3.656268689,3.638660083,3.50798196,4.527491542
3.656268689,3.948070627,3.803531724,3.84406382
3.656268689,3.610275212,3.526317763,4.520714943
3.656268689,2.80943842,2.856252802,2.557804758
3.656268689,3.078212842,3.122097578,0.753268338
3.656268689,3.238121642,3.406048801,3.470047362
3.656268689,3.567866691,3.639001368,3.066314045
3.656268689,3.985346116,3.973670495,2.933465312
3.656268689,3.961749398,3.744675119,2.873604097
3.656268689,2.639755061,2.808075361,2.201464012
3.656268689,3.68817295,3.766420809,4.559474558
3.656268689,3.635914767,3.817943491,2.708348481
3.656268689,3.373127152,3.699284247,4.505226292
3.656268689,3.503797142,3.413712104,4.915068165
3.656268689,4.308131119,3.764364507,3.029424409
3.656268689,3.454823618,3.352673783,3.16170065
3.656268689,3.129969898,3.28860579,3.178799831
3.656268689,3.931540037,4.300992847,3.242129122
3.656268689,2.860741199,2.804462539,2.930721081
3.656268689,3.338882268,3.183302621,2.86121923
3.656268689,2.172302744,2.274579589,2.786702601
3.656268689,4.213533973,4.145891255,4.958380747
3.656268689,3.467978733,3.844697871,4.256872443
3.656268689,3.425173736,3.504843035,4.941556029
3.656268689,3.878664738,3.734905441,4.089166576
3.656268689,2.989188059,3.191788073,3.144331227
3.656268689,3.728039577,4.139082112,4.77628882
3.656268689,3.246851418,3.416707814,4.247899928
3.656268689,4.075856313,4.04067172,4.553901523
3.656268689,4.399285034,4.109341164,3.995916447
3.656268689,2.480665182,2.985598602,1.837544804
3.656268689,4.672784341,4.79791439,4.94997658
3.656268689,4.193901962,4.30198824,4.216668754
3.656268689,3.087612707,2.919261378,2.093460806
3.656268689,4.895687589,4.837711942,5.947419451
3.656268689,3.742974017,3.701738297,4.59327167
3.656268689,4.743206385,4.994327108,5.376809921
3.656268689,3.161471437,3.286735514,4.370008374
3.656268689,2.657190302,2.456170112,3.612347444
3.656268689,3.864560724,3.89927181,3.486319765
3.656268689,1.494849107,1.550565652,2.177245235
3.656268689,3.617175623,3.896348437,3.828275674
3.656268689,3.176348168,3.189635542,4.079073423
3.656268689,4.403647492,4.320269923,5.437804567
3.656268689,3.93094905,3.883361596,4.843846104
3.656268689,3.077680205,3.147887432,2.10858638
3.656268689,3.535724854,3.437417624,4.086461074
3.656268689,3.631325952,3.663255404,2.429979632
3.656268689,4.302306428,4.143933081,4.074092307
3.656268689,3.885487946,3.854232408,3.645257314
3.656268689,2.509662415,2.693316374,3.215083764
3.656268689,4.26047245,4.337605922,5.314072072
3.656268689,2.87799555,3.031925797,4.177728311
3.656268689,3.456119472,3.666331543,4.769285724
3.656268689,4.012322257,3.91262745,3.866067238
3.656268689,3.919466328,4.070490784,4.775496345
3.656268689,4.139290629,3.912579772,3.866983917
3.656268689,4.034197325,3.846081847,4.53155339
3.656268689,3.254367775,3.304090249,4.539855009
3.656268689,3.900497006,3.931125917,3.789197848
3.656268689,3.831927614,3.82875145,2.776706423
3.656268689,4.21676152,4.184942136,4.267055556
3.656268689,4.314728268,4.416213612,6.360622289
3.656268689,4.443757599,4.457558389,5.267089115
3.656268689,2.487671763,2.820228276,2.705903825
3.656268689,3.6641865,3.672612185,2.674660572
3.656268689,3.843628068,3.998278537,4.873622958
3.656268689,3.339677343,3.412402561,3.191065904
3.656268689,4.2138936,4.261330933,4.828434562
3.656268689,4.583789024,4.729849759,4.319584235
3.656268689,3.829706111,3.823034538,4.285718755
3.656268689,3.811555693,3.907124935,2.083329089
3.656268689,4.137307265,4.205978598,4.826807027
3.656268689,2.775095523,2.971847983,3.283684592
3.656268689,3.379834341,3.088545276,2.531168851
3.656268689,3.513701968,3.747875339,3.920129058
3.656268689,4.361270272,4.37455896,3.540059243
3.656268689,4.1202326,4.094143817,5.630424848
3.656268689,3.958465662,3.685024795,4.020211071
3.656268689,4.078971831,4.092098927,2.962715964
3.656268689,4.388135499,4.420883872,4.368687812
3.656268689,1.985615913,1.982174809,1.813025418
3.656268689,4.143064613,4.296269688,4.001434913
3.656268689,4.150494887,3.947017002,4.510113375
3.656268689,3.633773558,3.631385564,2.377264552
3.656268689,3.288998519,3.431205386,3.446927248
3.656268689,3.961700764,4.109365028,4.204878824
3.656268689,4.532913106,4.033465146,4.291369339
3.656268689,2.69025189,2.788900163,2.534924208
3.656268689,4.969411406,4.926997929,4.375240744
3.656268689,3.699718168,3.58952632,4.147503914
3.656268689,2.458144337,2.305279275,1.966171856
3.656268689,3.351761463,3.482988312,2.539212947
3.656268689,4.347096607,4.1454897,5.039179051
3.656268689,3.724346542,3.658807114,4.006824206
3.656268689,3.749816761,3.774637765,3.532041449
3.656268689,3.45440418,3.155184626,4.200890111
3.656268689,4.030766118,4.148172594,2.923257791
3.656268689,3.808235709,3.871347127,4.545809545
3.656268689,2.849199459,3.149012755,3.828194596
3.656268689,3.53752222,3.66610232,3.604596664
3.656268689,3.494108351,3.681918769,4.377709305
3.656268689,3.298227078,3.310797219,3.676530781
3.656268689,3.82438336,3.931792599,2.976421828
3.656268689,2.251324658,2.419493347,1.953048269
3.656268689,3.621819624,3.649245559,1.940937493
3.656268689,3.019347661,3.119648349,2.622498753
3.656268689,3.377338954,3.710716766,4.776983182
3.656268689,2.994708472,3.131682955,2.814156672
3.656268689,3.345374933,3.214070516,3.236349925
3.656268689,3.647946439,3.91453021,5.005765022
3.656268689,3.437395898,3.731782588,2.988821195
3.656268689,3.242141906,3.137455245,4.04568793
3.656268689,3.474733326,3.269165944,3.140534116
3.656268689,3.551801915,3.742104929,4.501490906
3.656268689,2.958006068,3.115403814,3.235420594
3.656268689,3.601929426,3.842748738,4.022477603
3.656268689,2.61778946,2.734620606,3.814631039
3.656268689,2.733854473,2.552627845,0.990588746
3.656268689,3.122819581,3.253747704,2.742393096
3.656268689,3.35472069,3.287049431,3.029616693
3.656268689,3.584674165,3.556424165,4.699635669
3.656268689,3.643225311,3.772861683,3.393468844
3.656268689,3.35078207,3.554349688,3.346902796
3.656268689,3.766706062,3.598555894,2.312283873
3.656268689,3.417099175,3.321649142,3.313118521
3.656268689,3.16947348,3.129955488,3.621696585
3.656268689,3.871345046,3.788115814,3.170727035
3.656268689,3.862695864,3.518622147,2.201056801
3.656268689,3.447272265,3.347927226,3.304415426
3.656268689,3.680659548,3.524558651,3.145967009
3.656268689,3.18712227,3.208499142,3.235445298
3.656268689,3.772318661,3.625527938,3.203602057
3.656268689,4.392408652,4.176765102,4.352971378
3.656268689,3.893381137,4.120055794,4.822278152
3.656268689,3.623523504,3.642269333,1.906291482
3.656268689,2.515558591,2.735189147,3.079470676
3.656268689,4.095627296,4.331781072,5.14355513
3.656268689,4.599610462,4.304687967,5.551995986
3.656268689,5.031673904,5.009802,5.565711293
3.656268689,3.281455786,3.231754909,2.124431514
3.656268689,4.114353185,4.070677198,3.821194281
3.656268689,4.109617491,3.890396186,4.632908895
3.656268689,3.839405797,4.308675739,4.615896969
3.656268689,3.74336603,3.894341173,2.656714275
3.656268689,2.338055683,2.546580628,4.15584498
3.656268689,3.68415004,3.801383911,3.693656617
3.656268689,3.377071138,3.092945884,3.39882382
3.656268689,4.108039942,3.576374603,3.721716207
3.656268689,3.828814275,3.861378243,4.399610345
3.656268689,4.313391872,4.32272892,4.227764209
3.656268689,3.358374301,3.106665148,2.941694258
3.656268689,4.162558925,4.368401125,4.799777595
3.656268689,3.146081449,3.20282641,3.010948358
3.656268689,4.325032726,4.321734197,3.767185971
3.656268689,3.21349905,3.117959731,2.411950773
3.656268689,4.269091581,4.415871478,4.16507296
3.656268689,4.542722161,4.554785325,3.624621364
3.656268689,3.744202282,3.56035659,3.561817518
3.656268689,3.278007597,3.138770096,3.432857309
3.656268689,3.18458744,3.195035108,2.962490283
3.656268689,2.851648135,3.205637926,3.001514527
3.656268689,3.6801172,3.223740545,4.677634363
3.656268689,5.318730613,4.919450564,6.033708394
3.656268689,4.946901845,4.872518537,5.131300674
3.656268689,3.081350491,3.227283989,3.917382338
3.656268689,3.354608068,3.632536564,3.487646023
3.656268689,2.4137239,2.601206013,0.744931522
3.656268689,3.197998781,3.343839495,4.127577994
3.656268689,2.791388759,2.669075518,3.756726694
3.656268689,3.076450922,2.99100175,3.61468132
3.656268689,4.76201602,4.485320797,4.586509435
3.656268689,3.512097557,3.504895363,3.939292663
3.656268689,3.050864949,2.886973887,2.421616944
3.656268689,4.834841196,4.44496259,5.383174313
3.656268689,4.04220818,4.04080279,4.534920016
3.656268689,3.419586342,3.602136482,5.828738119
3.656268689,2.591585172,2.62586886,3.642301166
3.656268689,3.82440834,3.7071041,3.992454543
3.656268689,4.757528016,4.681472259,5.574676615
3.656268689,3.218368127,3.294103546,3.029998783
3.656268689,3.085083316,2.865962067,3.671918201
3.656268689,4.131413654,4.135192115,5.141872172
3.656268689,3.433753463,3.741682866,4.147795692
3.656268689,4.212589003,4.080432235,2.526373136
3.656268689,3.179759244,3.069714458,4.182049577
3.656268689,4.283014274,4.255726723,5.373369362
3.656268689,3.991967841,3.711865007,4.100012129
3.656268689,3.21634542,2.837464287,3.583128382
3.656268689,3.241310001,3.085896592,3.141033429
3.656268689,4.338314747,3.856172759,4.718200901
3.656268689,2.917179468,2.646606259,4.07774428
3.656268689,4.066115116,3.893333718,2.898333217
3.656268689,4.636690826,4.588751296,3.795653334
3.656268689,4.102853293,4.097191297,4.738888201
3.656268689,2.94845795,3.065671545,4.156573612
3.656268689,2.051684429,2.194926099,0.7747631
3.656268689,4.469123506,4.752654662,3.945602005
3.656268689,4.296620249,4.473048481,2.477607803
3.656268689,3.422094653,3.275724729,1.757286947
3.656268689,4.330340846,4.513836304,4.325631224
3.656268689,4.258239333,4.034650943,3.541770945
3.656268689,4.46349842,4.217635739,2.972714491
3.656268689,4.363980173,4.393005801,4.487550445
3.656268689,4.420871247,4.159850421,5.903396687
3.656268689,4.162362118,3.936806761,2.78344301
3.656268689,3.364849528,3.391631802,5.048486474
3.656268689,4.267419553,4.205734471,3.717774038
3.656268689,3.520579367,3.612625768,2.554684039
3.656268689,3.09635142,3.352709463,4.170402554
3.656268689,2.895563051,3.082914636,3.507317782
3.656268689,2.429921804,2.533533231,3.137826971
3.656268689,2.756122088,2.646926477,3.14106144
3.656268689,3.18179837,3.710959509,4.714935855
3.656268689,4.117678311,4.085323675,5.222827922
3.656268689,3.364536044,3.259205077,3.498710739
3.656268689,3.542448793,3.76374546,3.399935585
3.656268689,2.913174345,2.842766731,3.825526692
3.656268689,3.291920442,3.299868448,2.845429661
3.656268689,3.905763055,3.546611579,3.154188263
3.656268689,2.74644482,2.863898721,2.817767311
3.656268689,3.626427321,3.64580323,4.054703822
3.656268689,3.581829725,3.271315194,2.824880829
3.656268689,4.660665803,4.733652265,5.485510723
3.656268689,4.980821224,5.17407693,4.813386491
3.656268689,3.677589206,3.83810769,4.21393757
3.656268689,3.496412789,3.411873377,2.843052676
3.656268689,3.371199126,3.555603021,3.51605756
3.656268689,2.624813518,2.742526817,2.656187468
3.656268689,3.310458633,3.042701552,3.636315879
3.656268689,2.944472144,3.18440921,4.167376837
3.656268689,3.981835608,4.165327458,4.329252898
3.656268689,4.709701461,4.634223743,4.935096558
3.656268689,4.066109436,4.087922176,4.619774045
3.656268689,2.962319021,2.956859316,2.998031681
3.656268689,3.107438174,2.930081494,3.468027988
3.656268689,3.60795731,3.523776047,4.166288489
3.656268689,4.317271843,3.959579466,2.557285006
3.656268689,2.742687205,2.631807044,0.031779067
3.656268689,3.682793088,3.937407669,4.783227351
3.656268689,4.895141834,4.636843519,3.974271336
3.656268689,3.644988164,3.391481847,4.602982815
3.656268689,3.849683403,3.81427067,3.229193602
3.656268689,4.17333354,3.963069626,4.738629925
3.656268689,3.859742548,3.296618957,3.123965375
3.656268689,3.327750083,3.318270446,3.924149741
3.656268689,3.651991675,3.645153965,3.978306663
3.656268689,3.780029167,3.818128481,4.2906048
3.656268689,4.139679147,4.068711651,3.355907069
3.656268689,4.2071374,4.137621546,5.390062923
3.656268689,4.369117135,4.642076709,5.020389544
3.656268689,3.913058286,3.994890346,4.137835037
3.656268689,4.531859292,4.529432715,3.626035293
3.656268689,3.892124103,3.673820447,2.768302215
3.656268689,3.751630768,3.542623737,3.992453954
3.656268689,2.606122657,2.849158596,3.408996629
3.656268689,3.038885962,3.177937291,3.754880201
3.656268689,3.528162314,3.520288324,3.43406287
3.656268689,3.044641456,3.273647898,2.303344349
3.656268689,3.488506903,3.35618477,4.527778971
3.656268689,3.085895438,3.02406822,2.530704783
3.656268689,3.475103391,3.537675112,3.620612173
3.656268689,4.110128048,3.929585806,3.525284175
3.656268689,3.021194403,2.991398405,1.618833464
3.656268689,3.076782626,2.885511288,2.066096298
3.656268689,4.823885688,4.632232337,2.499009583
3.656268689,3.198396875,3.259375579,3.117569639
3.656268689,4.993712509,4.63937327,3.631160845
3.656268689,3.684025628,3.696845551,4.570625994
3.656268689,3.280778553,3.369373051,3.108280881
3.656268689,3.926877847,3.983202319,2.864690574
3.656268689,3.657937011,3.604525763,3.603133594
3.656268689,4.006708282,4.094386953,4.112681906
3.656268689,2.783839881,3.037133853,2.759595775
3.656268689,1.647941219,1.680716086,2.409971287
3.656268689,2.311035654,2.476394059,2.885289946
3.656268689,1.95434303,2.062585777,3.583451237
3.656268689,4.176019176,4.470301159,4.927093219
3.656268689,4.774644341,4.665890726,3.723557548
3.656268689,3.543857928,3.778257211,3.115191783
3.656268689,2.840243157,3.073298557,1.82209602
3.656268689,3.297122892,3.626420201,3.405797356
3.656268689,4.442253633,4.249578565,3.968780112
3.656268689,4.275732227,4.444524582,5.174155747
3.656268689,3.91727942,3.604204492,4.617296553
3.656268689,3.243519415,3.359418203,2.927776786
3.656268689,3.823223127,3.79322564,4.405652983
3.656268689,4.05086195,3.913107281,4.95297502
3.656268689,3.169327121,3.618112709,3.324331909
3.656268689,4.151779159,3.883135836,3.870924239
3.656268689,4.042554225,3.913562629,2.126038508
3.656268689,2.151370899,1.817802631,2.938535931
3.656268689,3.865668786,3.759396393,3.817548682
3.656268689,3.236454972,3.240882131,4.236880138
3.656268689,3.792685938,4.003088259,4.198854476
3.656268689,3.989030949,3.971345434,3.762887986
3.656268689,3.056029921,2.910772631,2.664665642
3.656268689,3.02909624,3.143071378,4.199678948
3.656268689,2.837625937,2.768549471,2.357411037
3.656268689,4.009768756,3.84424932,4.734284043
3.656268689,3.033408776,3.000750878,1.612502555
3.656268689,4.830538681,4.710641143,4.800297185
3.656268689,4.79850199,4.702834282,4.386686046
3.656268689,1.982631924,2.041496646,1.962327894
3.656268689,3.604534591,3.576958541,3.185899096
3.656268689,3.509954701,3.345224549,3.987779195
3.656268689,2.849641706,2.891559785,0.653805863
3.656268689,2.702692578,3.061407481,3.477856113
3.656268689,4.216706579,3.992528751,4.726726628
3.656268689,3.90093542,3.940927093,5.100219335
3.656268689,3.09223834,3.368110108,4.441920654
3.656268689,3.776330289,3.560640002,5.648393961
3.656268689,3.565955933,3.626154118,4.144018229
3.656268689,5.160837998,5.174952804,6.117410887
3.656268689,3.918174054,4.060312845,5.77473361
3.656268689,2.810837455,2.529959679,2.553326507
3.656268689,4.924202715,4.88866174,4.643662835
3.656268689,4.674923556,4.770844082,5.077104381
3.656268689,2.931815801,3.153718461,3.381044476
3.656268689,3.373229232,3.267694996,2.177812931
3.656268689,3.035740696,3.111222365,2.448639996
3.656268689,3.027596083,2.875712031,2.432263738
3.656268689,3.568164265,3.756058384,3.203555106
3.656268689,3.587303143,3.348209233,3.834208877
3.656268689,2.941829937,2.896365892,3.287854426
3.656268689,3.478366937,3.549017781,3.070602929
3.656268689,2.679154171,2.582895643,2.63715201
3.656268689,4.610175491,4.623999839,4.734303245
3.656268689,3.373383238,3.286936259,2.89417376
3.656268689,3.221756692,3.417323944,3.605020194
3.656268689,3.993252174,4.241804329,4.736153898
3.656268689,4.087634507,3.856606755,2.522838946
3.656268689,2.763277405,3.000238335,4.297271501
3.656268689,4.405083223,4.504644168,4.826477627
3.656268689,4.688239916,4.666616993,4.056442704
